,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
0,94730842,2014-02-01T00:00:00.000,22:45:00,BROOKLYN,79,0,False,18-24,M,BLACK,<18,M,BLACK,1000990.625000000000000,188383.500000000000000,40.683738341000037,-73.939641890999951,"{'type': 'Point', 'coordinates': [-73.93964189099995, 40.68373834100004]}",row-dkiy.rjyj~n9dr,rv-yqp3-9ea9~ktpp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,17618,69,
1,94723316,2014-01-31T00:00:00.000,03:18:00,MANHATTAN,32,2,False,18-24,M,BLACK,18-24,M,BLACK,1002118.187500000000000,242744.187500000000000,40.832942275000050,-73.935431915999970,"{'type': 'Point', 'coordinates': [-73.93543191599997, 40.83294227500005]}",row-yraz~i42n-cqpk,rv-dv7i-k233~z563,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,13097,18,MULTI DWELL - PUBLIC HOUS
2,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,True,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-qxis~gp3k_yvdi,rv-q4cd~mvku.8cu9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
3,94710373,2014-01-31T00:00:00.000,09:50:00,BROOKLYN,73,2,False,45-64,M,BLACK,25-44,M,BLACK,1007627.500000000000000,183444.609375000000000,40.670167166000056,-73.915729291999980,"{'type': 'Point', 'coordinates': [-73.91572929199998, 40.670167166000056]}",row-hfbz_mwt6_55nv,rv-2ddb_fwi9-vj5c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55,MULTI DWELL - PUBLIC HOUS
4,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,True,18-24,M,BLACK,25-44,M,BLACK,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-2cby-ekak_iimv,rv-69us~umt4~e6ym,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
5,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,True,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-x4dr-k7bf-g6ru,rv-dpmc-unsv~p825,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
6,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,False,18-24,M,BLACK,25-44,M,BLACK,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-dgps~w7mf_ygdp,rv-bkpv_waxm_r34z,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
7,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-5i6j~6kpf~6bdt,rv-p7sh.cjzb~spgy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
8,94723318,2014-01-31T00:00:00.000,23:38:00,BRONX,41,0,False,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1011485.000000000000000,237929.000000000000000,40.819702045000042,-73.901603016999957,"{'type': 'Point', 'coordinates': [-73.90160301699996, 40.81970204500004]}",row-x2yg.xaqx_gs3q,rv-apct-xzva.44kb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10937,49,
9,94723315,2014-01-31T00:00:00.000,13:03:00,QUEENS,103,0,False,,,,25-44,M,BLACK HISPANIC,1039221.500000000000000,192292.890625000000000,40.694313830000056,-73.801766067999949,"{'type': 'Point', 'coordinates': [-73.80176606799995, 40.694313830000056]}",row-mhrp.tg3j-8i27,rv-w9d3_nz6q_i67r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,61,24670,41,RESTAURANT/DINER
10,94723317,2014-01-31T00:00:00.000,17:15:00,BROOKLYN,83,0,False,,,,25-44,M,BLACK HISPANIC,1007349.625000000000000,194438.281250000000000,40.700343003000057,-73.916693298999974,"{'type': 'Point', 'coordinates': [-73.91669329899997, 40.70034300300006]}",row-tu6d~cnkf-x3v9,rv-8xne_65wn-6inp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,13828,42,BEAUTY/NAIL SALON
11,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-jib9~uwjs_cjcn,rv-cxgt~at3c-prbe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
12,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-wpvw_a3cf~jstp,rv-y9wz.4qp7-ttmy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
13,94738552,2014-01-31T00:00:00.000,21:14:00,BRONX,42,2,True,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-uaz2-2eh3.vanr,rv-23sp~8gku_dhwf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
14,94703199,2014-01-30T00:00:00.000,17:07:00,BRONX,44,0,False,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1006174.437500000000000,245764.546875000000000,40.841223147000051,-73.920764144999964,"{'type': 'Point', 'coordinates': [-73.92076414499996, 40.84122314700005]}",row-6f96.w6px_m4db,rv-48sj-bgku-vn4t,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10930,50,
15,94703200,2014-01-30T00:00:00.000,17:23:00,BROOKLYN,75,0,False,18-24,M,BLACK,<18,M,BLACK,1022153.875000000000000,184000.890625000000000,40.671643758000073,-73.863360973999988,"{'type': 'Point', 'coordinates': [-73.86336097399999, 40.67164375800007]}",row-npxh-26wv_sb42,rv-sjpz.a6pe~dkww,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,
16,94703199,2014-01-30T00:00:00.000,17:07:00,BRONX,44,0,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,1006174.437500000000000,245764.546875000000000,40.841223147000051,-73.920764144999964,"{'type': 'Point', 'coordinates': [-73.92076414499996, 40.84122314700005]}",row-8gkb~cptj~58s6,rv-zt38_e7tc_rheh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,27,10930,50,
