,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
21,282788118,2024-02-25T00:00:00.000,18:45:00,BRONX,OUTSIDE,49,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,"1,029,833","253,251",40.861674,-73.835205,"{'type': 'Point', 'coordinates': [-73.835205, 40.861674]}",row-qxkv_37u5_9cti,rv-9kss_ysng_tcpd,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,12,32,11607,59
22,282767547,2024-02-24T00:00:00.000,14:59:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),<18,M,BLACK,"1,009,389","180,649",40.662483,-73.909388,"{'type': 'Point', 'coordinates': [-73.909388, 40.662483]}",row-tgy3~beni.amw9,rv-ew24~tyb7-vq6d,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
23,282767548,2024-02-24T00:00:00.000,1:05:00,QUEENS,OUTSIDE,105,0,STREET,(null),False,(null),(null),(null),<18,M,BLACK,"1,059,234","176,993",40.652164,-73.729767,"{'type': 'Point', 'coordinates': [-73.729767, 40.652164]}",row-qk6n.gcjf.zsd7,rv-b9zf.fr6z-p4qg,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,47,63,24018,63
24,282706131,2024-02-23T00:00:00.000,20:06:00,BRONX,OUTSIDE,41,0,STREET,(null),False,25-44,M,BLACK,18-24,M,WHITE HISPANIC,"1,015,160","237,028",40.817209,-73.888326,"{'type': 'Point', 'coordinates': [-73.888326, 40.817209]}",row-hs8m~tkew.wh5s,rv-9zdp~pxa7-kfdi,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,24,12343,8
25,282682441,2024-02-23T00:00:00.000,4:40:00,BRONX,INSIDE,46,1,TRANSIT,(null),True,25-44,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,"1,011,698","251,174",40.856047,-73.900778,"{'type': 'Point', 'coordinates': [-73.900778, 40.856047]}",row-r4ux.pg5h-u3wk,rv-c2fi.3cwq_kjtx,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,22,29,10935,6
26,282682441,2024-02-23T00:00:00.000,4:40:00,BRONX,INSIDE,46,1,TRANSIT,(null),True,18-24,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,011,698","251,174",40.856047,-73.900778,"{'type': 'Point', 'coordinates': [-73.900778, 40.856047]}",row-kimt~apzn-yavp,rv-5m8t~3arn_67t8,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,22,29,10935,6
27,282706131,2024-02-23T00:00:00.000,20:06:00,BRONX,OUTSIDE,41,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,"1,015,160","237,028",40.817209,-73.888326,"{'type': 'Point', 'coordinates': [-73.888326, 40.817209]}",row-2srh_wi9d.3ywg,rv-ta7g_2zzg~5kr2,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,24,12343,8
28,282682441,2024-02-23T00:00:00.000,4:40:00,BRONX,INSIDE,46,1,TRANSIT,(null),True,25-44,F,BLACK HISPANIC,45-64,M,WHITE HISPANIC,"1,011,698","251,174",40.856047,-73.900778,"{'type': 'Point', 'coordinates': [-73.900778, 40.856047]}",row-wqe8_6haq_27rn,rv-cvrx_xn4p-ipr5,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,22,29,10935,6
29,282705914,2024-02-23T00:00:00.000,19:00:00,BRONX,OUTSIDE,49,0,STREET,(null),False,(null),(null),(null),<18,M,BLACK HISPANIC,"1,021,688","248,215",40.847891,-73.864681,"{'type': 'Point', 'coordinates': [-73.864681, 40.847891]}",row-tbuu.niem-e9tr,rv-tqgj_radw~rqsz,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,22,32,11271,59
30,282543135,2024-02-20T00:00:00.000,23:36:00,BROOKLYN,INSIDE,75,0,COMMERCIAL,GROCERY/BODEGA,False,45-64,M,BLACK,18-24,M,BLACK,"1,015,391","181,282",40.6642,-73.88775,"{'type': 'Point', 'coordinates': [-73.88775, 40.6642]}",row-uiyz-sgch.dekx,rv-xda5_4rxp_stzn,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,47,17214,45
31,282490614,2024-02-20T00:00:00.000,1:01:00,BROOKLYN,OUTSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),18-24,M,BLACK,"1,009,868","180,290",40.661495,-73.907661,"{'type': 'Point', 'coordinates': [-73.907661, 40.661495]}",row-u22p~a4bi_94m8,rv-abwc-46zx.7wjx,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
32,282423225,2024-02-18T00:00:00.000,3:56:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,25-44,M,BLACK,18-24,M,BLACK,"999,508","235,734",40.813698,-73.944875,"{'type': 'Point', 'coordinates': [-73.944875, 40.813698]}",row-7ynf~x6i8.bqc6,rv-rsua.ppfu~mfxf,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,36,20,12427,18
33,282454308,2024-02-18T00:00:00.000,13:59:00,BROOKLYN,INSIDE,76,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),45-64,F,WHITE HISPANIC,"982,323","185,643",40.676224,-74.006944,"{'type': 'Point', 'coordinates': [-74.006944, 40.676224]}",row-29v7-8uwq.j8zy,rv-k8dz.pvc8_nuwu,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,7,48,13514,14
34,282423225,2024-02-18T00:00:00.000,3:56:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,"999,508","235,734",40.813698,-73.944875,"{'type': 'Point', 'coordinates': [-73.944875, 40.813698]}",row-y5vd_32nx.mmne,rv-63ym_amv8_jfes,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,36,20,12427,18
35,282423225,2024-02-18T00:00:00.000,3:56:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,25-44,M,BLACK,45-64,M,BLACK,"999,508","235,734",40.813698,-73.944875,"{'type': 'Point', 'coordinates': [-73.944875, 40.813698]}",row-dyy3_2ihj.fxrh,rv-3unp_7dgy-xte8,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,36,20,12427,18
36,282368516,2024-02-17T00:00:00.000,2:36:00,QUEENS,OUTSIDE,102,0,STREET,GAS STATION,False,18-24,M,WHITE HISPANIC,18-24,M,BLACK,"1,036,134","192,055",40.693673,-73.812899,"{'type': 'Point', 'coordinates': [-73.812899, 40.693673]}",row-di7t-h3rm.kinj,rv-hmix-28cj.hj6c,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,46,60,24015,46
37,282368516,2024-02-17T00:00:00.000,2:36:00,QUEENS,OUTSIDE,102,0,STREET,GAS STATION,False,18-24,M,BLACK,18-24,M,BLACK,"1,036,134","192,055",40.693673,-73.812899,"{'type': 'Point', 'coordinates': [-73.812899, 40.693673]}",row-7v83~mzmc~gxj9,rv-bnkd-wt3s_pnck,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,46,60,24015,46
38,282363027,2024-02-16T00:00:00.000,22:30:00,BRONX,INSIDE,40,0,STREET,MULTI DWELL - APT BUILD,False,(null),(null),(null),25-44,M,BLACK,"1,010,360","235,031",40.811744,-73.905674,"{'type': 'Point', 'coordinates': [-73.905674, 40.811744]}",row-9uhw_tx5w.k58v,rv-g9qp-tm44.f55x,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,35,23,10933,49
39,282421353,2024-02-16T00:00:00.000,16:43:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,True,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,"1,017,931","188,785",40.684785,-73.878556,"{'type': 'Point', 'coordinates': [-73.878556, 40.684785]}",row-xkq6.67iu_gr6e,rv-6zj7_z8ib~3ntj,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,37,47,17215,45
40,282291421,2024-02-14T00:00:00.000,19:57:00,BRONX,INSIDE,46,0,DWELLING,MULTI DWELL - APT BUILD,False,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,"1,010,817","251,321",40.856454,-73.90396,"{'type': 'Point', 'coordinates': [-73.90396, 40.856454]}",row-px66-8akj_yp46,rv-ux5k.iggk~7263,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,29,10931,6
41,282177020,2024-02-13T00:00:00.000,11:00:00,BRONX,OUTSIDE,43,0,STREET,(null),False,45-64,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,018,372","241,782",40.830246,-73.876697,"{'type': 'Point', 'coordinates': [-73.876697, 40.830246]}",row-gz36_a4zs~9qgz,rv-sqxk_dv7x.8zw6,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11610,58
42,282129810,2024-02-13T00:00:00.000,3:06:00,QUEENS,OUTSIDE,100,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,"1,039,777","155,013",40.59198,-73.800066,"{'type': 'Point', 'coordinates': [-73.800066, 40.59198]}",row-i4mb~ep5y-gkqu,rv-ga4t_xxc8-jspk,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,47,58,20530,51
43,282117253,2024-02-12T00:00:00.000,15:00:00,BRONX,OUTSIDE,40,0,STREET,(null),False,(null),(null),(null),<18,M,BLACK,"1,010,096","237,401",40.818249,-73.906619,"{'type': 'Point', 'coordinates': [-73.906619, 40.818249]}",row-egku-5a52-b9qf,rv-pdz6~ehbp~9776,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,23,10933,49
44,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK,<18,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-qx2b.2dkx~b9qv,rv-bsps.kpwn~4r64,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
45,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK HISPANIC,25-44,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-pmpd.5wxi_28yj,rv-zh8x-vkrw_txdv,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
46,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK,25-44,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-spa9-hve8_a6ax,rv-qgyn-5xbr-dtzk,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
47,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-mzy6_x7vy_x433,rv-tre2~5we2_jryr,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
48,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK,25-44,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-w5t6-jedi~zh6p,rv-bkdn_fi9a_s99r,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
49,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK HISPANIC,<18,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-qpy4~n22x-fjs3,rv-3dq2~rfx9.bvis,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
50,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK HISPANIC,<18,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-nt8y~uwic.u7xt,rv-iiyr-3gbr-ei5y,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
51,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK,65+,M,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-eite.gxzd.hbmp,rv-5kxt.s3yq~ztu4,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
52,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK HISPANIC,65+,M,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-bvcn.hzav~mcig,rv-2rmw~mhxg~c38g,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
53,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK,25-44,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-52qn.epfv-26sj,rv-r5ps.ftwi.edib,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
54,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK,<18,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-s8gs_q2dn-zfjz,rv-dev3~phzt~9gan,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
55,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK,<18,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-2yfi_g46t_reue,rv-x52u-tmfn-xt2a,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
56,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK,65+,M,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-69m7~cp6f_trk8,rv-w96q~wwcd_668p,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
57,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK HISPANIC,25-44,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-vewn~4j4m-qyae,rv-snmm_vsah~ujae,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
58,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),False,<18,M,BLACK HISPANIC,<18,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-dk4y-xsns~j9vi,rv-tmb6_q9ri.hwuh,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
59,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK HISPANIC,<18,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-m9mw.3tr2-i92n,rv-ima9~8ccq_awra,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
60,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-6w5a_gznv~96ar,rv-ddw4-byra.8u7u,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
61,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK,25-44,M,BLACK,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-ygfu.hqjx_dke9,rv-39zj-j7uu.hauv,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
62,282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),True,<18,M,BLACK HISPANIC,65+,M,WHITE HISPANIC,"1,007,839","246,906",40.844344,-73.914743,"{'type': 'Point', 'coordinates': [-73.914743, 40.844344]}",row-t363-tr5z-f3si,rv-7zyz_kjda.yem9,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,29,27,10930,50
