,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
0,77087679,2011-02-01T00:00:00.000,15:45:00,BROOKLYN,81,0,False,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1001139.312500000000000,192774.906250000000000,40.695791458000031,-73.939094778999959,"{'type': 'Point', 'coordinates': [-73.93909477899996, 40.69579145800003]}",row-vpds~sbrp_8bcr,rv-4he7.fzxb~fvhv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69,
1,77071785,2011-01-31T00:00:00.000,16:36:00,MANHATTAN,23,2,False,18-24,M,BLACK,<18,M,BLACK,999061.375000000000000,229911.671875000000000,40.797726265000051,-73.946506507999970,"{'type': 'Point', 'coordinates': [-73.94650650799997, 40.79772626500005]}",row-gv9w_f949~jv5y,rv-b3vn_xy2i-yiu3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,14,12426,7,MULTI DWELL - PUBLIC HOUS
2,77061456,2011-01-31T00:00:00.000,01:10:00,BRONX,43,0,False,,,,25-44,M,WHITE HISPANIC,1024858.875000000000000,238509.312500000000000,40.821243481000067,-73.853280563999988,"{'type': 'Point', 'coordinates': [-73.85328056399999, 40.82124348100007]}",row-yw5e-7upf~zjn2,rv-n7iu-5xtx-ue37,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58,
3,77071098,2011-01-31T00:00:00.000,13:56:00,BROOKLYN,81,0,False,25-44,M,BLACK,25-44,M,BLACK,1001179.875000000000000,192507.687500000000000,40.695057927000050,-73.938949172999969,"{'type': 'Point', 'coordinates': [-73.93894917299997, 40.69505792700005]}",row-6wck_q6xs~75zn,rv-3hff~czw7.z4g8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,17213,69,
4,77071098,2011-01-31T00:00:00.000,13:56:00,BROOKLYN,81,0,False,18-24,M,BLACK,25-44,M,BLACK,1001179.875000000000000,192507.687500000000000,40.695057927000050,-73.938949172999969,"{'type': 'Point', 'coordinates': [-73.93894917299997, 40.69505792700005]}",row-8afn-aiug~czwf,rv-wsin-746p~2mg5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,17213,69,
5,77084085,2011-01-31T00:00:00.000,18:48:00,MANHATTAN,32,0,False,,,,18-24,M,BLACK,1001131.000000000000000,234700.000000000000000,40.810865198000045,-73.939019507999944,"{'type': 'Point', 'coordinates': [-73.93901950799994, 40.810865198000045]}",row-ekv2~fca9.qqes,rv-se9f-bdw9~xcrq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,13095,18,
6,77066910,2011-01-31T00:00:00.000,03:18:00,BROOKLYN,90,0,False,,,,25-44,M,BLACK HISPANIC,1000194.000000000000000,195423.000000000000000,40.703061610000077,-73.942497518999971,"{'type': 'Point', 'coordinates': [-73.94249751899997, 40.70306161000008]}",row-48t3~62wg.j9dm,rv-wb7m.wyh8-2vdd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,30,56,17213,36,
7,77050530,2011-01-30T00:00:00.000,03:20:00,QUEENS,113,0,False,,,,<18,M,BLACK,1042023.000000000000000,186836.000000000000000,40.679318110000054,-73.791710271999989,"{'type': 'Point', 'coordinates': [-73.79171027199999, 40.679318110000054]}",row-6gh9~eatq.gykp,rv-u6tu.k2qj-mmzu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24671,41,
8,77096746,2011-01-30T00:00:00.000,02:30:00,QUEENS,113,0,False,,,,18-24,M,BLACK,1040024.000000000000000,184948.000000000000000,40.674148809000030,-73.798932939999986,"{'type': 'Point', 'coordinates': [-73.79893293999999, 40.67414880900003]}",row-863k.gbns.c352,rv-26cf~k7i2_uzk8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24671,41,
9,77050529,2011-01-29T00:00:00.000,05:15:00,BRONX,44,0,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1007314.500000000000000,241256.812500000000000,40.828847817000053,-73.916659335999952,"{'type': 'Point', 'coordinates': [-73.91665933599995, 40.82884781700005]}",row-dqs2_8rwv_6v2x,rv-r55u~qf4w~fvat,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10934,50,BAR/NIGHT CLUB
