,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
0,224744461,2021-02-23T00:00:00.000,11:05:00,BROOKLYN,69,0,False,<18,M,BLACK,<18,M,BLACK,1008830,171255,40.63670610200006,-73.91143889899996,"{'type': 'Point', 'coordinates': [-73.91143889899996, 40.63670610200006]}",row-c7vw_t3b7~3xkt,rv-wrh9_5dam_cmzc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13827,5,
1,224702000,2021-02-22T00:00:00.000,17:20:00,BROOKLYN,81,0,False,18-24,M,BLACK,25-44,M,BLACK,1003410,191481,40.69223536100003,-73.93090985099997,"{'type': 'Point', 'coordinates': [-73.93090985099997, 40.69223536100003]}",row-ttjw~9r22.d5md,rv-yhmh~4uth_ta6x,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,18181,69,
2,224701998,2021-02-22T00:00:00.000,00:18:00,MANHATTAN,34,0,False,,,,25-44,M,BLACK HISPANIC,1005426,254690,40.86572268100008,-73.92344088699997,"{'type': 'Point', 'coordinates': [-73.92344088699997, 40.86572268100008]}",row-dmda-j4ti_b7z3,rv-r49c-desb_y9d2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,
3,224701999,2021-02-22T00:00:00.000,22:58:00,BRONX,46,0,True,,,,25-44,M,BLACK,1010591,250447,40.85406302600006,-73.90478382299993,"{'type': 'Point', 'coordinates': [-73.90478382299993, 40.85406302600006]}",row-8tbf~uuqh.p5h9,rv-ueme~yqww-rvri,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10931,6,
4,224646720,2021-02-21T00:00:00.000,13:09:00,BROOKLYN,60,0,False,18-24,M,BLACK,25-44,F,BLACK,984092,149560,40.57719185600007,-74.00057020999998,"{'type': 'Point', 'coordinates': [-74.00057020999998, 40.57719185600007]}",row-u3zf_tcg3-3x6f,rv-ree7.jtxu_vd2w,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,35,18184,21,
5,224655375,2021-02-21T00:00:00.000,17:13:00,MANHATTAN,33,0,False,,,,25-44,M,BLACK,999740,244508,40.83778792100002,-73.94402179899998,"{'type': 'Point', 'coordinates': [-73.94402179899998, 40.83778792100002]}",row-5ypt_652u-i5iq,rv-h2ee~ww2c-ey2t,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,21,13090,47,
6,224652832,2021-02-21T00:00:00.000,15:28:00,QUEENS,113,0,False,<18,M,BLACK,<18,M,BLACK,1043970,188448,40.683729750000055,-73.78467642099997,"{'type': 'Point', 'coordinates': [-73.78467642099997, 40.683729750000055]}",row-f95w.kmp8.3qbt,rv-auid.s2j7~8bkw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24669,41,
7,224642509,2021-02-20T00:00:00.000,18:40:00,BROOKLYN,79,0,False,,,,<18,M,BLACK,999790,187056,40.68009684500004,-73.94397389199997,"{'type': 'Point', 'coordinates': [-73.94397389199997, 40.68009684500004]}",row-tkys~pnij.ziqn,rv-2rdg_rt8x_4bb7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,
8,224659382,2021-02-20T00:00:00.000,15:00:00,STATEN ISLAND,120,0,True,25-44,M,BLACK,25-44,M,BLACK,961472,164727,40.61879293100003,-74.08204929199997,"{'type': 'Point', 'coordinates': [-74.08204929199997, 40.61879293100003]}",row-py2q~skiv.hvv5,rv-vy3i_892x~9dt9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,
9,224642508,2021-02-18T00:00:00.000,04:00:00,MANHATTAN,32,0,False,<18,M,BLACK,25-44,M,BLACK,999303,238123,40.82026367800007,-73.94561540699993,"{'type': 'Point', 'coordinates': [-73.94561540699993, 40.82026367800007]}",row-7bm9.tecc-av4u,rv-aump_d4nr_ks92,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12427,18,
