,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
0,240321243,2022-02-08T00:00:00.000,06:47:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),False,25-44,M,BLACK,45-64,M,BLACK,997407,233806,40.8084177460021,-73.9524740603515,"{'type': 'Point', 'coordinates': [-73.9524740603515, 40.8084177460021]}",row-ici3_2apq.aigm,rv-zx3v~7kx8-z46a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12424,18
1,240254036,2022-02-07T00:00:00.000,16:10:00,BRONX,OUTSIDE,40,0,STREET,(null),True,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1008035,232384,40.804487,-73.914084,"{'type': 'Point', 'coordinates': [-73.914084, 40.804487]}",row-4atd_pznc_gya3,rv-sej5.wd7i-jxye,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49
2,240212364,2022-02-07T00:00:00.000,00:01:00,BRONX,OUTSIDE,52,0,STREET,MULTI DWELL - APT BUILD,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009868,253125,40.86141,-73.907384,"{'type': 'Point', 'coordinates': [-73.907384, 40.86141]}",row-e9be~gz4j_wwfq,rv-kuas.wtrc_2az2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,34,11606,24
3,240256033,2022-02-07T00:00:00.000,23:24:00,QUEENS,OUTSIDE,113,0,STREET,BAR/NIGHT CLUB,True,(null),(null),(null),25-44,M,BLACK,1051553,191868,40.693055,-73.757298,"{'type': 'Point', 'coordinates': [-73.757298, 40.693055]}",row-2w5k_8pic-6psh,rv-zwrx_vdg3~hjgr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,71,15312,41
4,240254036,2022-02-07T00:00:00.000,16:10:00,BRONX,OUTSIDE,40,0,STREET,(null),False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1008035,232384,40.804487,-73.914084,"{'type': 'Point', 'coordinates': [-73.914084, 40.804487]}",row-f32n_uxiv_xje4,rv-tsh7_yj7t-xvup,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49
5,240212364,2022-02-07T00:00:00.000,00:01:00,BRONX,OUTSIDE,52,0,STREET,MULTI DWELL - APT BUILD,True,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1009868,253125,40.86141,-73.907384,"{'type': 'Point', 'coordinates': [-73.907384, 40.86141]}",row-9uzp_spu7~yp2v,rv-z9xu-zv79~hpaz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,34,11606,24
6,240254035,2022-02-07T00:00:00.000,21:55:00,BRONX,OUTSIDE,52,0,STREET,(null),True,(null),(null),(null),25-44,M,WHITE HISPANIC,1009887,255397,40.867644,-73.907306,"{'type': 'Point', 'coordinates': [-73.907306, 40.867644]}",row-8b2d_y4yi_fwks,rv-3pt2_3jax.kkj6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,34,11606,24
7,240254036,2022-02-07T00:00:00.000,16:10:00,BRONX,OUTSIDE,40,0,STREET,(null),True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008035,232384,40.804487,-73.914084,"{'type': 'Point', 'coordinates': [-73.914084, 40.804487]}",row-pskm~c2zr~pxni,rv-jcwj_v2zd-nf3s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49
8,240254036,2022-02-07T00:00:00.000,16:10:00,BRONX,OUTSIDE,40,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008035,232384,40.804487,-73.914084,"{'type': 'Point', 'coordinates': [-73.914084, 40.804487]}",row-8jrd_y3bb.tg3s,rv-qug8_kgsd_5bbr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49
9,240174757,2022-02-06T00:00:00.000,02:18:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),True,(null),(null),(null),18-24,M,BLACK,1001463,190640,40.689924,-73.937928,"{'type': 'Point', 'coordinates': [-73.937928, 40.689924]}",row-xnmy~zwg4-jvas,rv-dprj.yec5.udwj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,18181,69
10,240174758,2022-02-06T00:00:00.000,00:09:00,BRONX,OUTSIDE,48,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1015722,246426,40.843004,-73.886251,"{'type': 'Point', 'coordinates': [-73.886251, 40.843004]}",row-jwug-prsq_fmih,rv-7vug-n8ry-w4a6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,31,11269,35
11,240208840,2022-02-06T00:00:00.000,21:51:00,BRONX,INSIDE,47,0,DWELLING,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK,1026142,269204,40.905479,-73.848451,"{'type': 'Point', 'coordinates': [-73.848451, 40.905479]}",row-afgb-iiks.wr4j,rv-hb4x_x6aw_5cip,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
12,240174759,2022-02-05T00:00:00.000,21:35:00,BROOKLYN,INSIDE,61,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1001022,156448,40.596076,-73.939603,"{'type': 'Point', 'coordinates': [-73.939603, 40.596076]}",row-7e59-nrwv~4ewm,rv-9uu8~wg5m_wk7v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,36,13512,32
13,240175309,2022-02-05T00:00:00.000,02:55:00,BROOKLYN,OUTSIDE,63,0,STREET,COMMERCIAL BLDG,False,(null),(null),(null),18-24,M,BLACK,1004260,163171,40.614521,-73.927925,"{'type': 'Point', 'coordinates': [-73.927925, 40.614521]}",row-qzkg-j8cr~chfq,rv-z633-cnxg~esmf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,38,13825,5
14,240174760,2022-02-05T00:00:00.000,20:50:00,QUEENS,OUTSIDE,101,0,STREET,GROCERY/BODEGA,False,(null),(null),(null),25-44,M,BLACK,1053639,158980,40.6027762300781,-73.7501173648331,"{'type': 'Point', 'coordinates': [-73.7501173648331, 40.6027762300781]}",row-vrna-yhyy_e275,rv-r69a.3ykg~w839,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51
15,240208324,2022-02-05T00:00:00.000,10:30:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,18-24,M,BLACK,<18,M,WHITE HISPANIC,1010272,180242,40.661361,-73.906205,"{'type': 'Point', 'coordinates': [-73.906205, 40.661361]}",row-ix3n~hs3u~sfi2,rv-a25a.ixfr~z5mb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55
16,240208841,2022-02-05T00:00:00.000,19:00:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1006423,195590,40.703499,-73.920029,"{'type': 'Point', 'coordinates': [-73.920029, 40.703499]}",row-b9fu~8q3n-6zjh,rv-7yva_rrxr-3tdw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,13828,42
17,240175310,2022-02-05T00:00:00.000,16:31:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,45-64,M,BLACK,996107,237023,40.817242,-73.957162,"{'type': 'Point', 'coordinates': [-73.957162, 40.817242]}",row-3vae-9657-mpms,rv-28th.7d6c.q5kt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,17,12424,37
18,240174262,2022-02-05T00:00:00.000,20:52:00,BRONX,OUTSIDE,43,0,STREET,(null),True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1022703,242315,40.831692,-73.861045,"{'type': 'Point', 'coordinates': [-73.861045, 40.831692]}",row-nzas~n7bp-kv5y,rv-azte-qpgt.yw2c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58
19,240087931,2022-02-03T00:00:00.000,17:15:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1001038,226536,40.78845,-73.939372,"{'type': 'Point', 'coordinates': [-73.939372, 40.78845]}",row-hq45~95iz-kcri,rv-m5yv~5x74~f8zc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,14,12426,7
20,240087930,2022-02-03T00:00:00.000,16:48:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),<18,M,BLACK,1022245,238170,40.820316,-73.862722,"{'type': 'Point', 'coordinates': [-73.862722, 40.820316]}",row-4eqp~qd8u.e4a7,rv-cnug~ayg2.a7uk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58
21,240031205,2022-02-02T00:00:00.000,06:45:00,BRONX,OUTSIDE,45,0,STREET,(null),False,25-44,M,WHITE,25-44,M,BLACK,1033874,240003,40.82529,-73.820693,"{'type': 'Point', 'coordinates': [-73.820693, 40.82529]}",row-4jd2_4ahq.3baj,rv-hxmb.pjsc~vmmn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,28,11274,43
22,240031205,2022-02-02T00:00:00.000,06:45:00,BRONX,OUTSIDE,45,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1033874,240003,40.82529,-73.820693,"{'type': 'Point', 'coordinates': [-73.820693, 40.82529]}",row-wb92_qcar~hgd9,rv-tx8k.nd5c_iycg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,28,11274,43
23,240031205,2022-02-02T00:00:00.000,06:45:00,BRONX,OUTSIDE,45,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,1033874,240003,40.82529,-73.820693,"{'type': 'Point', 'coordinates': [-73.820693, 40.82529]}",row-g8nu_bs4t~437s,rv-9er5_fiqd_xf85,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,28,11274,43
24,240031206,2022-02-02T00:00:00.000,15:00:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),<18,M,BLACK,1009588,187366,40.680919,-73.908645,"{'type': 'Point', 'coordinates': [-73.908645, 40.680919]}",row-auik-s73m~wbhj,rv-qwex-qud4-2m4u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,46,13516,55
25,239993170,2022-02-01T00:00:00.000,11:10:00,MANHATTAN,OUTSIDE,23,0,COMMERCIAL,TELECOMM. STORE,False,25-44,M,BLACK,25-44,M,BLACK,999115,226852,40.789323,-73.946316,"{'type': 'Point', 'coordinates': [-73.946316, 40.789323]}",row-7uz9-htpe~25qd,rv-5jht~2xb9.rhxt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,14,12426,7
26,239993170,2022-02-01T00:00:00.000,11:10:00,MANHATTAN,OUTSIDE,23,0,COMMERCIAL,TELECOMM. STORE,True,25-44,M,BLACK,25-44,M,BLACK,999115,226852,40.789323,-73.946316,"{'type': 'Point', 'coordinates': [-73.946316, 40.789323]}",row-kjkp~m7qe.vg8m,rv-pfcm_6v94~xj8j,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,14,12426,7
27,239993170,2022-02-01T00:00:00.000,11:10:00,MANHATTAN,OUTSIDE,23,0,COMMERCIAL,TELECOMM. STORE,False,25-44,M,BLACK,25-44,F,BLACK,999115,226852,40.789323,-73.946316,"{'type': 'Point', 'coordinates': [-73.946316, 40.789323]}",row-uvff_secd_qbt3,rv-wb4j-medq_pgcc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,14,12426,7
28,239993408,2022-02-01T00:00:00.000,14:18:00,BROOKLYN,OUTSIDE,69,0,DWELLING,PVT HOUSE,True,<18,M,BLACK HISPANIC,18-24,M,BLACK,1013684,172299,40.639549,-73.893941,"{'type': 'Point', 'coordinates': [-73.893941, 40.639549]}",row-t29h.2rbt.ts53,rv-c4jr~wy67_wqi4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13827,5
29,239993409,2022-02-01T00:00:00.000,15:48:00,MANHATTAN,OUTSIDE,28,0,COMMERCIAL,TELECOMM. STORE,True,18-24,M,BLACK HISPANIC,18-24,M,BLACK,998161,234230,40.809573,-73.949746,"{'type': 'Point', 'coordinates': [-73.949746, 40.809573]}",row-cjjf.gkzr.79ea,rv-zyqp_jeva_btzw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12424,18
30,239993410,2022-02-01T00:00:00.000,22:18:00,QUEENS,OUTSIDE,100,0,STREET,(null),False,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1035329,152802,40.5859433449759,-73.8161019228725,"{'type': 'Point', 'coordinates': [-73.8161019228725, 40.5859433449759]}",row-kxcq~976q_b3vw,rv-p3ps~qh3u-axrc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,41,58,20531,51
31,239993170,2022-02-01T00:00:00.000,11:10:00,MANHATTAN,OUTSIDE,23,0,COMMERCIAL,TELECOMM. STORE,True,25-44,M,BLACK,25-44,F,BLACK,999115,226852,40.789323,-73.946316,"{'type': 'Point', 'coordinates': [-73.946316, 40.789323]}",row-tusy_p36a~yhp5,rv-zr87-hcew.j3y4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,14,12426,7
32,239930944,2022-01-31T00:00:00.000,10:16:00,BROOKLYN,OUTSIDE,71,0,DWELLING,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,45-64,M,BLACK,999955,181228,40.664092,-73.943389,"{'type': 'Point', 'coordinates': [-73.943389, 40.664092]}",row-7p7p.ypsr_mspq,rv-72fh-qxa9_u2mt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,44,13509,17
33,239930939,2022-01-31T00:00:00.000,13:21:00,BRONX,INSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,45-64,M,BLACK,1004343,243407,40.834751,-73.927388,"{'type': 'Point', 'coordinates': [-73.927388, 40.834751]}",row-j7m8~xmt8.dt7k,rv-nn2t_pgrw_qmw3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,27,10930,50
34,239930940,2022-01-31T00:00:00.000,17:45:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,995107,175859,40.649363,-73.960873,"{'type': 'Point', 'coordinates': [-73.960873, 40.649363]}",row-a8rj-5b9b~v4nw,rv-h6re.i7kq.p5ww,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60
35,239930939,2022-01-31T00:00:00.000,13:21:00,BRONX,INSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,45-64,M,BLACK,1004343,243407,40.834751,-73.927388,"{'type': 'Point', 'coordinates': [-73.927388, 40.834751]}",row-yxwc_pjyd.8zr8,rv-byf9-ryuc-pp3r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,27,10930,50
36,239930941,2022-01-31T00:00:00.000,13:55:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),True,(null),(null),(null),18-24,M,BLACK,1003542,180547,40.66221546,-73.93046373,"{'type': 'Point', 'coordinates': [-73.93046373, 40.66221546]}",row-dbvd.w23a-3uum,rv-2gj2~rcsd_x97j,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
37,239930939,2022-01-31T00:00:00.000,13:21:00,BRONX,INSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,False,18-24,F,WHITE HISPANIC,45-64,M,BLACK,1004343,243407,40.834751,-73.927388,"{'type': 'Point', 'coordinates': [-73.927388, 40.834751]}",row-c5ri.c7ce~a62x,rv-gpfy-4nq5~npkx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,27,10930,50
38,239930942,2022-01-31T00:00:00.000,14:30:00,BROOKLYN,INSIDE,63,0,COMMERCIAL,COMMERCIAL BLDG,False,18-24,M,BLACK,<18,M,BLACK,1005861,161533,40.610023,-73.922165,"{'type': 'Point', 'coordinates': [-73.922165, 40.610023]}",row-f7fz_yquk.g95f,rv-uapy~ky4a-6rxi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,38,13825,5
39,239889274,2022-01-30T00:00:00.000,16:30:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,997201,231101,40.800987,-73.953221,"{'type': 'Point', 'coordinates': [-73.953221, 40.800987]}",row-a93g~ddh3.g3y7,rv-mwx3-2ym2.sx9s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12423,18
40,239888798,2022-01-30T00:00:00.000,18:09:00,BRONX,OUTSIDE,43,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,1018898,238799,40.822057,-73.874812,"{'type': 'Point', 'coordinates': [-73.874812, 40.822057]}",row-4vva_bbyw~iv2x,rv-cuw8.9adc-gkbv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58
41,239862532,2022-01-29T00:00:00.000,14:37:00,BROOKLYN,INSIDE,71,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,996788,178574,40.656813,-73.954809,"{'type': 'Point', 'coordinates': [-73.954809, 40.656813]}",row-dizv_ijht~yiep,rv-xqq6-wkbk.cvkd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,44,13509,17
42,239861893,2022-01-29T00:00:00.000,04:05:00,MANHATTAN,INSIDE,18,0,COMMERCIAL,BAR/NIGHT CLUB,True,25-44,M,BLACK,18-24,M,BLACK,984966,217543,40.763784,-73.997415,"{'type': 'Point', 'coordinates': [-73.997415, 40.763784]}",row-eisa.upgk.fh2x,rv-g8x3.rhew~yr7d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,10,10,13094,12
43,239861542,2022-01-28T00:00:00.000,18:14:00,BRONX,OUTSIDE,45,0,STREET,(null),False,18-24,M,BLACK,18-24,M,BLACK,1026549,244293,40.837102,-73.847134,"{'type': 'Point', 'coordinates': [-73.847134, 40.837102]}",row-syvd_h5mx-x35c,rv-sjzk-nb4b.fupt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,28,11271,43
44,239862531,2022-01-28T00:00:00.000,21:21:00,BRONX,OUTSIDE,42,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1008690,238862,40.8222710411331,-73.911697780277,"{'type': 'Point', 'coordinates': [-73.911697780277, 40.8222710411331]}",row-y7sm_y5y6-tv3b,rv-m7gt.zrgp_hamy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10929,34
45,239835767,2022-01-28T00:00:00.000,17:34:00,BROOKLYN,INSIDE,71,0,DWELLING,MULTI DWELL - APT BUILD,True,<18,M,BLACK,25-44,M,BLACK,996148,181563,40.665017,-73.95711,"{'type': 'Point', 'coordinates': [-73.95711, 40.665017]}",row-62at.vd2j.sit2,rv-cire.hrr8.wc3y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,44,13509,17
46,239889275,2022-01-28T00:00:00.000,01:18:00,BRONX,OUTSIDE,47,0,STREET,(null),False,<18,M,BLACK,25-44,F,WHITE HISPANIC,1025548,268978,40.904861,-73.850599,"{'type': 'Point', 'coordinates': [-73.850599, 40.904861]}",row-egfq.pna7_qg9k,rv-jynk-fa7n_p7ag,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
47,239811193,2022-01-27T00:00:00.000,02:28:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,997083,236928,40.81698,-73.953637,"{'type': 'Point', 'coordinates': [-73.953637, 40.81698]}",row-vuv9.shax-spkx,rv-ibne-a5xt-cxzj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,17,12424,37
48,239811556,2022-01-27T00:00:00.000,15:30:00,BRONX,INSIDE,52,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK,1018995,257717,40.873981,-73.874363,"{'type': 'Point', 'coordinates': [-73.874363, 40.873981]}",row-8tbp.whnj.7cqy,rv-b2zf_ibj2-ri6k,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,34,11605,24
49,239811555,2022-01-27T00:00:00.000,09:25:00,BROOKLYN,OUTSIDE,71,0,STREET,COMMERCIAL BLDG,False,18-24,M,BLACK,18-24,M,BLACK,997084,181568,40.665032,-73.953738,"{'type': 'Point', 'coordinates': [-73.953738, 40.665032]}",row-3tdb-ey74_k3xm,rv-2hyp-ee7a_urde,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,44,13509,17
50,239757707,2022-01-26T00:00:00.000,11:52:00,BRONX,OUTSIDE,46,0,STREET,(null),False,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1011755,252026,40.858387,-73.900566,"{'type': 'Point', 'coordinates': [-73.900566, 40.858387]}",row-h7z4.dfh3~gtax,rv-s2gb.fy3y_4vjj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,11606,6
51,239695456,2022-01-25T00:00:00.000,12:35:00,BRONX,INSIDE,49,0,COMMERCIAL,HOSPITAL,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1026692,251697,40.857424,-73.846572,"{'type': 'Point', 'coordinates': [-73.846572, 40.857424]}",row-23g5-5ckn.x3a8,rv-kypv.ixxj.qawi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11270,59
52,239695758,2022-01-25T00:00:00.000,21:20:00,BRONX,OUTSIDE,48,0,VEHICLE,(null),True,(null),(null),(null),25-44,M,BLACK,1011751,246839,40.8441566000203,-73.9006054489734,"{'type': 'Point', 'coordinates': [-73.9006054489734, 40.8441566000203]}",row-37ic~vzhe~4cfb,rv-i7ui_qv2z.vx5c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10935,35
53,239695455,2022-01-25T00:00:00.000,09:00:00,BROOKLYN,INSIDE,75,0,STREET,(null),False,25-44,M,BLACK,25-44,F,BLACK,1018803,185423,40.675554,-73.875431,"{'type': 'Point', 'coordinates': [-73.875431, 40.675554]}",row-utks-zywa~cd54,rv-wzqy_akun~4u8u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,47,17215,45
54,239639190,2022-01-25T00:00:00.000,05:39:00,BROOKLYN,OUTSIDE,69,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,WHITE,1012833,175129,40.647321,-73.896997,"{'type': 'Point', 'coordinates': [-73.896997, 40.647321]}",row-nwxa_eb35.wqcc,rv-tg48~p8eh-tt59,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,42,13827,5
55,239648527,2022-01-25T00:00:00.000,06:42:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1008769,177614,40.654153,-73.911632,"{'type': 'Point', 'coordinates': [-73.911632, 40.654153]}",row-vgsa_ivfw.42gw,rv-8npa.ecky~sbhi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,40,13827,61
56,239648526,2022-01-25T00:00:00.000,03:40:00,BRONX,INSIDE,49,0,DWELLING,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK,1026657,255614,40.868175,-73.846671,"{'type': 'Point', 'coordinates': [-73.846671, 40.868175]}",row-r4gx~9yac.6yq5,rv-6nyu_uxhz~b9gf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,32,11607,59
57,239630237,2022-01-24T00:00:00.000,20:20:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1001364,245605,40.840788,-73.938148,"{'type': 'Point', 'coordinates': [-73.938148, 40.840788]}",row-88zr.ipmy_cdz6,rv-nzzk~nkjm~hbea,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,21,13090,47
58,239629840,2022-01-24T00:00:00.000,05:30:00,BRONX,OUTSIDE,41,0,STREET,(null),False,(null),(null),(null),18-24,M,WHITE HISPANIC,1016105,234549,40.810401,-73.884923,"{'type': 'Point', 'coordinates': [-73.884923, 40.810401]}",row-6i2p_j2vz~f9ht,rv-j5ps-py6i-kcfr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,12343,8
59,240227794,2022-01-24T00:00:00.000,14:15:00,BRONX,OUTSIDE,49,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,1026692,251697,40.857424,-73.846572,"{'type': 'Point', 'coordinates': [-73.846572, 40.857424]}",row-yvec.daj3~55kf,rv-2ch2.hqes-j6i4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11270,59
60,239583449,2022-01-23T00:00:00.000,12:00:00,MANHATTAN,INSIDE,7,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,988133,199038,40.71299,-73.985992,"{'type': 'Point', 'coordinates': [-73.985992, 40.71299]}",row-haw9~deap-aq64,rv-74m5_7mek.yuzw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,32,4,11723,70
61,239583959,2022-01-23T00:00:00.000,18:36:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,996439,195120,40.702228,-73.956039,"{'type': 'Point', 'coordinates': [-73.956039, 40.702228]}",row-4wkw-8hr6~we7w,rv-dhkj_2q48~u5af,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,56,17613,36
62,239555390,2022-01-23T00:00:00.000,03:26:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,1017036,183890,40.6713598203364,-73.8818110231735,"{'type': 'Point', 'coordinates': [-73.8818110231735, 40.6713598203364]}",row-hnsd_n25a-nqt7,rv-9gb2.7aye_mhjg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45
63,239555390,2022-01-23T00:00:00.000,03:26:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,18-24,M,BLACK,<18,F,BLACK,1017036,183890,40.6713598203364,-73.8818110231735,"{'type': 'Point', 'coordinates': [-73.8818110231735, 40.6713598203364]}",row-cbmc-ibnh.bd86,rv-8bfv_tdwf.8qx5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45
