,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
12,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-32ui_5i4g-k5hj,rv-y7p8~zrzt-mkef,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
13,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-jj5j-i6nx.v5yy,rv-xsqy.jata_3brd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
14,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,45-64,M,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-x4rn~w5au_mysz,rv-effv-k8bi-dva4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
15,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-psnm~iftg.dzqn,rv-htgs-9esi_cedx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
16,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,45-64,F,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-664t-cfv4-wgqv,rv-4cdr~hci4-xnvw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11608,29
17,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-ak2s-rcsr.7x4k,rv-3ger_8juf.iesm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,30,11608,29
18,173961271,2018-01-06T00:00:00.000,03:30:00,BRONX,40,0,,False,,,,25-44,M,BLACK,1011025.625000000000000,236433.796875000000000,40.815599539000061,-73.903268674999936,"{'type': 'Point', 'coordinates': [-73.90326867499994, 40.81559953900006]}",row-vc6z_2uxd.cpw9,rv-8hr5.52in-jt4e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,23,10933,49
19,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,45-64,F,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-nj4d_m65g_7iq6,rv-tzzn_kj8p~ddwz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,30,11608,29
20,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-d2vz_9evf_vsbg,rv-87fu~82hc~ce6z,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,30,11608,29
21,173354054,2018-01-06T00:00:00.000,21:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,45-64,M,WHITE HISPANIC,1024405.437500000000000,267089.937500000000000,40.899690672000077,-73.854747617999976,"{'type': 'Point', 'coordinates': [-73.85474761799998, 40.89969067200008]}",row-buwf~k29s~encr,rv-ewne~wptg.cxj2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,30,11608,29
