,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
10,69526311,2010-01-01T00:00:00.000,03:45:00,QUEENS,107,0,False,UNKNOWN,M,BLACK,25-44,M,BLACK,1050931.000000000000000,202071.000000000000000,40.721071854000058,-73.759443235999981,"{'type': 'Point', 'coordinates': [-73.75944323599998, 40.72107185400006]}",row-dhaf.8bmv.w673,rv-895d.2qwg.em7i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,16,65,24336,25,
11,69453368,2010-01-01T00:00:00.000,06:55:00,BROOKLYN,67,0,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1002660.000000000000000,171417.000000000000000,40.637165729000060,-73.933669158999976,"{'type': 'Point', 'coordinates': [-73.93366915899998, 40.63716572900006]}",row-dwmu~6nga-uq7a,rv-bxcw_kugc.x26k,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,16866,61,
12,69453403,2010-01-01T00:00:00.000,05:43:00,BROOKLYN,81,0,True,25-44,M,BLACK,25-44,M,BLACK,1004878.875000000000000,190338.515625000000000,40.689096204000066,-73.925616539999965,"{'type': 'Point', 'coordinates': [-73.92561653999996, 40.689096204000066]}",row-z947-3see_bxv4,rv-ushg~4fsg.g6y5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,52,18181,69,
13,69526314,2010-01-01T00:00:00.000,14:30:00,BRONX,42,2,False,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,1010169.000000000000000,244576.921875000000000,40.837952643000051,-73.906331959999989,"{'type': 'Point', 'coordinates': [-73.90633195999999, 40.83795264300005]}",row-mfst.w3eh~yexs,rv-69hp_rpbh~aa2y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10934,50,MULTI DWELL - PUBLIC HOUS
14,69526315,2010-01-01T00:00:00.000,03:43:00,BROOKLYN,75,0,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1013985.562500000000000,179247.265625000000000,40.658627322000029,-73.892828025999961,"{'type': 'Point', 'coordinates': [-73.89282802599996, 40.65862732200003]}",row-5imj~erra-m6we,rv-bpk7~28bk_5ary,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17214,45,
15,69420564,2009-12-31T00:00:00.000,22:07:00,BRONX,40,2,False,18-24,M,BLACK,18-24,M,BLACK,1009012.625000000000000,236134.812500000000000,40.814784783000050,-73.910542173999943,"{'type': 'Point', 'coordinates': [-73.91054217399994, 40.81478478300005]}",row-5cdp-r7rz_7852,rv-73ep_u7ys~fdau,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10933,49,MULTI DWELL - PUBLIC HOUS
16,69420564,2009-12-31T00:00:00.000,22:07:00,BRONX,40,2,True,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1009012.625000000000000,236134.812500000000000,40.814784783000050,-73.910542173999943,"{'type': 'Point', 'coordinates': [-73.91054217399994, 40.81478478300005]}",row-mcyh.ndy5_f8di,rv-aqgp_nnae.bnny,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10933,49,MULTI DWELL - PUBLIC HOUS
17,69420564,2009-12-31T00:00:00.000,22:07:00,BRONX,40,2,True,18-24,M,BLACK,18-24,M,BLACK,1009012.625000000000000,236134.812500000000000,40.814784783000050,-73.910542173999943,"{'type': 'Point', 'coordinates': [-73.91054217399994, 40.81478478300005]}",row-usqf_qfxz_xnau,rv-jwj8-4dvi~fjfr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10933,49,MULTI DWELL - PUBLIC HOUS
18,69402076,2009-12-31T00:00:00.000,01:30:00,QUEENS,105,0,False,UNKNOWN,M,BLACK,18-24,M,BLACK,1053729.125000000000000,179242.953125000000000,40.658392832000061,-73.749584205999952,"{'type': 'Point', 'coordinates': [-73.74958420599995, 40.65839283200006]}",row-hx2f~6mku~j43p,rv-mvw9~grer.5m5u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,63,15313,63,
19,69402076,2009-12-31T00:00:00.000,01:30:00,QUEENS,105,0,False,18-24,M,BLACK,18-24,M,BLACK,1053729.125000000000000,179242.953125000000000,40.658392832000061,-73.749584205999952,"{'type': 'Point', 'coordinates': [-73.74958420599995, 40.65839283200006]}",row-3xku.4upy~7iaq,rv-g2mk-qb5u.rtz5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,63,15313,63,
20,69420482,2009-12-31T00:00:00.000,21:00:00,BROOKLYN,84,0,True,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,F,ASIAN / PACIFIC ISLANDER,988742.125000000000000,194249.156250000000000,40.699852906000046,-73.983800845999951,"{'type': 'Point', 'coordinates': [-73.98380084599995, 40.69985290600005]}",row-jhwk.cf6m.h2ua,rv-98ig-wh7b.56hs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,54,16865,68,MULTI DWELL - APT BUILD
21,69420564,2009-12-31T00:00:00.000,22:07:00,BRONX,40,2,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1009012.625000000000000,236134.812500000000000,40.814784783000050,-73.910542173999943,"{'type': 'Point', 'coordinates': [-73.91054217399994, 40.81478478300005]}",row-32w5.icmy_an2d,rv-75tv-cvfv_rxmb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,23,10933,49,MULTI DWELL - PUBLIC HOUS
22,69420483,2009-12-31T00:00:00.000,19:15:00,MANHATTAN,26,0,False,UNKNOWN,M,WHITE HISPANIC,<18,M,BLACK,997753.875000000000000,235220.437500000000000,40.812299461000066,-73.951218188999974,"{'type': 'Point', 'coordinates': [-73.95121818899997, 40.812299461000066]}",row-a9md-aip5-gmkp,rv-c4ab~2cix_3iz7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,17,12424,37,
23,69419358,2009-12-31T00:00:00.000,17:54:00,QUEENS,113,0,False,25-44,M,BLACK,25-44,M,BLACK,1039854.062500000000000,189797.578125000000000,40.687460837000060,-73.799505557999964,"{'type': 'Point', 'coordinates': [-73.79950555799996, 40.68746083700006]}",row-uztk~sfqr.sjpu,rv-zz9z.j87m-nuhb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24670,41,PVT HOUSE
24,69410711,2009-12-30T00:00:00.000,23:57:00,BRONX,48,0,False,UNKNOWN,M,BLACK,<18,M,BLACK,1017495.812500000000000,246631.171875000000000,40.843566413000076,-73.879843206999965,"{'type': 'Point', 'coordinates': [-73.87984320699996, 40.843566413000076]}",row-dx9u~dm3h~ecmd,rv-3hqb_d35q_5jss,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,31,11269,35,
25,69379175,2009-12-29T00:00:00.000,14:00:00,BROOKLYN,62,0,False,<18,M,BLACK,<18,M,BLACK,985039.687500000000000,159310.062500000000000,40.603953797000031,-73.997157566999988,"{'type': 'Point', 'coordinates': [-73.99715756699999, 40.60395379700003]}",row-62jw-ekcn_8w5r,rv-e6te.5egv-rbkc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,37,17616,1,JEWELRY STORE
26,69379175,2009-12-29T00:00:00.000,14:00:00,BROOKLYN,62,0,False,18-24,M,BLACK,<18,M,BLACK,985039.687500000000000,159310.062500000000000,40.603953797000031,-73.997157566999988,"{'type': 'Point', 'coordinates': [-73.99715756699999, 40.60395379700003]}",row-nzeh.dgvf_tb4n,rv-26fi~ruty~vrr4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,37,17616,1,JEWELRY STORE
27,69379175,2009-12-29T00:00:00.000,14:00:00,BROOKLYN,62,0,False,18-24,M,BLACK HISPANIC,<18,M,BLACK,985039.687500000000000,159310.062500000000000,40.603953797000031,-73.997157566999988,"{'type': 'Point', 'coordinates': [-73.99715756699999, 40.60395379700003]}",row-6ajy~p27b_z7hj,rv-fsh2_axr7-4bv2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,37,17616,1,JEWELRY STORE
28,69373208,2009-12-29T00:00:00.000,01:00:00,MANHATTAN,32,0,True,,,,25-44,M,BLACK HISPANIC,999845.062500000000000,235402.750000000000000,40.812796415000037,-73.943663271999981,"{'type': 'Point', 'coordinates': [-73.94366327199998, 40.81279641500004]}",row-7gsv.inj7.4cpq,rv-ekwa-kjv9_ceaw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12424,18,
29,69347162,2009-12-29T00:00:00.000,21:20:00,BRONX,42,0,True,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1011133.687500000000000,241667.609375000000000,40.829964537000080,-73.902857307999966,"{'type': 'Point', 'coordinates': [-73.90285730799997, 40.82996453700008]}",row-uq22.f2zm-ph4w,rv-krgu-v6h8-5jyd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,25,10934,34,MULTI DWELL - APT BUILD
30,69294326,2009-12-28T00:00:00.000,01:50:00,BROOKLYN,67,0,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,999445.500000000000000,176470.953125000000000,40.651043840000057,-73.945239799999968,"{'type': 'Point', 'coordinates': [-73.94523979999997, 40.65104384000006]}",row-m7tm-eaav.exej,rv-s8iv.ci7k-8m35,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,16866,61,BAR/NIGHT CLUB
31,69294326,2009-12-28T00:00:00.000,01:50:00,BROOKLYN,67,0,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,999445.500000000000000,176470.953125000000000,40.651043840000057,-73.945239799999968,"{'type': 'Point', 'coordinates': [-73.94523979999997, 40.65104384000006]}",row-97uv~x3hp~vjka,rv-4rq7.5viq~k924,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,16866,61,BAR/NIGHT CLUB
32,69312721,2009-12-28T00:00:00.000,11:09:00,BROOKLYN,79,0,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,999853.000000000000000,187937.000000000000000,40.682514879000053,-73.943744713999934,"{'type': 'Point', 'coordinates': [-73.94374471399993, 40.68251487900005]}",row-jmum.dc68.vmc7,rv-b7uu_6z2x-yg2m,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,
33,69313202,2009-12-28T00:00:00.000,17:40:00,MANHATTAN,32,0,False,UNKNOWN,U,UNKNOWN,<18,M,BLACK,999650.937500000000000,234170.078125000000000,40.809413413000073,-73.944367389999968,"{'type': 'Point', 'coordinates': [-73.94436738999997, 40.80941341300007]}",row-9kn5.g9qh-de7p,rv-4z6t.n9ei-nkgg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,12424,18,
34,69297260,2009-12-27T00:00:00.000,12:19:00,BROOKLYN,81,0,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1001179.875000000000000,192507.687500000000000,40.695057927000050,-73.938949172999969,"{'type': 'Point', 'coordinates': [-73.93894917299997, 40.69505792700005]}",row-ek8k-vb6t~ydft,rv-u4px.i77f.fj25,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,17213,69,
35,69294327,2009-12-27T00:00:00.000,20:10:00,BRONX,44,0,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1007343.250000000000000,245993.781250000000000,40.841849349000029,-73.916539141999976,"{'type': 'Point', 'coordinates': [-73.91653914199998, 40.84184934900003]}",row-znbj~dbka~br5a,rv-c6b4-6k84.bg83,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10930,50,
36,69297261,2009-12-27T00:00:00.000,02:09:00,QUEENS,114,0,False,18-24,M,UNKNOWN,18-24,M,WHITE HISPANIC,1004586.687500000000000,217098.468750000000000,40.762546431000032,-73.926589263999972,"{'type': 'Point', 'coordinates': [-73.92658926399997, 40.76254643100003]}",row-hnii~rtch.uueb,rv-696p~x2ef-fkau,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,4,72,16863,39,
37,69297259,2009-12-27T00:00:00.000,01:24:00,BROOKLYN,77,0,False,UNKNOWN,U,UNKNOWN,18-24,F,BLACK,1003089.687500000000000,184596.796875000000000,40.673340481000025,-73.932084154999984,"{'type': 'Point', 'coordinates': [-73.93208415499998, 40.673340481000025]}",row-8h43-m4p4~8i85,rv-zys4.tbet.533b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,
38,69289171,2009-12-27T00:00:00.000,23:22:00,BROOKLYN,69,2,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1012833.250000000000000,175129.531250000000000,40.647328840000057,-73.896998656999983,"{'type': 'Point', 'coordinates': [-73.89699865699998, 40.64732884000006]}",row-bwv8-hpqk-zyfc,rv-gwyt.t83s.6kqr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,42,13827,5,MULTI DWELL - PUBLIC HOUS
39,69249389,2009-12-26T00:00:00.000,13:43:00,BROOKLYN,70,0,True,,,,25-44,F,BLACK,995723.625000000000000,174752.109375000000000,40.646331590000045,-73.958655638999971,"{'type': 'Point', 'coordinates': [-73.95865563899997, 40.646331590000045]}",row-3nr6~28za.t4qs,rv-wh8z-f2bu-ad9e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60,
40,69248520,2009-12-26T00:00:00.000,01:52:00,BRONX,43,0,False,<18,M,BLACK HISPANIC,25-44,M,BLACK,1018790.750000000000000,240921.328125000000000,40.827889586000026,-73.875192403999961,"{'type': 'Point', 'coordinates': [-73.87519240399996, 40.827889586000026]}",row-ambr-th7d~937a,rv-ggae-ecah-96wk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,
41,69297258,2009-12-26T00:00:00.000,02:00:00,STATEN ISLAND,122,0,False,18-24,M,WHITE,18-24,M,WHITE,953610.000000000000000,143440.000000000000000,40.560340706000034,-74.110272178999935,"{'type': 'Point', 'coordinates': [-74.11027217899994, 40.560340706000034]}",row-335q.jyn5-r9q2,rv-esx3~sktb.5d6s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,14,76,10693,15,
42,69294355,2009-12-26T00:00:00.000,23:13:00,BRONX,40,0,True,,,,25-44,M,BLACK,1010250.750000000000000,238635.250000000000000,40.821644221000042,-73.906059547999973,"{'type': 'Point', 'coordinates': [-73.90605954799997, 40.82164422100004]}",row-qac4_un7j_df8s,rv-zrqe_t6uz~ffvu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,
43,69248522,2009-12-26T00:00:00.000,04:09:00,BROOKLYN,79,0,False,18-24,F,BLACK,18-24,F,BLACK,999790.000000000000000,187056.000000000000000,40.680096845000037,-73.943973891999974,"{'type': 'Point', 'coordinates': [-73.94397389199997, 40.68009684500004]}",row-jxii.qe7r.q6w9,rv-6v8m~jryc~egk8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,17618,69,
44,69248521,2009-12-26T00:00:00.000,01:53:00,BROOKLYN,72,0,False,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,980826.062500000000000,174916.375000000000000,40.646789232000060,-74.012339862999966,"{'type': 'Point', 'coordinates': [-74.01233986299997, 40.64678923200006]}",row-fk5s.wz2d~xbdk,rv-hs3z_bvph-ncsp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,7,45,18180,9,
45,69228156,2009-12-25T00:00:00.000,02:00:00,BRONX,40,0,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1003564.500000000000000,235187.734375000000000,40.812198908000028,-73.930227185999968,"{'type': 'Point', 'coordinates': [-73.93022718599997, 40.81219890800003]}",row-2h55.zhud-fn28,rv-uhts.w946-z2yv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10929,49,BAR/NIGHT CLUB
46,69294356,2009-12-25T00:00:00.000,21:05:00,BROOKLYN,60,2,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,989391.687500000000000,155077.828125000000000,40.592335711000032,-73.981488083999977,"{'type': 'Point', 'coordinates': [-73.98148808399998, 40.59233571100003]}",row-gy4y-73ju-a97y,rv-dg8n-2kvj.2dvk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,35,18183,21,MULTI DWELL - PUBLIC HOUS
47,69228157,2009-12-25T00:00:00.000,04:25:00,STATEN ISLAND,120,0,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,961652.937500000000000,167277.234375000000000,40.625793253000040,-74.081406080999955,"{'type': 'Point', 'coordinates': [-74.08140608099995, 40.62579325300004]}",row-4s5x~y48t~zvbu,rv-bh8t-r3xz.fubj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,MULTI DWELL - APT BUILD
48,69294357,2009-12-25T00:00:00.000,15:30:00,STATEN ISLAND,120,0,False,25-44,M,BLACK,25-44,M,BLACK,960911.062500000000000,165085.953125000000000,40.619776722000040,-74.084071065999979,"{'type': 'Point', 'coordinates': [-74.08407106599998, 40.61977672200004]}",row-9dbi_qppe.4grk,rv-727x_neam_r9yz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,
49,69231237,2009-12-25T00:00:00.000,05:13:00,BROOKLYN,69,0,False,25-44,M,BLACK,18-24,M,BLACK,1008461.000000000000000,174763.000000000000000,40.646335822000026,-73.912755828999934,"{'type': 'Point', 'coordinates': [-73.91275582899993, 40.646335822000026]}",row-m9nt-52p5.symz,rv-ejy4_3kj2_innz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,42,13827,5,
50,69294334,2009-12-25T00:00:00.000,22:30:00,BROOKLYN,70,0,True,,,,25-44,M,BLACK,995616.312500000000000,176702.921875000000000,40.651686286000029,-73.959039057999973,"{'type': 'Point', 'coordinates': [-73.95903905799997, 40.65168628600003]}",row-35bq-56qj~f93m,rv-3jep.ywiu.6egh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,43,13510,60,MULTI DWELL - APT BUILD
51,69231238,2009-12-25T00:00:00.000,06:00:00,BROOKLYN,70,0,False,18-24,M,BLACK,25-44,M,BLACK,995321.687500000000000,174388.359375000000000,40.645333686000072,-73.960104637999962,"{'type': 'Point', 'coordinates': [-73.96010463799996, 40.64533368600007]}",row-98zt_syqk_xsfc,rv-rjgq_66i7_b73i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,43,13510,60,
52,69203959,2009-12-24T00:00:00.000,09:59:00,BRONX,42,0,False,UNKNOWN,U,UNKNOWN,18-24,M,WHITE HISPANIC,1009505.812500000000000,240316.781250000000000,40.826261706000025,-73.908744711999987,"{'type': 'Point', 'coordinates': [-73.90874471199999, 40.826261706000025]}",row-4pbw-4wi6-e3su,rv-rc3v.gxsd_9v7u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10934,34,
53,69195143,2009-12-24T00:00:00.000,01:54:00,BRONX,43,0,True,,,,25-44,M,BLACK,1021755.875000000000000,236492.046875000000000,40.815720380000073,-73.864503035999974,"{'type': 'Point', 'coordinates': [-73.86450303599997, 40.81572038000007]}",row-yqtt.it7c.85hn,rv-egky-ncsg-f8yj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11611,58,MULTI DWELL - APT BUILD
54,69223004,2009-12-24T00:00:00.000,23:47:00,QUEENS,101,0,False,18-24,M,BLACK,<18,M,BLACK,1049832.000000000000000,156463.000000000000000,40.595896589000063,-73.763851521999982,"{'type': 'Point', 'coordinates': [-73.76385152199998, 40.59589658900006]}",row-md67~sgh6.nbis,rv-4hie~8ywh.9i4u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,47,59,20529,51,
55,69159370,2009-12-23T00:00:00.000,05:45:00,QUEENS,105,0,False,,,,18-24,F,BLACK,1055351.000000000000000,193031.000000000000000,40.696224876000031,-73.743593203999978,"{'type': 'Point', 'coordinates': [-73.74359320399998, 40.69622487600003]}",row-w9qc_sfp8.xffp,rv-gn6b.ymic.teku,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,63,15311,63,
56,69129682,2009-12-22T00:00:00.000,11:37:00,BRONX,47,0,False,18-24,M,BLACK,25-44,M,BLACK,1026172.500000000000000,258109.812500000000000,40.875034864000042,-73.848411865999935,"{'type': 'Point', 'coordinates': [-73.84841186599994, 40.87503486400004]}",row-zync~d7my.95f7,rv-5j5c-q3v2~8xs2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11607,29,PVT HOUSE
57,69165725,2009-12-22T00:00:00.000,14:50:00,QUEENS,114,0,False,18-24,M,BLACK,18-24,M,BLACK,1009530.187500000000000,215237.859375000000000,40.757426783000028,-73.908751028999973,"{'type': 'Point', 'coordinates': [-73.90875102899997, 40.75742678300003]}",row-h5qp_zw99-xyku,rv-5hu9_pkdx-d6x9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,4,72,14787,39,MULTI DWELL - PUBLIC HOUS
58,69129434,2009-12-22T00:00:00.000,12:05:00,BRONX,48,0,False,UNKNOWN,M,BLACK,25-44,M,BLACK HISPANIC,1013257.250000000000000,248138.015625000000000,40.847717194000040,-73.895155842999941,"{'type': 'Point', 'coordinates': [-73.89515584299994, 40.84771719400004]}",row-jaee.c8sr~fuwd,rv-kf3b_gi4h.2hgc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,31,10935,35,MULTI DWELL - APT BUILD
59,69165726,2009-12-22T00:00:00.000,21:00:00,MANHATTAN,23,0,False,UNKNOWN,U,UNKNOWN,<18,M,BLACK,999218.000000000000000,230194.156250000000000,40.798501344000044,-73.945940187999952,"{'type': 'Point', 'coordinates': [-73.94594018799995, 40.798501344000044]}",row-6ufk_gask~s5bc,rv-bcjz-9sjw~my37,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,14,12426,7,MULTI DWELL - PUBLIC HOUS
