,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
29,216355704,2020-08-09T00:00:00.000,04:54:00,BRONX,41,0,False,,,,18-24,F,WHITE HISPANIC,1015593.937500000000000,233121.765625000000000,40.806493913000054,-73.886780131999956,"{'type': 'Point', 'coordinates': [-73.88678013199996, 40.806493913000054]}",row-g877-qpi9-48q2,rv-nhw5-s6yw.723c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,24,12343,8,
30,216360324,2020-08-08T00:00:00.000,04:09:00,BROOKLYN,77,0,True,,,,25-44,M,BLACK,1004975.250000000000000,183972.828125000000000,40.671623613000065,-73.925288601999966,"{'type': 'Point', 'coordinates': [-73.92528860199997, 40.671623613000065]}",row-3ksk-hvcp.rjxv,rv-n4th.yeqx_2t2d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,
31,216360027,2020-08-08T00:00:00.000,21:00:00,BRONX,42,0,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1011758.000000000000000,238809.000000000000000,40.822116550000032,-73.900613076999946,"{'type': 'Point', 'coordinates': [-73.90061307699995, 40.82211655000003]}",row-qjz8.ytgs_d35i,rv-zct8-ncue.dx2u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10937,34,
32,216353083,2020-08-08T00:00:00.000,05:00:00,BROOKLYN,67,0,False,,,,25-44,M,BLACK,998589.750000000000000,177083.703125000000000,40.652727132000052,-73.948322454999982,"{'type': 'Point', 'coordinates': [-73.94832245499998, 40.65272713200005]}",row-5vpi_i5ry_z9fr,rv-zwzt.wt7q-ywy2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,13510,61,
33,216360027,2020-08-08T00:00:00.000,21:00:00,BRONX,42,0,True,18-24,M,BLACK,25-44,M,BLACK,1011758.000000000000000,238809.000000000000000,40.822116550000032,-73.900613076999946,"{'type': 'Point', 'coordinates': [-73.90061307699995, 40.82211655000003]}",row-4hat-ybcc_ikri,rv-qkcs~vxpm-avbd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10937,34,
34,216353082,2020-08-08T00:00:00.000,00:25:00,BRONX,40,0,False,25-44,M,BLACK,25-44,M,BLACK,1004819.000000000000000,236531.000000000000000,40.815882965000071,-73.925691149999977,"{'type': 'Point', 'coordinates': [-73.92569114999998, 40.81588296500007]}",row-8p9u-ekfj.qerw,rv-ubei.un7a_cib4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10929,49,
35,216353084,2020-08-08T00:00:00.000,18:35:00,BROOKLYN,73,0,False,,,,25-44,M,BLACK,1008728.000000000000000,186146.000000000000000,40.677578900000071,-73.911752358999934,"{'type': 'Point', 'coordinates': [-73.91175235899993, 40.67757890000007]}",row-zey8.38m9-ue8s,rv-kchh.npcu~gh9s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,
36,216351813,2020-08-07T00:00:00.000,14:42:00,BROOKLYN,81,0,False,,,,18-24,M,BLACK,1001638.000000000000000,186249.015625000000000,40.677878419000081,-73.937313239999980,"{'type': 'Point', 'coordinates': [-73.93731323999998, 40.67787841900008]}",row-gkrw.us3v_hiyq,rv-it8t.aiwq_8wmm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,17615,69,HOSPITAL
37,216351811,2020-08-07T00:00:00.000,01:02:00,BRONX,40,0,False,,,,18-24,F,BLACK HISPANIC,1010201.000000000000000,237368.000000000000000,40.818166124000072,-73.906244197999968,"{'type': 'Point', 'coordinates': [-73.90624419799997, 40.81816612400007]}",row-hxn8-winy-v3uj,rv-sm75-tcm6~kgac,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10934,49,
38,216351812,2020-08-07T00:00:00.000,14:40:00,BRONX,48,0,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1013656.750000000000000,251677.296875000000000,40.857430143000045,-73.893696342999988,"{'type': 'Point', 'coordinates': [-73.89369634299999, 40.857430143000045]}",row-sx2n_2b6m.khux,rv-qxge-iiu3-7pg7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,31,10936,35,
39,216263689,2020-08-06T00:00:00.000,19:01:00,BROOKLYN,69,0,False,,,,25-44,M,BLACK,1008499.750000000000000,171443.156250000000000,40.637223460000030,-73.912628123999980,"{'type': 'Point', 'coordinates': [-73.91262812399998, 40.63722346000003]}",row-d3xi~8a2z~hid6,rv-gfdq_695y-3gtk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13827,5,PVT HOUSE
40,216263383,2020-08-06T00:00:00.000,22:48:00,BROOKLYN,70,0,True,,,,18-24,M,BLACK,995723.625000000000000,174752.109375000000000,40.646331590000045,-73.958655638999971,"{'type': 'Point', 'coordinates': [-73.95865563899997, 40.646331590000045]}",row-nygh~qgbt~way9,rv-pruw_ng8k.cysr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60,
41,216213075,2020-08-06T00:00:00.000,04:24:00,QUEENS,102,0,False,,,,18-24,M,WHITE,1024579.125000000000000,192979.968750000000000,40.696278534000044,-73.854564413999981,"{'type': 'Point', 'coordinates': [-73.85456441399998, 40.696278534000044]}",row-3dy7-7fzd_fg5e,rv-fdmp_eyky-869a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,41,60,24017,46,
42,216263382,2020-08-06T00:00:00.000,18:15:00,BROOKLYN,67,0,False,,,,18-24,M,BLACK,999009.625000000000000,171975.734375000000000,40.638706171000081,-73.946820442999979,"{'type': 'Point', 'coordinates': [-73.94682044299998, 40.63870617100008]}",row-54g3.xjw9.exub,rv-5jds-9nbu.ea39,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,17217,61,
43,216213075,2020-08-06T00:00:00.000,04:24:00,QUEENS,102,0,True,,,,18-24,M,WHITE,1024579.125000000000000,192979.968750000000000,40.696278534000044,-73.854564413999981,"{'type': 'Point', 'coordinates': [-73.85456441399998, 40.696278534000044]}",row-b9qj~3ged~u38g,rv-wsy7~ccax_jxby,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,41,60,24017,46,
44,216263384,2020-08-06T00:00:00.000,22:45:00,BROOKLYN,73,0,False,,,,45-64,F,BLACK,1007864.062500000000000,179478.656250000000000,40.659280879000050,-73.914890413999956,"{'type': 'Point', 'coordinates': [-73.91489041399996, 40.65928087900005]}",row-chj4.t245-7ud8,rv-3266-56hw_p5u7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55,PVT HOUSE
45,216263383,2020-08-06T00:00:00.000,22:48:00,BROOKLYN,70,0,True,,,,25-44,M,BLACK,995723.625000000000000,174752.109375000000000,40.646331590000045,-73.958655638999971,"{'type': 'Point', 'coordinates': [-73.95865563899997, 40.646331590000045]}",row-y3b8.vrmd.au9g,rv-4wj9-5344-5929,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,43,13510,60,
46,216263383,2020-08-06T00:00:00.000,22:48:00,BROOKLYN,70,0,False,,,,18-24,M,BLACK,995723.625000000000000,174752.109375000000000,40.646331590000045,-73.958655638999971,"{'type': 'Point', 'coordinates': [-73.95865563899997, 40.646331590000045]}",row-yfet-7ciy.ayvr,rv-2am7~msyp_98af,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,43,13510,60,
47,216263690,2020-08-06T00:00:00.000,21:15:00,MANHATTAN,32,0,False,,,,18-24,M,BLACK HISPANIC,999446.000000000000000,235621.000000000000000,40.813396145000070,-73.945104416999982,"{'type': 'Point', 'coordinates': [-73.94510441699998, 40.81339614500007]}",row-mcg3-vmqp-hfsx,rv-26vb~v4wh.t3k2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,12424,18,
48,216263383,2020-08-06T00:00:00.000,22:48:00,BROOKLYN,70,0,False,,,,25-44,M,BLACK,995723.625000000000000,174752.109375000000000,40.646331590000045,-73.958655638999971,"{'type': 'Point', 'coordinates': [-73.95865563899997, 40.646331590000045]}",row-e8bb~dp2j_dgpp,rv-2vja.66jd.57qs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,43,13510,60,
49,216209198,2020-08-05T00:00:00.000,21:25:00,BROOKLYN,73,2,False,,,,25-44,M,BLACK,1006487.875000000000000,183539.750000000000000,40.670431241000074,-73.919837141999949,"{'type': 'Point', 'coordinates': [-73.91983714199995, 40.670431241000074]}",row-g7xm-bsq4.utbc,rv-qer8_c8d4.ijzu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,MULTI DWELL - PUBLIC HOUS
50,216209200,2020-08-05T00:00:00.000,20:01:00,QUEENS,104,0,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1010051.250000000000000,193909.546875000000000,40.698884287000055,-73.906951997999954,"{'type': 'Point', 'coordinates': [-73.90695199799995, 40.698884287000055]}",row-c9fu-ivkk~kkbp,rv-zzs7_4p8e~c55a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,30,62,15310,54,PVT HOUSE
51,216209200,2020-08-05T00:00:00.000,20:01:00,QUEENS,104,0,False,18-24,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1010051.250000000000000,193909.546875000000000,40.698884287000055,-73.906951997999954,"{'type': 'Point', 'coordinates': [-73.90695199799995, 40.698884287000055]}",row-egvw.ivpt-9qch,rv-fxhi.ghid~xred,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,30,62,15310,54,PVT HOUSE
52,216209197,2020-08-05T00:00:00.000,15:15:00,BROOKLYN,60,2,False,25-44,M,BLACK,25-44,F,BLACK,984687.875000000000000,150503.218750000000000,40.579780796000080,-73.998425104999967,"{'type': 'Point', 'coordinates': [-73.99842510499997, 40.57978079600008]}",row-3zhk-tfb5_ebhp,rv-7t3v.w7f4~u2j2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,35,18184,21,MULTI DWELL - PUBLIC HOUS
53,216209199,2020-08-05T00:00:00.000,23:42:00,BROOKLYN,73,2,False,,,,18-24,M,BLACK,1010164.625000000000000,181388.109375000000000,40.664515470000026,-73.906591273999936,"{'type': 'Point', 'coordinates': [-73.90659127399994, 40.664515470000026]}",row-3qfd-mwtq~uhnw,rv-ittr_n6u3_ypwi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,46,17614,55,MULTI DWELL - PUBLIC HOUS
54,216157556,2020-08-04T00:00:00.000,21:20:00,QUEENS,103,0,False,25-44,M,BLACK,18-24,F,BLACK,1044288.000000000000000,193135.000000000000000,40.696592298000041,-73.783488083999941,"{'type': 'Point', 'coordinates': [-73.78348808399994, 40.69659229800004]}",row-697b~i2q3-diys,rv-be4e_kbms.gxaq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,
55,216157555,2020-08-04T00:00:00.000,03:30:00,MANHATTAN,10,0,False,,,,18-24,M,BLACK,985773.750000000000000,214975.625000000000000,40.756743023000070,-73.994501435999950,"{'type': 'Point', 'coordinates': [-73.99450143599995, 40.75674302300007]}",row-cxcv-cxua~ct3e,rv-hr6c-k76i-psp2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,10,6,12080,12,
56,216103887,2020-08-03T00:00:00.000,21:35:00,QUEENS,113,0,False,18-24,M,BLACK,18-24,M,BLACK,1046125.312500000000000,185873.390625000000000,40.676648249000039,-73.776928948999966,"{'type': 'Point', 'coordinates': [-73.77692894899997, 40.67664824900004]}",row-mezv_jvzj~dkwi,rv-9rck-78nm_zn9n,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24669,41,MULTI DWELL - APT BUILD
57,216104440,2020-08-03T00:00:00.000,20:12:00,BRONX,40,0,False,,,,18-24,M,BLACK HISPANIC,1005028.000000000000000,234516.000000000000000,40.810351863000051,-73.924942325999950,"{'type': 'Point', 'coordinates': [-73.92494232599995, 40.81035186300005]}",row-tsqs_cead-agc4,rv-4xk4-bqw4_mh2m,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49,
58,216103885,2020-08-03T00:00:00.000,00:50:00,BROOKLYN,70,0,False,,,,<18,M,BLACK,995849.000000000000000,172756.687500000000000,40.640854422000075,-73.958207273999960,"{'type': 'Point', 'coordinates': [-73.95820727399996, 40.640854422000075]}",row-962u_3ha8~cagt,rv-h63e~87as_kv6e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60,MULTI DWELL - APT BUILD
59,216157963,2020-08-03T00:00:00.000,23:53:00,MANHATTAN,32,0,False,<18,M,BLACK,18-24,M,BLACK,1001539.625000000000000,241249.093750000000000,40.828839823000067,-73.937526495999975,"{'type': 'Point', 'coordinates': [-73.93752649599998, 40.82883982300007]}",row-7y83~ct7e~cmrf,rv-65us~xa3f_a9kv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,13097,18,
60,216104439,2020-08-03T00:00:00.000,22:04:00,BRONX,43,2,False,18-24,M,BLACK,25-44,M,BLACK,1020636.750000000000000,237482.234375000000000,40.818442845000050,-73.868540752999934,"{'type': 'Point', 'coordinates': [-73.86854075299993, 40.81844284500005]}",row-tzik_ij5i_tiwe,rv-ryi8-4s43-8njs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58,MULTI DWELL - PUBLIC HOUS
61,216104441,2020-08-03T00:00:00.000,17:30:00,QUEENS,105,0,False,,,,18-24,F,BLACK,1052919.125000000000000,182160.062500000000000,40.666405941000050,-73.752473890999966,"{'type': 'Point', 'coordinates': [-73.75247389099997, 40.66640594100005]}",row-9g52~nvq2.p4z5,rv-ycgp-rprn.mzty,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,63,15313,63,
62,216103885,2020-08-03T00:00:00.000,00:50:00,BROOKLYN,70,0,False,,,,45-64,F,BLACK,995849.000000000000000,172756.687500000000000,40.640854422000075,-73.958207273999960,"{'type': 'Point', 'coordinates': [-73.95820727399996, 40.640854422000075]}",row-tw4f.9ghg-aimh,rv-a6m5_ansh-yrq5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60,MULTI DWELL - APT BUILD
