,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
0,143770880,2015-06-17T00:00:00.000,05:00:00,STATEN ISLAND,120,0,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,962759.375000000000000,168597.187500000000000,40.629418999000052,-74.077424406999967,"{'type': 'Point', 'coordinates': [-74.07742440699997, 40.62941899900005]}",row-bxdg_duui~wazp,rv-kqnt.vy29-st8i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,
1,143770880,2015-06-17T00:00:00.000,05:00:00,STATEN ISLAND,120,0,False,<18,M,BLACK,25-44,M,BLACK HISPANIC,962759.375000000000000,168597.187500000000000,40.629418999000052,-74.077424406999967,"{'type': 'Point', 'coordinates': [-74.07742440699997, 40.62941899900005]}",row-35ix~szjz~mvu5,rv-aee4-s7u7-nrhz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,
2,143790877,2015-06-17T00:00:00.000,17:38:00,BROOKLYN,94,2,False,,,,<18,M,UNKNOWN,1001063.750000000000000,200638.515625000000000,40.717375353000079,-73.939347638999948,"{'type': 'Point', 'coordinates': [-73.93934763899995, 40.71737535300008]}",row-kyn2~zugp.5n24,rv-z7wi-bby2.qteu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,57,17613,36,MULTI DWELL - PUBLIC HOUS
3,143778622,2015-06-17T00:00:00.000,13:56:00,QUEENS,115,0,False,,,,25-44,M,BLACK HISPANIC,1016826.875000000000000,214349.765625000000000,40.754965322000032,-73.882417509999982,"{'type': 'Point', 'coordinates': [-73.88241750999998, 40.75496532200003]}",row-hj6a_x93m~zgcg,rv-idb5_4esc-wfzf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,5,73,14783,65,MULTI DWELL - APT BUILD
4,143704604,2015-06-15T00:00:00.000,02:50:00,BROOKLYN,71,0,False,25-44,M,BLACK,25-44,M,BLACK,995295.750000000000000,178640.718750000000000,40.657005522000077,-73.960191140999939,"{'type': 'Point', 'coordinates': [-73.96019114099994, 40.65700552200008]}",row-pjay~nufs~v9jb,rv-77ps.7nd5_hmw8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,44,13509,17,
5,143715162,2015-06-15T00:00:00.000,15:14:00,BRONX,48,0,False,18-24,F,BLACK,25-44,F,WHITE HISPANIC,1013547.687500000000000,247834.828125000000000,40.846884076000038,-73.894107392999956,"{'type': 'Point', 'coordinates': [-73.89410739299996, 40.84688407600004]}",row-ywaa.nvr3-4t9q,rv-5wku_ntsg.y3nd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10935,35,
6,143715162,2015-06-15T00:00:00.000,15:14:00,BRONX,48,0,False,18-24,M,BLACK,25-44,F,WHITE HISPANIC,1013547.687500000000000,247834.828125000000000,40.846884076000038,-73.894107392999956,"{'type': 'Point', 'coordinates': [-73.89410739299996, 40.84688407600004]}",row-svmn_f6sx.7dw8,rv-f9se.6i3v-f7c4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10935,35,
7,143726436,2015-06-15T00:00:00.000,20:28:00,STATEN ISLAND,120,0,False,18-24,M,BLACK,18-24,M,BLACK,959783.937500000000000,171202.328125000000000,40.636561838000034,-74.088153273999978,"{'type': 'Point', 'coordinates': [-74.08815327399998, 40.636561838000034]}",row-qbm5_y8in_45ye,rv-g7zx-fuxj.yx8g,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10369,4,
8,143715162,2015-06-15T00:00:00.000,15:14:00,BRONX,48,0,False,<18,M,BLACK,25-44,F,WHITE HISPANIC,1013547.687500000000000,247834.828125000000000,40.846884076000038,-73.894107392999956,"{'type': 'Point', 'coordinates': [-73.89410739299996, 40.84688407600004]}",row-3ydj_eek4~pick,rv-8hce.8eth~8ndy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,31,10935,35,
9,143726437,2015-06-15T00:00:00.000,20:11:00,BRONX,43,0,False,,,,18-24,M,BLACK,1020719.000000000000000,240758.000000000000000,40.827433546000066,-73.868225791999976,"{'type': 'Point', 'coordinates': [-73.86822579199998, 40.827433546000066]}",row-2gs6~bcap.uaqc,rv-q65u.giqd_h97f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11610,58,
