,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
10,298609064,2024-12-28T00:00:00.000,15:30:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),25-44,F,BLACK,"1,007,941","179,784",40.66012,-73.91461,"{'type': 'Point', 'coordinates': [-73.91461, 40.66012]}",row-dqy5~vuhe.wxj5,rv-nb8a_pgqk_x38m,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
11,298609064,2024-12-28T00:00:00.000,15:30:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,"1,007,941","179,784",40.66012,-73.91461,"{'type': 'Point', 'coordinates': [-73.91461, 40.66012]}",row-8s35_bh8e-8spq,rv-irf6.izdu_u3bq,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
12,298607139,2024-12-28T00:00:00.000,2:53:00,MANHATTAN,INSIDE,18,0,DWELLING,MULTI DWELL - APT BUILD,True,18-24,F,BLACK,25-44,M,BLACK,"987,578","216,989",40.762269,-73.987986,"{'type': 'Point', 'coordinates': [-73.987986, 40.762269]}",row-s5ht~2swk~cav5,rv-g7ye_z7tk~g7dd,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,10,10,12081,12
13,298607139,2024-12-28T00:00:00.000,2:53:00,MANHATTAN,INSIDE,18,0,DWELLING,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,M,BLACK,"987,578","216,989",40.762269,-73.987986,"{'type': 'Point', 'coordinates': [-73.987986, 40.762269]}",row-ihhz.mrk9-s2yz,rv-m6i9~aqdp-jcix,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,10,10,12081,12
14,298566035,2024-12-27T00:00:00.000,20:42:00,BRONX,OUTSIDE,40,0,STREET,(null),False,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,006,789","237,559",40.818691,-73.918569,"{'type': 'Point', 'coordinates': [-73.918569, 40.818691]}",row-p44c~g39h~adai,rv-dngg-9byn-g2qe,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,23,10929,49
15,298566035,2024-12-27T00:00:00.000,20:42:00,BRONX,OUTSIDE,40,0,STREET,(null),False,<18,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,006,789","237,559",40.818691,-73.918569,"{'type': 'Point', 'coordinates': [-73.918569, 40.818691]}",row-akj8_jdbd.c34m,rv-bpp6.nrd7_w7qc,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,23,10929,49
16,298569109,2024-12-27T00:00:00.000,20:40:00,BROOKLYN,OUTSIDE,61,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),18-24,M,BLACK,"1,001,807","156,562",40.596395,-73.93678,"{'type': 'Point', 'coordinates': [-73.93678, 40.596395]}",row-f9bv_pq5q.jixv,rv-rwqt.2yzc-fcpa,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,8,36,13512,32
17,298515632,2024-12-26T00:00:00.000,18:39:00,BRONX,INSIDE,52,0,OTHER,HOSPITAL,False,(null),(null),(null),18-24,M,BLACK HISPANIC,"1,017,782","260,028",40.880337,-73.87874,"{'type': 'Point', 'coordinates': [-73.87874, 40.880337]}",row-jwke_t7d8-3cby,rv-2tbx-rh83~smk3,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,40,34,11605,24
18,298508438,2024-12-26T00:00:00.000,20:37:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,18-24,M,BLACK,"1,006,844","232,758",40.805523,-73.918387,"{'type': 'Point', 'coordinates': [-73.918387, 40.805523]}",row-rtva~bafx.jknw,rv-z57h_mex7~4g24,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,35,23,10932,49
19,298609065,2024-12-25T00:00:00.000,1:18:00,BRONX,INSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,False,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,006,693","240,835",40.827694,-73.918903,"{'type': 'Point', 'coordinates': [-73.918903, 40.827694]}",row-vsup~i8hm~ygqv,rv-yu9s~ppva-mykp,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,42,27,10929,50
20,298461889,2024-12-25T00:00:00.000,5:55:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,"999,602","230,361",40.798959,-73.944552,"{'type': 'Point', 'coordinates': [-73.944552, 40.798959]}",row-q9xw-vvta.zdrp,rv-yzzg-p869.yeeg,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,35,16,12426,7
21,298444104,2024-12-24T00:00:00.000,17:46:00,QUEENS,OUTSIDE,106,0,STREET,(null),False,25-44,M,ASIAN / PACIFIC ISLANDER,18-24,M,ASIAN / PACIFIC ISLANDER,"1,035,389","182,933",40.668647,-73.815655,"{'type': 'Point', 'coordinates': [-73.815655, 40.668647]}",row-nnxf~3izc.wbfg,rv-7xub~pcd7-5kbf,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,46,64,24016,62
22,298411322,2024-12-23T00:00:00.000,22:30:00,MANHATTAN,OUTSIDE,23,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,"1,000,776","227,613",40.791414,-73.940319,"{'type': 'Point', 'coordinates': [-73.940319, 40.791414]}",row-fu5e-8wd8-39fh,rv-ttmc_4pis_bkph,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,35,14,12426,7
23,298357806,2024-12-22T00:00:00.000,3:20:00,BRONX,OUTSIDE,43,0,STREET,(null),False,25-44,M,BLACK,18-24,M,BLACK,"1,021,853","242,624",40.832551,-73.864117,"{'type': 'Point', 'coordinates': [-73.864117, 40.832551]}",row-fd5r~tpmi~5scu,rv-vp2z_m76v_gevt,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11610,58
24,298357804,2024-12-21T00:00:00.000,15:22:00,BROOKLYN,OUTSIDE,61,1,TRANSIT,(null),False,<18,M,BLACK,18-24,M,BLACK,"996,614","157,489",40.598939,-73.955477,"{'type': 'Point', 'coordinates': [-73.955477, 40.598939]}",row-9kdk-qw6c~46qy,rv-qffd-e86u~gns8,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,15,36,13512,32
25,298357805,2024-12-21T00:00:00.000,18:15:00,BRONX,OUTSIDE,48,0,STREET,(null),True,25-44,M,BLACK,25-44,M,BLACK,"1,017,012","244,931",40.838904,-73.881597,"{'type': 'Point', 'coordinates': [-73.881597, 40.838904]}",row-wi5s_f8ju.id7t,rv-9wam.vcxr.p9es,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,31,11269,35
26,298301433,2024-12-20T00:00:00.000,19:40:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),False,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,"1,004,175","253,200",40.861639,-73.927966,"{'type': 'Point', 'coordinates': [-73.927966, 40.861639]}",row-pdu2~d9vx.t2at,rv-5dp5_9k7b.eigh,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,39,22,13098,47
27,298301433,2024-12-20T00:00:00.000,19:40:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),False,<18,M,BLACK,<18,M,BLACK HISPANIC,"1,004,175","253,200",40.861639,-73.927966,"{'type': 'Point', 'coordinates': [-73.927966, 40.861639]}",row-ue9b~4cb8_nasd,rv-88eu~wua5_xpzu,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,39,22,13098,47
28,298316135,2024-12-20T00:00:00.000,20:55:00,QUEENS,OUTSIDE,109,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,"1,023,819","224,864",40.783797,-73.857115,"{'type': 'Point', 'coordinates': [-73.857115, 40.783797]}",row-pwb2.8wmq~gh22,rv-dbxe.ierm~gjxv,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,20,67,14191,22
29,298301433,2024-12-20T00:00:00.000,19:40:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),False,<18,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,"1,004,175","253,200",40.861639,-73.927966,"{'type': 'Point', 'coordinates': [-73.927966, 40.861639]}",row-d3sx-gkh6~4wt4,rv-e6v2.b6t2-ne2t,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,39,22,13098,47
30,298257178,2024-12-19T00:00:00.000,7:20:00,BRONX,OUTSIDE,46,0,STREET,(null),True,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,010,124","247,779",40.846733,-73.906481,"{'type': 'Point', 'coordinates': [-73.906481, 40.846733]}",row-e3fb_d3n3.8wxv,rv-qs7p_pmv9-7wu3,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,22,29,10935,6
31,298263882,2024-12-19T00:00:00.000,21:10:00,QUEENS,INSIDE,109,0,STREET,(null),True,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,"1,030,164","214,448",40.755178,-73.834275,"{'type': 'Point', 'coordinates': [-73.834275, 40.755178]}",row-xvsv~j9m9_qu9h,rv-giiy_2pdg_eycq,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,3,67,14190,22
32,298263882,2024-12-19T00:00:00.000,21:10:00,QUEENS,INSIDE,109,0,STREET,(null),False,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,"1,030,164","214,448",40.755178,-73.834275,"{'type': 'Point', 'coordinates': [-73.834275, 40.755178]}",row-c85y_gbtj~x8p3,rv-v8wu_ijn3~acsw,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,3,67,14190,22
33,298162845,2024-12-18T00:00:00.000,2:24:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK HISPANIC,"1,009,652","183,399",40.670029,-73.908427,"{'type': 'Point', 'coordinates': [-73.908427, 40.670029]}",row-envk~7vn6-yedh,rv-cess.9y57-2jmw,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,17,46,17614,55
34,298147867,2024-12-17T00:00:00.000,23:08:00,BRONX,INSIDE,50,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,<18,M,WHITE HISPANIC,"1,009,975","258,835",40.877081,-73.906973,"{'type': 'Point', 'coordinates': [-73.906973, 40.877081]}",row-t957_vjfn-4une,rv-tyvq-pr2w.xrde,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,40,33,11272,48
35,298139842,2024-12-17T00:00:00.000,14:23:00,BRONX,OUTSIDE,42,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,"1,009,353","239,589",40.824259,-73.909295,"{'type': 'Point', 'coordinates': [-73.909295, 40.824259]}",row-u2yn.d5j2~7ecz,rv-85cj-94y8.rxyy,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,25,10934,34
36,298078464,2024-12-16T00:00:00.000,13:50:00,BRONX,INSIDE,42,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),25-44,M,BLACK,"1,009,417","240,071",40.825581,-73.909065,"{'type': 'Point', 'coordinates': [-73.909065, 40.825581]}",row-fz3u.yshp_s4df,rv-pccq.58w5_5vet,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,43,25,10934,34
37,298079917,2024-12-16T00:00:00.000,1:05:00,QUEENS,INSIDE,109,0,DWELLING,MULTI DWELL - APT BUILD,True,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,026,304","225,239",40.784806,-73.848139,"{'type': 'Point', 'coordinates': [-73.848139, 40.784806]}",row-fc8q_8rht~zvae,rv-h9a7.x5jf_eqd6,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,20,67,14191,22
38,298079917,2024-12-16T00:00:00.000,1:05:00,QUEENS,INSIDE,109,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,026,304","225,239",40.784806,-73.848139,"{'type': 'Point', 'coordinates': [-73.848139, 40.784806]}",row-dwdd-k9f4-vmf2,rv-mvpe_padi-3mcw,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,20,67,14191,22
39,298079917,2024-12-16T00:00:00.000,1:05:00,QUEENS,INSIDE,109,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,026,304","225,239",40.784806,-73.848139,"{'type': 'Point', 'coordinates': [-73.848139, 40.784806]}",row-z39b_zy5x.2xqw,rv-5bbj.zdkz-z7vd,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,20,67,14191,22
40,298079917,2024-12-16T00:00:00.000,1:05:00,QUEENS,INSIDE,109,0,DWELLING,MULTI DWELL - APT BUILD,True,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,026,304","225,239",40.784806,-73.848139,"{'type': 'Point', 'coordinates': [-73.848139, 40.784806]}",row-5m4g_cety.gfsx,rv-zrjs_364p_g9qq,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,20,67,14191,22
41,298034554,2024-12-15T00:00:00.000,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),True,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,024,906","238,243",40.820506,-73.853109,"{'type': 'Point', 'coordinates': [-73.853109, 40.820506]}",row-jjr4-ka2u.mkkv,rv-u3ci~qke4~ebze,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11611,58
42,298034554,2024-12-15T00:00:00.000,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),True,18-24,M,BLACK HISPANIC,25-44,M,BLACK,"1,024,906","238,243",40.820506,-73.853109,"{'type': 'Point', 'coordinates': [-73.853109, 40.820506]}",row-ehbt-xbrx~5v72,rv-3ipq~m75n~whs6,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11611,58
43,298039240,2024-12-15T00:00:00.000,1:27:00,BROOKLYN,OUTSIDE,73,0,VEHICLE,(null),False,<18,M,BLACK,<18,M,BLACK,"1,009,188","178,234",40.655853,-73.910122,"{'type': 'Point', 'coordinates': [-73.910122, 40.655853]}",row-j3bs-acky_qvkq,rv-eixd~gt75.e26h,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
44,298039240,2024-12-15T00:00:00.000,1:27:00,BROOKLYN,OUTSIDE,73,0,VEHICLE,(null),False,<18,M,BLACK,25-44,M,BLACK,"1,009,188","178,234",40.655853,-73.910122,"{'type': 'Point', 'coordinates': [-73.910122, 40.655853]}",row-9af7.f7cz~n458,rv-qe3z.8kuj-n9iu,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
45,298034554,2024-12-15T00:00:00.000,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),True,<18,F,WHITE HISPANIC,25-44,M,BLACK,"1,024,906","238,243",40.820506,-73.853109,"{'type': 'Point', 'coordinates': [-73.853109, 40.820506]}",row-3drw-3grd~z3es,rv-i6vx_re29_czxe,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11611,58
46,298034554,2024-12-15T00:00:00.000,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),True,18-24,U,UNKNOWN,25-44,M,BLACK,"1,024,906","238,243",40.820506,-73.853109,"{'type': 'Point', 'coordinates': [-73.853109, 40.820506]}",row-jt48_iyxf.wd4k,rv-swf8-daqp.4gcb,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11611,58
47,298034553,2024-12-14T00:00:00.000,23:00:00,MANHATTAN,INSIDE,32,2,HOUSING,MULTI DWELL - PUBLIC HOUS,True,45-64,M,BLACK,25-44,M,BLACK,"1,001,767","241,659",40.829956,-73.936699,"{'type': 'Point', 'coordinates': [-73.936699, 40.829956]}",row-wpeq_kr99_ms7r,rv-aw2n_k7cf~7nfn,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,36,20,13097,18
48,298009208,2024-12-14T00:00:00.000,19:25:00,BROOKLYN,OUTSIDE,83,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,"1,007,159","192,007",40.693663,-73.917385,"{'type': 'Point', 'coordinates': [-73.917385, 40.693663]}",row-ueyf~83zr-7eih,rv-gigg.qqdm.r3ty,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,37,53,18181,42
49,298009207,2024-12-14T00:00:00.000,18:20:00,BRONX,OUTSIDE,47,0,STREET,HOSPITAL,False,(null),(null),(null),18-24,M,BLACK,"1,026,480","262,584",,,,row-mamy.ed8d-zaze,rv-4ucj.d4g8_ct6h,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,,,,,
50,297922102,2024-12-12T00:00:00.000,16:10:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,"995,727","190,315",40.689041,-73.958614,"{'type': 'Point', 'coordinates': [-73.958614, 40.689041]}",row-9fhw~gyxp.7yk3,rv-wd4v.evdp~wsmq,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,48,51,17212,69
51,297863727,2024-12-11T00:00:00.000,21:55:00,BRONX,INSIDE,50,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,F,BLACK,"1,009,975","258,835",40.877081,-73.906973,"{'type': 'Point', 'coordinates': [-73.906973, 40.877081]}",row-defr_52rv~a6ku,rv-inrf_id3g~a9wg,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,40,33,11272,48
52,297743560,2024-12-09T00:00:00.000,1:00:00,MANHATTAN,INSIDE,10,0,COMMERCIAL,BAR/NIGHT CLUB,False,(null),(null),(null),25-44,M,BLACK,"985,110","216,247",40.760224,-73.996893,"{'type': 'Point', 'coordinates': [-73.996893, 40.760224]}",row-u265.crhf-8a32,rv-66q6.x9wg~7uz3,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,10,6,13094,12
53,297712292,2024-12-09T00:00:00.000,0:10:00,BRONX,OUTSIDE,43,0,STREET,(null),False,18-24,M,WHITE HISPANIC,45-64,M,ASIAN / PACIFIC ISLANDER,"1,017,862","241,678",40.829963,-73.87854,"{'type': 'Point', 'coordinates': [-73.87854, 40.829963]}",row-yev2.yqx9.t2fp,rv-ejhe~j4ig_skxz,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,5,31,26,11610,58
54,297737363,2024-12-09T00:00:00.000,16:00:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),True,(null),(null),(null),25-44,M,BLACK,"998,916","174,675",40.646107,-73.94715,"{'type': 'Point', 'coordinates': [-73.94715, 40.646107]}",row-3ch7-y9jj_87ty,rv-38xx.iju3.md4f,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,26,40,16866,61
55,297743561,2024-12-09T00:00:00.000,1:30:00,MANHATTAN,INSIDE,23,0,HOUSING,PHOTO/COPY STORE,False,(null),(null),(null),45-64,M,BLACK,"1,001,932","228,925",40.795005,-73.936137,"{'type': 'Point', 'coordinates': [-73.936137, 40.795005]}",row-4ag8~tpt3~ea5p,rv-zkk2.sbrr_4p9p,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,35,14,12426,7
56,297694905,2024-12-08T00:00:00.000,16:41:00,BROOKLYN,OUTSIDE,90,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,<18,M,BLACK,"993,758","196,212",40.705229,-73.965706,"{'type': 'Point', 'coordinates': [-73.965706, 40.705229]}",row-ptq7~u5fe-eynq,rv-bvr9~x37x_3yh4,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,38,56,17613,36
57,297694906,2024-12-08T00:00:00.000,0:45:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,25-44,M,BLACK,45-64,M,BLACK,"1,009,318","178,259",40.655923,-73.90965,"{'type': 'Point', 'coordinates': [-73.90965, 40.655923]}",row-vk9e_t4ap-byjh,rv-uxqa~dsms.whfd,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,46,17614,55
58,297623042,2024-12-06T00:00:00.000,13:06:00,MANHATTAN,OUTSIDE,1,0,STREET,(null),False,25-44,M,BLACK,18-24,M,BLACK HISPANIC,"983,437","201,643",40.72014,-74.00293,"{'type': 'Point', 'coordinates': [-74.00293, 40.72014]}",row-9by9-wkgh-ce9u,rv-dwu8_a9t8~7umw,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,4,32,1,12076,56
59,297623041,2024-12-06T00:00:00.000,20:00:00,QUEENS,INSIDE,105,0,DWELLING,PVT HOUSE,False,(null),(null),(null),<18,M,BLACK,"1,052,764","182,849",40.66829,-73.753024,"{'type': 'Point', 'coordinates': [-73.753024, 40.66829]}",row-pi2n-7378_vknj,rv-bm6p-8fvn.zx2f,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,3,47,63,15313,63
60,297571890,2024-12-05T00:00:00.000,12:05:00,BROOKLYN,OUTSIDE,69,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),45-64,M,WHITE HISPANIC,"1,014,219","176,358",40.650689,-73.891997,"{'type': 'Point', 'coordinates': [-73.891997, 40.650689]}",row-bb7v_e6zs~8cpb,rv-j6vj-98ke_jhmp,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,42,13827,5
61,297565076,2024-12-05T00:00:00.000,21:45:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,"1,007,124","177,167",40.652931,-73.917563,"{'type': 'Point', 'coordinates': [-73.917563, 40.652931]}",row-xe87~24yw~fy84,rv-a8n9-4kc5-qnbq,2025-04-15T18:16:42.705Z,2025-04-15T18:16:46.643Z,2,25,40,13827,61
