,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,perp_age_group,perp_sex,perp_race
26,159478998,2016-12-19T00:00:00.000,21:10:00,BROOKLYN,73,0,,False,25-44,M,BLACK,1008070.000000000000000,184071.000000000000000,40.671885288000055,-73.914131938999958,"{'type': 'Point', 'coordinates': [-73.91413193899996, 40.671885288000055]}",row-5i86.d3rp-3k9h,rv-d4iq~jn3r_c9vn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,25-44,M,BLACK
27,159478999,2016-12-19T00:00:00.000,20:10:00,BRONX,42,0,,False,25-44,M,BLACK,1010208.062500000000000,240349.921875000000000,40.826350632000072,-73.906207146999975,"{'type': 'Point', 'coordinates': [-73.90620714699998, 40.82635063200007]}",row-rsug~viu7-5t6w,rv-iyvk.asd5-dege,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,25-44,M,BLACK
28,159451963,2016-12-18T00:00:00.000,15:31:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,1003934.625000000000000,178858.437500000000000,40.657588122000050,-73.929054899999983,"{'type': 'Point', 'coordinates': [-73.92905489999998, 40.65758812200005]}",row-vyb4~y3im-8w5v,rv-vwbr_6gh6~4qc2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61,,,
29,159451769,2016-12-17T00:00:00.000,02:20:00,MANHATTAN,14,0,,True,25-44,M,BLACK,988455.812500000000000,213930.593750000000000,40.753873810000073,-73.984821117999957,"{'type': 'Point', 'coordinates': [-73.98482111799996, 40.75387381000007]}",row-wnp6.hbi7.awz5,rv-rtih_54qm.acb7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,51,8,12080,11,25-44,M,BLACK
30,159451964,2016-12-17T00:00:00.000,18:05:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,1023290.000000000000000,264979.156250000000000,40.893902262000040,-73.858794778999936,"{'type': 'Point', 'coordinates': [-73.85879477899994, 40.89390226200004]}",row-ww8f_72xh_fvsv,rv-9jpn~3j6t~2cjy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,30,11275,29,,,
31,159452197,2016-12-16T00:00:00.000,23:46:00,BRONX,46,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,1009507.312500000000000,252092.734375000000000,40.858583240000030,-73.908694940999965,"{'type': 'Point', 'coordinates': [-73.90869494099996, 40.85858324000003]}",row-c9pt~xi9m.uyt5,rv-aq7h~7z8h-fjbs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,34,10931,24,25-44,M,BLACK
32,159388090,2016-12-15T00:00:00.000,02:00:00,QUEENS,103,0,,False,25-44,M,BLACK,1043061.312500000000000,197152.296875000000000,40.707627043000059,-73.787876752999978,"{'type': 'Point', 'coordinates': [-73.78787675299998, 40.70762704300006]}",row-ja6f-p9bn.gbm7,rv-ktuq~i6th-8p5v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,61,24668,41,,,
33,159358089,2016-12-14T00:00:00.000,18:45:00,MANHATTAN,32,0,,True,25-44,M,BLACK,999650.937500000000000,234170.078125000000000,40.809413413000073,-73.944367389999968,"{'type': 'Point', 'coordinates': [-73.94436738999997, 40.80941341300007]}",row-8bhh~zyyv.zst5,rv-d4hx-xtbf.itfc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12424,18,,,
34,159358450,2016-12-14T00:00:00.000,19:50:00,MANHATTAN,32,0,,False,18-24,M,BLACK,1001219.937500000000000,239780.703125000000000,40.824810130000060,-73.938685378999935,"{'type': 'Point', 'coordinates': [-73.93868537899993, 40.82481013000006]}",row-qsau_jckp-8vkc,rv-gj5u~cwya_4iw6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,13097,18,,,
35,159324213,2016-12-13T00:00:00.000,20:45:00,BRONX,41,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,1014079.500000000000000,238400.546875000000000,40.820987928000079,-73.892227154999944,"{'type': 'Point', 'coordinates': [-73.89222715499994, 40.82098792800008]}",row-3q85~xtrz~vxdb,rv-snfg_qkp4~p3m5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8,45-64,M,BLACK
36,159324212,2016-12-13T00:00:00.000,18:21:00,BROOKLYN,73,0,,False,25-44,M,BLACK,1007807.937500000000000,186686.984375000000000,40.679066274000036,-73.915067512999940,"{'type': 'Point', 'coordinates': [-73.91506751299994, 40.679066274000036]}",row-py98.5bqn.5phr,rv-mzec_zbx3~b5m5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,,,
37,159324212,2016-12-13T00:00:00.000,18:21:00,BROOKLYN,73,0,,True,25-44,M,BLACK,1007807.937500000000000,186686.984375000000000,40.679066274000036,-73.915067512999940,"{'type': 'Point', 'coordinates': [-73.91506751299994, 40.679066274000036]}",row-hjye~985f_38dz,rv-p796-irhk~4hjk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,,,
38,159287375,2016-12-12T00:00:00.000,21:25:00,BROOKLYN,81,0,,False,25-44,M,BLACK,1004426.062500000000000,187538.546875000000000,40.681411974000071,-73.927257701999963,"{'type': 'Point', 'coordinates': [-73.92725770199996, 40.68141197400007]}",row-c7cs_xa5m_xfmk,rv-me5e.kuar.6k6x,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,13516,69,,,
39,159287374,2016-12-12T00:00:00.000,22:18:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,999215.312500000000000,189479.296875000000000,40.686749233000057,-73.946040474999961,"{'type': 'Point', 'coordinates': [-73.94604047499996, 40.68674923300006]}",row-nwnq_tsk7~uf2k,rv-yye4_gvwc.q7i6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,25-44,M,BLACK
40,159282177,2016-12-12T00:00:00.000,19:22:00,BROOKLYN,75,0,,False,25-44,M,BLACK,1014473.187500000000000,184104.640625000000000,40.671958080000024,-73.891048746999957,"{'type': 'Point', 'coordinates': [-73.89104874699996, 40.671958080000024]}",row-52rc_eec8-q7ar,rv-2mhi.zjk4-vfzq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,47,17214,45,,,
41,159259779,2016-12-11T00:00:00.000,18:10:00,BROOKLYN,83,0,SOCIAL CLUB/POLICY LOCATI,False,65+,M,WHITE HISPANIC,1004416.062500000000000,195726.968750000000000,40.703887319000046,-73.927269245999980,"{'type': 'Point', 'coordinates': [-73.92726924599998, 40.703887319000046]}",row-x4tz~jt8g_f7kd,rv-m42e_h7ew~u6jq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,13828,42,25-44,M,WHITE HISPANIC
42,159248464,2016-12-11T00:00:00.000,01:48:00,MANHATTAN,9,0,,False,25-44,M,WHITE HISPANIC,987387.562500000000000,203442.203125000000000,40.725086219000048,-73.988681716999963,"{'type': 'Point', 'coordinates': [-73.98868171699996, 40.72508621900005]}",row-tbge.vy4k_kbtv,rv-cad3~yv7i~x2tj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,50,5,11724,70,45-64,M,WHITE
43,159248465,2016-12-11T00:00:00.000,04:50:00,BROOKLYN,79,0,,False,45-64,M,BLACK,998570.375000000000000,188015.906250000000000,40.682733626000072,-73.948369058999958,"{'type': 'Point', 'coordinates': [-73.94836905899996, 40.68273362600007]}",row-qzec_2m9g.97ms,rv-22t7~jqkx-ymur,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,25-44,M,BLACK
44,159259779,2016-12-11T00:00:00.000,18:10:00,BROOKLYN,83,0,SOCIAL CLUB/POLICY LOCATI,False,18-24,M,WHITE HISPANIC,1004416.062500000000000,195726.968750000000000,40.703887319000046,-73.927269245999980,"{'type': 'Point', 'coordinates': [-73.92726924599998, 40.703887319000046]}",row-ymka_8qps-ej5i,rv-uwys.435e~4zdq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,13828,42,25-44,M,WHITE HISPANIC
45,159259778,2016-12-11T00:00:00.000,19:35:00,BRONX,52,0,,False,18-24,F,WHITE HISPANIC,1011614.000000000000000,255632.000000000000000,40.868291171000067,-73.901064710999947,"{'type': 'Point', 'coordinates': [-73.90106471099995, 40.86829117100007]}",row-t7mv~fkqf.gmuk,rv-jrim.rxmr~cjys,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,33,11606,48,18-24,M,BLACK
46,159259779,2016-12-11T00:00:00.000,18:10:00,BROOKLYN,83,0,SOCIAL CLUB/POLICY LOCATI,False,25-44,M,WHITE HISPANIC,1004416.062500000000000,195726.968750000000000,40.703887319000046,-73.927269245999980,"{'type': 'Point', 'coordinates': [-73.92726924599998, 40.703887319000046]}",row-mbm4.9erm_gixb,rv-j839-vwff.at6d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,13828,42,25-44,M,WHITE HISPANIC
47,159259635,2016-12-11T00:00:00.000,20:29:00,BRONX,46,0,,True,25-44,M,WHITE HISPANIC,1009853.500000000000000,247502.562500000000000,40.845983589000070,-73.907460985999933,"{'type': 'Point', 'coordinates': [-73.90746098599993, 40.84598358900007]}",row-aimq_tfww.5x9k,rv-h3uu_hiv7-hhn9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10935,6,45-64,M,BLACK
48,159259635,2016-12-11T00:00:00.000,20:29:00,BRONX,46,0,,True,25-44,M,WHITE HISPANIC,1009853.500000000000000,247502.562500000000000,40.845983589000070,-73.907460985999933,"{'type': 'Point', 'coordinates': [-73.90746098599993, 40.84598358900007]}",row-trm9_m895.rwr5,rv-7uqq-sf8f-fta7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10935,6,18-24,M,BLACK HISPANIC
49,159259635,2016-12-11T00:00:00.000,20:29:00,BRONX,46,0,,False,25-44,M,WHITE HISPANIC,1009853.500000000000000,247502.562500000000000,40.845983589000070,-73.907460985999933,"{'type': 'Point', 'coordinates': [-73.90746098599993, 40.84598358900007]}",row-gvex_yphq-yy62,rv-wqaz_m5dd-bq8r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,29,10935,6,45-64,M,BLACK
50,159259635,2016-12-11T00:00:00.000,20:29:00,BRONX,46,0,,False,25-44,M,WHITE HISPANIC,1009853.500000000000000,247502.562500000000000,40.845983589000070,-73.907460985999933,"{'type': 'Point', 'coordinates': [-73.90746098599993, 40.84598358900007]}",row-qim6_ebhp-p3cw,rv-ctv8~hjhy_hqax,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,29,10935,6,18-24,M,BLACK HISPANIC
51,159259634,2016-12-11T00:00:00.000,12:22:00,QUEENS,106,0,PVT HOUSE,True,18-24,M,BLACK,1038996.250000000000000,183345.953125000000000,40.669757976000028,-73.802651036999976,"{'type': 'Point', 'coordinates': [-73.80265103699998, 40.66975797600003]}",row-igw8.zpbk-dbeb,rv-p686~x8bs~uuzp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,64,24016,62,18-24,M,BLACK
52,159248460,2016-12-10T00:00:00.000,04:00:00,QUEENS,104,0,,False,25-44,M,WHITE HISPANIC,1012131.375000000000000,193953.562500000000000,40.698998791000065,-73.899450072999969,"{'type': 'Point', 'coordinates': [-73.89945007299997, 40.698998791000065]}",row-tfer_8gim.dsyx,rv-spyf-pzes.sqfp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,30,62,15310,54,,,
53,159248462,2016-12-10T00:00:00.000,11:20:00,STATEN ISLAND,121,0,,False,25-44,M,BLACK,946498.500000000000000,166992.234375000000000,40.624959370000056,-74.135997420999956,"{'type': 'Point', 'coordinates': [-74.13599742099996, 40.624959370000056]}",row-tetg.yrdr~s5cb,rv-8a4a~679k-3f66,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,75,10370,4,25-44,M,BLACK
54,159248461,2016-12-10T00:00:00.000,04:58:00,MANHATTAN,34,0,,False,18-24,M,BLACK HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-txj9-hxxy~euzf,rv-mrcn-8zjz-8azk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,,,
55,159248462,2016-12-10T00:00:00.000,11:20:00,STATEN ISLAND,121,0,,False,25-44,M,BLACK,946498.500000000000000,166992.234375000000000,40.624959370000056,-74.135997420999956,"{'type': 'Point', 'coordinates': [-74.13599742099996, 40.624959370000056]}",row-nck8~spj7.7v84,rv-w8gw.7sx4.v75b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,75,10370,4,18-24,M,BLACK HISPANIC
56,159247810,2016-12-09T00:00:00.000,22:50:00,BROOKLYN,75,0,,False,<18,M,WHITE,1012029.000000000000000,182912.000000000000000,40.668692556000053,-73.899864796999964,"{'type': 'Point', 'coordinates': [-73.89986479699996, 40.66869255600005]}",row-p648_njgc.zf9v,rv-jx8n.kr9c.h92b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17214,45,,,
57,159203711,2016-12-09T00:00:00.000,01:50:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,True,18-24,F,WHITE HISPANIC,998752.875000000000000,230407.203125000000000,40.799086876000047,-73.947619661999966,"{'type': 'Point', 'coordinates': [-73.94761966199997, 40.79908687600005]}",row-ze6i-w3d3_c7ed,rv-nzyw~663f.4km7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12426,18,18-24,M,BLACK
58,159203713,2016-12-09T00:00:00.000,00:57:00,BROOKLYN,83,0,,False,25-44,F,BLACK,1006892.500000000000000,190126.453125000000000,40.688509219000025,-73.918356399999936,"{'type': 'Point', 'coordinates': [-73.91835639999994, 40.688509219000025]}",row-weyp_pt9v.ti5a,rv-4tri-z3ky~xhst,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,18181,42,,,
59,159179866,2016-12-08T00:00:00.000,09:59:00,STATEN ISLAND,120,0,,False,45-64,M,BLACK,959470.000000000000000,174811.000000000000000,40.646465992000060,-74.089297651999971,"{'type': 'Point', 'coordinates': [-74.08929765199997, 40.64646599200006]}",row-4y9g-vwe6_3mx5,rv-expf~htkb~nb59,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10369,4,25-44,M,BLACK
60,159184559,2016-12-08T00:00:00.000,10:41:00,BRONX,45,0,PVT HOUSE,False,25-44,M,WHITE,1029324.500000000000000,238961.250000000000000,40.822462263000034,-73.837143147999939,"{'type': 'Point', 'coordinates': [-73.83714314799994, 40.822462263000034]}",row-g42a.e5dd.z8c2,rv-xgfk~5eeh~4bwq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,28,11274,43,18-24,F,WHITE
61,159179866,2016-12-08T00:00:00.000,09:59:00,STATEN ISLAND,120,0,,False,45-64,M,BLACK,959470.000000000000000,174811.000000000000000,40.646465992000060,-74.089297651999971,"{'type': 'Point', 'coordinates': [-74.08929765199997, 40.64646599200006]}",row-qa4e-z6hm~nrcd,rv-c8q8.r2hg-x55t,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10369,4,18-24,M,BLACK HISPANIC
