,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
10,80302523,2011-08-15T00:00:00.000,15:28:00,BROOKLYN,73,0,GROCERY/BODEGA,False,,,,25-44,M,BLACK,1006797.750000000000000,182839.625000000000000,40.668508771000063,-73.918722430999935,"{'type': 'Point', 'coordinates': [-73.91872243099994, 40.66850877100006]}",row-wwrc_ugxr_vq9j,rv-t24s~7rxa-m3am,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55
11,80303588,2011-08-15T00:00:00.000,20:22:00,BRONX,48,0,,False,,,,18-24,M,BLACK,1017495.812500000000000,246631.171875000000000,40.843566413000076,-73.879843206999965,"{'type': 'Point', 'coordinates': [-73.87984320699996, 40.843566413000076]}",row-urt9.tx79-vxpp,rv-k67b_j8bh_jtim,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,11269,35
12,80295749,2011-08-15T00:00:00.000,01:17:00,QUEENS,114,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,WHITE,1001163.937500000000000,218354.109375000000000,40.766000050000059,-73.938941679999971,"{'type': 'Point', 'coordinates': [-73.93894167999997, 40.76600005000006]}",row-akxe-k6zi-jv2x,rv-hc6x_i92e_yr45,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,33,72,16863,39
13,80287265,2011-08-14T00:00:00.000,20:29:00,BRONX,48,0,,False,,,,25-44,M,BLACK,1011751.000000000000000,246839.000000000000000,40.844156600000076,-73.900605448999954,"{'type': 'Point', 'coordinates': [-73.90060544899995, 40.844156600000076]}",row-46qn.r5jk-56m2,rv-794t-s6y2_67u2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10935,35
14,80283555,2011-08-14T00:00:00.000,02:36:00,QUEENS,103,0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1038550.375000000000000,190313.703125000000000,40.688885572000061,-73.804202188999966,"{'type': 'Point', 'coordinates': [-73.80420218899997, 40.68888557200006]}",row-cczc.u6cu_p9pr,rv-i4pi.j7qc_svch,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,61,24670,41
15,80285497,2011-08-14T00:00:00.000,01:58:00,BRONX,43,0,FAST FOOD,False,,,,25-44,M,BLACK,1017299.437500000000000,241134.375000000000000,40.828480044000059,-73.880580034999980,"{'type': 'Point', 'coordinates': [-73.88058003499998, 40.82848004400006]}",row-cmgi~6gtm_zhi5,rv-6gff-nngm~vi8c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,26,11610,58
16,80285498,2011-08-14T00:00:00.000,02:15:00,BRONX,44,0,,True,,,,25-44,M,BLACK HISPANIC,1009943.312500000000000,244586.390625000000000,40.837979290000078,-73.907147542999951,"{'type': 'Point', 'coordinates': [-73.90714754299995, 40.83797929000008]}",row-sp77~qw3m~f24n,rv-2v3q-dzce_dqcj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10934,50
17,80274966,2011-08-13T00:00:00.000,03:24:00,QUEENS,103,2,MULTI DWELL - PUBLIC HOUS,True,,,,18-24,F,BLACK,1041409.312500000000000,193095.203125000000000,40.696502126000041,-73.793869711999946,"{'type': 'Point', 'coordinates': [-73.79386971199995, 40.69650212600004]}",row-96ex~bhpk~4z9x,rv-4r3k_intu-6zws,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,61,24668,41
18,80275023,2011-08-13T00:00:00.000,04:47:00,BROOKLYN,75,0,GROCERY/BODEGA,False,,,,18-24,M,BLACK,1017873.375000000000000,182689.218750000000000,40.668060806000028,-73.878798358999973,"{'type': 'Point', 'coordinates': [-73.87879835899997, 40.66806080600003]}",row-myaw.k35r~rar9,rv-zjii_fgkc~i23f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45
19,80275822,2011-08-13T00:00:00.000,01:25:00,MANHATTAN,25,0,COMMERCIAL BLDG,False,,,,25-44,M,BLACK,1002202.437500000000000,229412.859375000000000,40.796351338000079,-73.935163120999960,"{'type': 'Point', 'coordinates': [-73.93516312099996, 40.79635133800008]}",row-2v45_wcj3_wch6,rv-2kcx.xv22_jpai,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7
20,80284010,2011-08-13T00:00:00.000,21:40:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,25-44,M,BLACK,1000381.500000000000000,192386.750000000000000,40.694727473000057,-73.941828549999968,"{'type': 'Point', 'coordinates': [-73.94182854999997, 40.69472747300006]}",row-5aqr.yzxg~u79r,rv-5ukj-p5vd~tj2q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69
21,80275820,2011-08-13T00:00:00.000,04:58:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK,1010345.687500000000000,180546.796875000000000,40.662205722000067,-73.905941883999958,"{'type': 'Point', 'coordinates': [-73.90594188399996, 40.66220572200007]}",row-kfih_z7bm.7cqk,rv-ii4m~cgx2.69be,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55
22,80285499,2011-08-13T00:00:00.000,23:15:00,MANHATTAN,33,0,,False,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,1000354.312500000000000,242831.203125000000000,40.833184500000073,-73.941805746999989,"{'type': 'Point', 'coordinates': [-73.94180574699999, 40.83318450000007]}",row-2t58.kbuj~5yu4,rv-2hnh-beps-qs98,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,21,13090,47
23,80275821,2011-08-13T00:00:00.000,03:32:00,BROOKLYN,67,0,COMMERCIAL BLDG,False,,,,18-24,M,BLACK,998229.687500000000000,176549.328125000000000,40.651260965000063,-73.949621188999970,"{'type': 'Point', 'coordinates': [-73.94962118899997, 40.65126096500006]}",row-atmi.pjis-tj22,rv-kbyj.2ja6-s6sq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,13510,61
24,80259349,2011-08-12T00:00:00.000,02:15:00,BROOKLYN,69,0,,False,,,,<18,F,BLACK,1013082.062500000000000,170762.625000000000000,40.635341818000029,-73.896120696999958,"{'type': 'Point', 'coordinates': [-73.89612069699996, 40.63534181800003]}",row-5ga3.uq36_4h4q,rv-enyt_45zp~ftxr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13827,5
25,80259338,2011-08-12T00:00:00.000,03:12:00,MANHATTAN,5,0,,False,UNKNOWN,M,BLACK,18-24,M,BLACK,986762.437500000000000,201651.843750000000000,40.720172314000081,-73.990937716999952,"{'type': 'Point', 'coordinates': [-73.99093771699995, 40.72017231400008]}",row-gn8z_hqbj.csfg,rv-yuw9~3mjw_9xse,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,32,2,11723,70
26,80265926,2011-08-12T00:00:00.000,14:55:00,BRONX,47,0,,False,25-44,M,BLACK,25-44,M,BLACK,1023291.250000000000000,258416.125000000000000,40.875888811000038,-73.858828512999935,"{'type': 'Point', 'coordinates': [-73.85882851299993, 40.87588881100004]}",row-cmki-dajd_kedq,rv-3eeu~j8ds-yndj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11607,29
27,80265925,2011-08-12T00:00:00.000,21:23:00,BRONX,41,0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1014927.000000000000000,237541.000000000000000,40.818625813000040,-73.889169060999961,"{'type': 'Point', 'coordinates': [-73.88916906099996, 40.81862581300004]}",row-spya~2um5_7e6i,rv-d6m6~mc6u-pj6w,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,12343,8
28,80276024,2011-08-12T00:00:00.000,22:30:00,BROOKLYN,67,0,COMMERCIAL BLDG,False,,,,<18,F,BLACK,998504.062500000000000,173213.140625000000000,40.642103413000029,-73.948639441999944,"{'type': 'Point', 'coordinates': [-73.94863944199994, 40.64210341300003]}",row-7f72-ih8m~h9kk,rv-3ghb-cwq8-dyir,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,13510,61
29,80266273,2011-08-12T00:00:00.000,03:09:00,QUEENS,100,0,PVT HOUSE,False,,,,18-24,M,BLACK,1040177.625000000000000,155277.765625000000000,40.592709546000037,-73.798625005999952,"{'type': 'Point', 'coordinates': [-73.79862500599995, 40.59270954600004]}",row-c7e9.aszp_5fsx,rv-uyp6~7g2z.6x3i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20530,51
30,80263452,2011-08-11T00:00:00.000,23:04:00,MANHATTAN,32,0,,False,,,,<18,M,BLACK,1001250.062500000000000,237934.171875000000000,40.819741866000072,-73.938581208999949,"{'type': 'Point', 'coordinates': [-73.93858120899995, 40.81974186600007]}",row-y7xq~dm9d-j4xi,rv-7haz.2qbq-cf2h,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12427,18
31,80244064,2011-08-11T00:00:00.000,01:12:00,BROOKLYN,79,0,PVT HOUSE,False,,,,25-44,M,BLACK,1000001.687500000000000,189598.343750000000000,40.687074624000047,-73.943204735999984,"{'type': 'Point', 'coordinates': [-73.94320473599998, 40.68707462400005]}",row-7bei.jyc3.rivh,rv-c6ii-fdnx-jxpc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69
32,80238917,2011-08-10T00:00:00.000,20:20:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,999024.812500000000000,193414.093750000000000,40.697549662000029,-73.946718737999959,"{'type': 'Point', 'coordinates': [-73.94671873799996, 40.69754966200003]}",row-cfjc.ynwf-6xjp,rv-8e28.pemh-fty5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69
33,80228440,2011-08-10T00:00:00.000,12:55:00,QUEENS,103,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1041409.312500000000000,193095.203125000000000,40.696502126000041,-73.793869711999946,"{'type': 'Point', 'coordinates': [-73.79386971199995, 40.69650212600004]}",row-tb8c~93ik~f7s4,rv-8v7h~3wb5_vcmh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,61,24668,41
34,80238918,2011-08-10T00:00:00.000,23:08:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1009909.187500000000000,241902.203125000000000,40.830612073000054,-73.907281134999948,"{'type': 'Point', 'coordinates': [-73.90728113499995, 40.830612073000054]}",row-ykbf-dfbh-mi8t,rv-f3v9.u47m_75mx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,25,10934,34
35,80207078,2011-08-09T00:00:00.000,01:52:00,BRONX,46,0,MULTI DWELL - APT BUILD,False,,,,<18,F,WHITE HISPANIC,1005724.937500000000000,249742.046875000000000,40.852141316000029,-73.922375948999957,"{'type': 'Point', 'coordinates': [-73.92237594899996, 40.85214131600003]}",row-gfhi-uxwn_weq3,rv-3n84.kt2g~44wt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,29,10931,6
36,80205135,2011-08-09T00:00:00.000,00:12:00,BROOKLYN,73,0,PVT HOUSE,False,,,,45-64,F,BLACK,1008320.500000000000000,182660.406250000000000,40.668012847000057,-73.913233939999941,"{'type': 'Point', 'coordinates': [-73.91323393999994, 40.66801284700006]}",row-i52t_he6n~p7p9,rv-gfti_d5ky_xfvt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55
37,80200979,2011-08-09T00:00:00.000,03:38:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,989332.562500000000000,194229.359375000000000,40.699798249000025,-73.981671478999942,"{'type': 'Point', 'coordinates': [-73.98167147899994, 40.699798249000025]}",row-xikz_rktw-ad5i,rv-gzfc-hcib_g2u6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,54,16865,68
38,80200979,2011-08-09T00:00:00.000,03:38:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,989332.562500000000000,194229.359375000000000,40.699798249000025,-73.981671478999942,"{'type': 'Point', 'coordinates': [-73.98167147899994, 40.699798249000025]}",row-ysnj-fwgz_b7wr,rv-yrxn.dj2v-p2sy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,54,16865,68
39,80225510,2011-08-09T00:00:00.000,16:20:00,BROOKLYN,67,0,,False,,,,18-24,M,BLACK,1001632.000000000000000,177329.000000000000000,40.653394970000079,-73.937357867999935,"{'type': 'Point', 'coordinates': [-73.93735786799994, 40.65339497000008]}",row-uqmc_wdf2.8hvf,rv-srnh-469x.5a5v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
40,80225509,2011-08-09T00:00:00.000,21:33:00,BRONX,52,0,,False,,,,18-24,M,BLACK HISPANIC,1017730.812500000000000,261744.312500000000000,40.885046488000057,-73.878918361999979,"{'type': 'Point', 'coordinates': [-73.87891836199998, 40.88504648800006]}",row-zr7y_dfmh-cuwv,rv-ry8z-siec_8vxm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,34,11605,24
41,80225511,2011-08-09T00:00:00.000,14:41:00,BRONX,52,0,,False,25-44,M,BLACK HISPANIC,45-64,F,BLACK,1016782.062500000000000,260543.640625000000000,40.881754569000066,-73.882355335999989,"{'type': 'Point', 'coordinates': [-73.88235533599999, 40.881754569000066]}",row-rux7-s8iq-ckun,rv-wtbh_x8mh_ytea,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,34,11605,24
42,80190108,2011-08-08T00:00:00.000,01:58:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1001139.312500000000000,192774.906250000000000,40.695791458000031,-73.939094778999959,"{'type': 'Point', 'coordinates': [-73.93909477899996, 40.69579145800003]}",row-m3wq-pnc8.rb7n,rv-dbe9~9wyd.6dwj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69
43,80200978,2011-08-08T00:00:00.000,21:25:00,BRONX,43,0,,False,,,,25-44,M,BLACK,1022092.937500000000000,244575.312500000000000,40.837905180000064,-73.863239733999933,"{'type': 'Point', 'coordinates': [-73.86323973399993, 40.837905180000064]}",row-pn7n_r6eh_nsr3,rv-bcbd-p65u-hxst,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11271,58
44,80184461,2011-08-08T00:00:00.000,00:20:00,BRONX,48,0,,False,,,,18-24,M,BLACK,1016287.000000000000000,249233.000000000000000,40.850712128000055,-73.884199705999947,"{'type': 'Point', 'coordinates': [-73.88419970599995, 40.850712128000055]}",row-vp58~uzrv-mnxn,rv-8mt3~9daz~9e5p,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10935,35
45,80200183,2011-08-08T00:00:00.000,22:57:00,BRONX,49,0,GROCERY/BODEGA,True,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1021459.000000000000000,253786.000000000000000,40.863188458000025,-73.865479618999984,"{'type': 'Point', 'coordinates': [-73.86547961899998, 40.863188458000025]}",row-sz7k_qvsf~6gvm,rv-c4fa-nqxe_sztx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,32,11605,59
46,80190107,2011-08-08T00:00:00.000,01:55:00,BROOKLYN,79,0,,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,997920.937500000000000,192287.312500000000000,40.694458683000050,-73.950701950999985,"{'type': 'Point', 'coordinates': [-73.95070195099999, 40.69445868300005]}",row-47rj-rwqv.bkh4,rv-bmvd.em6v~qjqt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69
47,80200182,2011-08-08T00:00:00.000,23:02:00,MANHATTAN,28,0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,996726.187500000000000,231664.109375000000000,40.802539833000026,-73.954937356999949,"{'type': 'Point', 'coordinates': [-73.95493735699995, 40.802539833000026]}",row-y3j3~ivu6.kfcc,rv-hw5a-xf7w~kdsj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12423,18
48,80201032,2011-08-08T00:00:00.000,17:11:00,BRONX,42,0,,False,18-24,M,BLACK,18-24,F,BLACK,1014172.000000000000000,241737.000000000000000,40.830145224000034,-73.891878073999976,"{'type': 'Point', 'coordinates': [-73.89187807399998, 40.830145224000034]}",row-hgmv_7vfp~rxzp,rv-8g8n_bs6q-fus5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10937,34
49,80184464,2011-08-07T00:00:00.000,19:09:00,BROOKLYN,67,0,,True,<18,M,BLACK,25-44,M,BLACK,1000705.125000000000000,177252.328125000000000,40.653186294000079,-73.940698450999946,"{'type': 'Point', 'coordinates': [-73.94069845099995, 40.65318629400008]}",row-e2xb-awxf~9x87,rv-ia7e.v4r9.qz2s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
50,80184515,2011-08-07T00:00:00.000,02:25:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1000876.312500000000000,191778.906250000000000,40.693058167000061,-73.940045673999975,"{'type': 'Point', 'coordinates': [-73.94004567399998, 40.69305816700006]}",row-9957-9r2e.j3dx,rv-cum8-tyuf.zzpd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,18181,69
51,80175373,2011-08-07T00:00:00.000,02:13:00,MANHATTAN,25,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,<18,M,BLACK,1001939.625000000000000,231216.687500000000000,40.801302884000052,-73.936107560999972,"{'type': 'Point', 'coordinates': [-73.93610756099997, 40.80130288400005]}",row-8uef_snre.uwse,rv-wspi~j7rc-mzwc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7
52,80175373,2011-08-07T00:00:00.000,02:13:00,MANHATTAN,25,0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,<18,M,BLACK,1001939.625000000000000,231216.687500000000000,40.801302884000052,-73.936107560999972,"{'type': 'Point', 'coordinates': [-73.93610756099997, 40.80130288400005]}",row-8hbf.4iw5_gzf6,rv-esmf~8m2s~wbqr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7
53,80175376,2011-08-07T00:00:00.000,03:08:00,BROOKLYN,70,0,,True,18-24,M,BLACK,25-44,M,BLACK,995356.000000000000000,176167.000000000000000,40.650215627000080,-73.959978064999973,"{'type': 'Point', 'coordinates': [-73.95997806499997, 40.65021562700008]}",row-bzj6-f8h7-ymgf,rv-cvfq_7w6q-eaef,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60
54,80175377,2011-08-07T00:00:00.000,02:05:00,BROOKLYN,67,0,,False,<18,M,BLACK,<18,M,BLACK,1000863.375000000000000,176911.234375000000000,40.652249770000026,-73.940128969999989,"{'type': 'Point', 'coordinates': [-73.94012896999999, 40.652249770000026]}",row-wupg-qzph.qihq,rv-2dm9.vxge-ergm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
55,80175375,2011-08-07T00:00:00.000,00:39:00,BRONX,46,0,,False,,,,<18,F,BLACK,1006189.000000000000000,249745.000000000000000,40.852148280000051,-73.920698490999939,"{'type': 'Point', 'coordinates': [-73.92069849099994, 40.85214828000005]}",row-tgvi.xdzs.8jin,rv-qwca~2dvh-ckk6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,29,10931,6
56,80175024,2011-08-07T00:00:00.000,02:50:00,BROOKLYN,77,0,PVT HOUSE,False,,,,18-24,M,BLACK,996283.375000000000000,183520.937500000000000,40.670399355000029,-73.956622904999961,"{'type': 'Point', 'coordinates': [-73.95662290499996, 40.67039935500003]}",row-drcg.jusf~frru,rv-7g3e-imxr.hbpf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,48,49,17618,16
57,80175374,2011-08-06T00:00:00.000,23:49:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,BLACK,1000312.875000000000000,234249.218750000000000,40.809629454000060,-73.941976029999978,"{'type': 'Point', 'coordinates': [-73.94197602999998, 40.80962945400006]}",row-f74v-f4ut.kvpu,rv-b499-2b23.a784,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12424,18
58,80165928,2011-08-06T00:00:00.000,02:20:00,QUEENS,103,0,,False,,,,25-44,F,BLACK,1048344.000000000000000,197963.000000000000000,40.709815535000075,-73.768815158999985,"{'type': 'Point', 'coordinates': [-73.76881515899998, 40.709815535000075]}",row-ze29~hs8y-4gih,rv-sxy2~f8fk_u5q6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24332,41
59,80166320,2011-08-06T00:00:00.000,14:13:00,MANHATTAN,32,0,,False,<18,M,BLACK,25-44,M,BLACK HISPANIC,999156.937500000000000,235037.812500000000000,40.811795950000032,-73.946149978999983,"{'type': 'Point', 'coordinates': [-73.94614997899998, 40.81179595000003]}",row-ufk4_59sz.dt64,rv-tinr-3grn~vgbd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12424,18
60,80172625,2011-08-06T00:00:00.000,23:48:00,BRONX,45,0,,False,45-64,M,WHITE,18-24,M,BLACK,1033507.000000000000000,240443.484375000000000,40.826508235000063,-73.822020551999969,"{'type': 'Point', 'coordinates': [-73.82202055199997, 40.82650823500006]}",row-762k.9spa~jpfw,rv-uphg.in9e-s36v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,28,11274,43
61,80167019,2011-08-06T00:00:00.000,16:28:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,BLACK,1004203.750000000000000,178880.468750000000000,40.657647991000033,-73.928084864999960,"{'type': 'Point', 'coordinates': [-73.92808486499996, 40.65764799100003]}",row-nx7i.hqna-q7xt,rv-dx6k.t344~eptq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
