,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
10,208899478,2020-02-02T00:00:00.000,02:32:00,MANHATTAN,25,0,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,999520.000000000000000,230738.000000000000000,40.799993530000052,-73.944848191999938,"{'type': 'Point', 'coordinates': [-73.94484819199994, 40.79999353000005]}",row-36mp.me3n~8r52,rv-suha~ayv6~nvdd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,16,13093,7,
11,208899076,2020-02-01T00:00:00.000,05:09:00,BRONX,50,0,False,18-24,F,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1010590.750000000000000,262529.562500000000000,40.887225951000062,-73.904737229999967,"{'type': 'Point', 'coordinates': [-73.90473722999997, 40.88722595100006]}",row-rmju_s4bh.k96n,rv-vqcy-tq78_ce3j,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,33,11272,48,
12,208899076,2020-02-01T00:00:00.000,05:09:00,BRONX,50,0,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010590.750000000000000,262529.562500000000000,40.887225951000062,-73.904737229999967,"{'type': 'Point', 'coordinates': [-73.90473722999997, 40.88722595100006]}",row-uthm_vvki.nehx,rv-p9bq~tz2y.r5mj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,33,11272,48,
13,208733991,2020-01-29T00:00:00.000,20:30:00,BROOKLYN,75,0,False,25-44,M,WHITE HISPANIC,25-44,F,BLACK,1017953.125000000000000,185020.718750000000000,40.674459943000045,-73.878499225999974,"{'type': 'Point', 'coordinates': [-73.87849922599997, 40.674459943000045]}",row-bjrk-vg3v_uxmj,rv-di7j~7cdb-yvmy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,47,17215,45,
14,208733991,2020-01-29T00:00:00.000,20:30:00,BROOKLYN,75,0,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1017953.125000000000000,185020.718750000000000,40.674459943000045,-73.878499225999974,"{'type': 'Point', 'coordinates': [-73.87849922599997, 40.674459943000045]}",row-apuj~xypb~brea,rv-rjug-kfpj-zpy5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,47,17215,45,
15,208672085,2020-01-28T00:00:00.000,20:16:00,QUEENS,100,0,False,,,,25-44,M,BLACK,1040888.937500000000000,155020.718750000000000,40.591999489000045,-73.796065973999987,"{'type': 'Point', 'coordinates': [-73.79606597399999, 40.591999489000045]}",row-btpk-3jkq_edue,rv-9zjt-t7de.8n77,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20530,51,
16,208671535,2020-01-28T00:00:00.000,14:30:00,QUEENS,105,0,False,,,,<18,M,BLACK HISPANIC,1055988.625000000000000,206108.000000000000000,40.732112823000080,-73.741154428999948,"{'type': 'Point', 'coordinates': [-73.74115442899995, 40.73211282300008]}",row-v3cu-p54x.9ar2,rv-szer~z6t4-hzf8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,16,63,24336,63,
17,208600971,2020-01-27T00:00:00.000,21:30:00,BROOKLYN,69,0,False,25-44,M,BLACK,25-44,M,BLACK,1011203.062500000000000,174515.000000000000000,40.645647196000027,-73.902875660999939,"{'type': 'Point', 'coordinates': [-73.90287566099994, 40.64564719600003]}",row-iqsz.5e5t.cmgn,rv-jvsx_vf7t_26vu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,42,13827,5,GROCERY/BODEGA
18,208549424,2020-01-26T00:00:00.000,17:30:00,MANHATTAN,32,2,False,25-44,F,BLACK,45-64,M,BLACK,1000126.437500000000000,238705.609375000000000,40.821861335000051,-73.942638974999966,"{'type': 'Point', 'coordinates': [-73.94263897499997, 40.82186133500005]}",row-bx5d.fke5.2hqg,rv-r74d-biar-vdu6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12427,18,MULTI DWELL - PUBLIC HOUS
19,208549976,2020-01-26T00:00:00.000,23:16:00,MANHATTAN,32,0,False,,,,25-44,M,BLACK,1000515.375000000000000,237599.203125000000000,40.818823854000073,-73.941236402999948,"{'type': 'Point', 'coordinates': [-73.94123640299995, 40.81882385400007]}",row-6rn4.rsgk~f8i2,rv-tffu_u3rw~6iht,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12427,18,GROCERY/BODEGA
20,208532947,2020-01-26T00:00:00.000,00:27:00,BRONX,43,0,False,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1021853.250000000000000,242624.046875000000000,40.832550549000075,-73.864116884999987,"{'type': 'Point', 'coordinates': [-73.86411688499999, 40.832550549000075]}",row-us9p.i33a_j8ze,rv-uu6s~edsu_hhm4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11610,58,BAR/NIGHT CLUB
21,208531436,2020-01-25T00:00:00.000,03:39:00,BRONX,47,0,False,25-44,M,BLACK,25-44,M,BLACK,1021780.000000000000000,259128.687500000000000,40.877851128000032,-73.864289183999972,"{'type': 'Point', 'coordinates': [-73.86428918399997, 40.87785112800003]}",row-reu6-igyb_rwjx,rv-pm7d~4iyi_sx7a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11605,29,
22,208549977,2020-01-25T00:00:00.000,04:58:00,BROOKLYN,73,0,True,25-44,M,BLACK,25-44,M,BLACK,1009465.125000000000000,180957.062500000000000,40.663334362000057,-73.909114255999953,"{'type': 'Point', 'coordinates': [-73.90911425599995, 40.66333436200006]}",row-2uiv-5nun-6bsh,rv-t7pe-6dgz.w572,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55,MULTI DWELL - APT BUILD
23,208532946,2020-01-25T00:00:00.000,20:05:00,QUEENS,105,0,False,25-44,M,BLACK,25-44,F,BLACK,1049606.250000000000000,181347.609375000000000,40.664201019000075,-73.764423433999980,"{'type': 'Point', 'coordinates': [-73.76442343399998, 40.664201019000075]}",row-gtvn_s9a6-fi6g,rv-njc3.3n92~2c9c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,63,24669,63,
24,208532945,2020-01-25T00:00:00.000,10:30:00,BRONX,41,2,False,,,,25-44,M,BLACK,1014791.000000000000000,239916.000000000000000,40.825144983000030,-73.889649603999942,"{'type': 'Point', 'coordinates': [-73.88964960399994, 40.82514498300003]}",row-46e5~yvvh.835n,rv-33uw-3324-7tpx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,24,10937,8,MULTI DWELL - PUBLIC HOUS
25,208531435,2020-01-25T00:00:00.000,01:30:00,MANHATTAN,28,0,False,,,,25-44,M,BLACK,999392.625000000000000,233707.375000000000000,40.808143868000059,-73.945301556999937,"{'type': 'Point', 'coordinates': [-73.94530155699994, 40.80814386800006]}",row-jizz-6nk8~nr27,rv-sfgb.j57z_edfg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,18,12424,18,RESTAURANT/DINER
26,208530038,2020-01-24T00:00:00.000,14:48:00,BROOKLYN,90,2,False,,,,25-44,M,BLACK,1001438.187500000000000,194908.406250000000000,40.701646842000059,-73.938011523999990,"{'type': 'Point', 'coordinates': [-73.93801152399999, 40.70164684200006]}",row-uw64-wq84_p55y,rv-ghve.xrwc.97du,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17213,36,MULTI DWELL - PUBLIC HOUS
27,208437742,2020-01-23T00:00:00.000,14:00:00,MANHATTAN,30,0,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,"{'type': 'Point', 'coordinates': [-73.95636148199998, 40.820653535000076]}",row-9mk3~68qg.44cq,rv-3dq4_6vii-edsh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,
28,208437742,2020-01-23T00:00:00.000,14:00:00,MANHATTAN,30,0,True,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,"{'type': 'Point', 'coordinates': [-73.95636148199998, 40.820653535000076]}",row-gwmj-awy6~imfx,rv-jpyz~j2qb-y9xb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,
29,208437742,2020-01-23T00:00:00.000,14:00:00,MANHATTAN,30,0,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,"{'type': 'Point', 'coordinates': [-73.95636148199998, 40.820653535000076]}",row-xi7i.qky6-37mm,rv-5ftc.523w_jdqa,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,
30,208437742,2020-01-23T00:00:00.000,14:00:00,MANHATTAN,30,0,True,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,"{'type': 'Point', 'coordinates': [-73.95636148199998, 40.820653535000076]}",row-yprv.x2vk-eida,rv-f5f2-w4ed-7hke,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,
31,208437740,2020-01-23T00:00:00.000,19:47:00,BRONX,48,0,False,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1014435.000000000000000,248318.765625000000000,40.848209352000026,-73.890898100999948,"{'type': 'Point', 'coordinates': [-73.89089810099995, 40.848209352000026]}",row-yqst-xu39-ryy6,rv-uczz~u4kg.gmw2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10935,35,
32,208437740,2020-01-23T00:00:00.000,19:47:00,BRONX,48,0,False,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1014435.000000000000000,248318.765625000000000,40.848209352000026,-73.890898100999948,"{'type': 'Point', 'coordinates': [-73.89089810099995, 40.848209352000026]}",row-qkp8-gstq.5ysb,rv-rzmt-t38s.74pw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,31,10935,35,
33,208393713,2020-01-23T00:00:00.000,01:20:00,MANHATTAN,18,0,True,<18,M,WHITE HISPANIC,25-44,M,BLACK,986131.000000000000000,218089.828125000000000,40.765290644000061,-73.993211060999954,"{'type': 'Point', 'coordinates': [-73.99321106099995, 40.76529064400006]}",row-5kn6-ah8c.zpw6,rv-ry53-yjpi~5e3j,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,10,10,12081,12,
34,208378499,2020-01-22T00:00:00.000,12:45:00,BRONX,52,0,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1009554.937500000000000,253180.453125000000000,40.861568563000048,-73.908518667999942,"{'type': 'Point', 'coordinates': [-73.90851866799994, 40.86156856300005]}",row-6aeq.55hw-ym5b,rv-r8ii_dn4m~ekcg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,29,34,11606,24,
35,208309289,2020-01-21T00:00:00.000,12:10:00,QUEENS,100,0,False,<18,M,BLACK,<18,M,BLACK,1042852.000000000000000,155178.000000000000000,40.592418432000045,-73.788996388999976,"{'type': 'Point', 'coordinates': [-73.78899638899998, 40.592418432000045]}",row-yuak-ghuc_c7ri,rv-anni.nqzr.efva,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20530,51,
36,208309290,2020-01-21T00:00:00.000,11:38:00,QUEENS,113,0,True,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,1050316.250000000000000,190878.218750000000000,40.690355028000056,-73.761770808999984,"{'type': 'Point', 'coordinates': [-73.76177080899998, 40.690355028000056]}",row-cux6_755i_xcbv,rv-hygf~qpy7.dfzm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,71,15312,41,
37,208237501,2020-01-20T00:00:00.000,19:30:00,BROOKLYN,79,2,True,25-44,M,BLACK,45-64,F,BLACK,1001215.312500000000000,193880.875000000000000,40.698826940000060,-73.938817919999963,"{'type': 'Point', 'coordinates': [-73.93881791999996, 40.69882694000006]}",row-r9te-3zw9.jhuz,rv-qrse.nt6t_jprs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,17213,69,MULTI DWELL - PUBLIC HOUS
38,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,False,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-szka_j8zr~n4n3,rv-x3vm.6ntx-94q9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
39,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-u4xw~h7ag-ep2y,rv-bu59_qbgn~22wr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
40,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,True,25-44,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-r3u5.gbye-4ieg,rv-h75m.nmyp_92s8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
41,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,True,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-rhv4_pryw~2wtn,rv-9cpf_i8m8-fn5b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
42,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,True,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-xjbt~z3cp~3jit,rv-x92f-65kg-szpa,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
43,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,False,25-44,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-vcrv_k99p_a3dn,rv-v8dq_fy23-8tfr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
44,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,True,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-na47_54up_zf3b,rv-t554_tjdh_zrnm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,RESTAURANT/DINER
45,208237500,2020-01-20T00:00:00.000,04:50:00,MANHATTAN,34,0,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006604.937500000000000,254113.203125000000000,40.864136643000052,-73.919180433999941,"{'type': 'Point', 'coordinates': [-73.91918043399994, 40.86413664300005]}",row-agjs_vjpr_t7qj,rv-cf2n-u9d2_9dgf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,22,13092,47,RESTAURANT/DINER
46,208187328,2020-01-19T00:00:00.000,23:30:00,BRONX,46,0,True,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1011539.062500000000000,251547.734375000000000,40.857081333000053,-73.901352282999937,"{'type': 'Point', 'coordinates': [-73.90135228299994, 40.85708133300005]}",row-kwa9_imsd_9yuc,rv-gpxu.3kzx.3c5d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10931,6,
47,208187328,2020-01-19T00:00:00.000,23:30:00,BRONX,46,0,True,25-44,F,WHITE HISPANIC,18-24,M,BLACK,1011539.062500000000000,251547.734375000000000,40.857081333000053,-73.901352282999937,"{'type': 'Point', 'coordinates': [-73.90135228299994, 40.85708133300005]}",row-4cyh-cjgr~2p5z,rv-ij66-b4pu.kbhs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10931,6,
48,208187329,2020-01-18T00:00:00.000,01:06:00,BRONX,49,0,False,,,,25-44,M,BLACK HISPANIC,1023622.375000000000000,253317.843750000000000,40.861894129000063,-73.857661124999936,"{'type': 'Point', 'coordinates': [-73.85766112499994, 40.86189412900006]}",row-bad7~p93y_4q4p,rv-4rug-vi8w-y4b4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11607,59,
49,208187330,2020-01-18T00:00:00.000,01:00:00,BRONX,42,2,False,,,,45-64,M,BLACK,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,"{'type': 'Point', 'coordinates': [-73.90313951599995, 40.82661767900004]}",row-i9uu_sxcw~5w46,rv-arp4~9mhz_9ssg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34,MULTI DWELL - PUBLIC HOUS
50,208187331,2020-01-18T00:00:00.000,21:52:00,BRONX,52,0,False,,,,25-44,M,WHITE HISPANIC,1015477.000000000000000,257488.000000000000000,40.873372500000073,-73.887089088999971,"{'type': 'Point', 'coordinates': [-73.88708908899997, 40.87337250000007]}",row-ycaf-ndwe.9kqz,rv-vfgq.uump.u7s3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,34,10936,24,
51,208072393,2020-01-16T00:00:00.000,19:55:00,BROOKLYN,73,0,False,,,,18-24,F,WHITE HISPANIC,1008115.375000000000000,187142.031250000000000,40.680314451000072,-73.913957489999973,"{'type': 'Point', 'coordinates': [-73.91395748999997, 40.68031445100007]}",row-nysh~79mv_fi7n,rv-23ii_f8yy-zct2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,
52,208071994,2020-01-16T00:00:00.000,15:21:00,MANHATTAN,9,0,False,18-24,M,BLACK,25-44,M,BLACK,990662.312500000000000,204061.984375000000000,40.726785601000074,-73.976866449999989,"{'type': 'Point', 'coordinates': [-73.97686644999999, 40.726785601000074]}",row-vpah_ri8r_t5a7,rv-p38i-k9kh.e45b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,50,5,11729,70,
53,208009526,2020-01-15T00:00:00.000,05:31:00,BROOKLYN,83,0,False,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1008941.125000000000000,190260.359375000000000,40.688871282000036,-73.910968915999945,"{'type': 'Point', 'coordinates': [-73.91096891599994, 40.688871282000036]}",row-k982-bten.kwv9,rv-chrj~5ff3~gym2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,17214,42,
54,208009527,2020-01-15T00:00:00.000,19:35:00,QUEENS,114,2,False,25-44,M,BLACK,25-44,M,BLACK,999530.062500000000000,214433.437500000000000,40.755241787000045,-73.944848921999949,"{'type': 'Point', 'coordinates': [-73.94484892199995, 40.755241787000045]}",row-ccfh~wed5.4cna,rv-kkbr.z9uz.5fu3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,33,72,16858,39,MULTI DWELL - PUBLIC HOUS
55,208009526,2020-01-15T00:00:00.000,05:31:00,BROOKLYN,83,0,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1008941.125000000000000,190260.359375000000000,40.688871282000036,-73.910968915999945,"{'type': 'Point', 'coordinates': [-73.91096891599994, 40.688871282000036]}",row-xtkx-fask-ewrt,rv-t36c_vjip~spii,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,53,17214,42,
56,208008880,2020-01-14T00:00:00.000,16:57:00,QUEENS,102,0,False,18-24,M,BLACK,25-44,M,BLACK,1025457.000000000000000,192749.000000000000000,40.695640535000052,-73.851399993999962,"{'type': 'Point', 'coordinates': [-73.85139999399996, 40.69564053500005]}",row-fgqg-egfw~icat,rv-c6ey.64jx.r7ga,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,41,60,24017,46,
57,207824248,2020-01-13T00:00:00.000,03:51:00,QUEENS,115,0,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1022704.625000000000000,215792.765625000000000,40.758902376000037,-73.861193964999984,"{'type': 'Point', 'coordinates': [-73.86119396499998, 40.75890237600004]}",row-nyeu-itha~xp2u,rv-sdy6.fh3p~iazi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14511,65,
58,207868258,2020-01-13T00:00:00.000,16:36:00,BROOKLYN,72,0,False,65+,M,WHITE HISPANIC,45-64,F,WHITE,980758.312500000000000,174139.796875000000000,40.644657665000068,-74.012583603999985,"{'type': 'Point', 'coordinates': [-74.01258360399999, 40.64465766500007]}",row-arr4.3nq2~y887,rv-5vna.j59b~bt9p,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,7,45,18180,9,
59,207824248,2020-01-13T00:00:00.000,03:51:00,QUEENS,115,0,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1022704.625000000000000,215792.765625000000000,40.758902376000037,-73.861193964999984,"{'type': 'Point', 'coordinates': [-73.86119396499998, 40.75890237600004]}",row-6vb8_bt35.p689,rv-yxfy~ct77-zxyx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14511,65,
60,207824248,2020-01-13T00:00:00.000,03:51:00,QUEENS,115,0,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1022704.625000000000000,215792.765625000000000,40.758902376000037,-73.861193964999984,"{'type': 'Point', 'coordinates': [-73.86119396499998, 40.75890237600004]}",row-kvpv~xcmf.q2fb,rv-zk5y-tt4g.kuqm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14511,65,
