,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
10,268126820,2023-05-11T00:00:00.000,15:30:00,BRONX,OUTSIDE,47,0,STREET,(null),False,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1022133,261091,40.883228,-73.862998,"{'type': 'Point', 'coordinates': [-73.862998, 40.883228]}",row-5t3u-qvzy.m4xz,rv-ghxt_xv6k_i23h,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,2,30,11605,29
11,268067163,2023-05-10T00:00:00.000,20:26:00,QUEENS,OUTSIDE,113,0,STREET,PVT HOUSE,True,(null),(null),(null),<18,F,BLACK,1051618,189117,40.685504,-73.757092,"{'type': 'Point', 'coordinates': [-73.757092, 40.685504]}",row-h8ec-gx2i_8ygs,rv-fur5_vdpe.un6m,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,3,6,71,15313,41
12,268067162,2023-05-10T00:00:00.000,18:51:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,(null),(null),(null),<18,M,BLACK,1004393,176572,40.651303,-73.927405,"{'type': 'Point', 'coordinates': [-73.927405, 40.651303]}",row-zzpf-2im4.aa3a,rv-9386.3gap.ebpe,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,17,40,16866,61
13,268002604,2023-05-09T00:00:00.000,21:38:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,998969,229216,40.795809,-73.946837,"{'type': 'Point', 'coordinates': [-73.946837, 40.795809]}",row-2wkc_kvtv.atmu,rv-7qe5~vcgx~7uq6,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,35,14,12426,7
14,268002604,2023-05-09T00:00:00.000,21:38:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,998969,229216,40.795809,-73.946837,"{'type': 'Point', 'coordinates': [-73.946837, 40.795809]}",row-zmht.dwa7-tsyz,rv-g8x8_apwn-q4yr,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,35,14,12426,7
15,267930503,2023-05-08T00:00:00.000,05:35:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,False,(null),(null),(null),25-44,M,WHITE HISPANIC,1006513,253947,40.863675,-73.919511,"{'type': 'Point', 'coordinates': [-73.919511, 40.863675]}",row-p6x7_ibku-zbu6,rv-mqjv~mt8x~b2vh,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,39,22,13092,47
16,267879320,2023-05-07T00:00:00.000,02:58:00,BROOKLYN,INSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,True,45-64,M,BLACK,45-64,F,BLACK,1005940,180257,40.661415,-73.921819,"{'type': 'Point', 'coordinates': [-73.921819, 40.661415]}",row-urk2-v3ff_3csu,rv-acb6~wtx8-cwjg,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,17,40,17614,61
17,267857368,2023-05-07T00:00:00.000,01:10:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,25-44,M,BLACK,45-64,M,BLACK,1007864,193604,40.698045,-73.914838,"{'type': 'Point', 'coordinates': [-73.914838, 40.698045]}",row-8j8u_7qt8_h3aa,rv-yd6m~78zh-zt6r,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,37,53,13828,42
18,267857368,2023-05-07T00:00:00.000,01:10:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,45-64,M,BLACK,45-64,M,BLACK,1007864,193604,40.698045,-73.914838,"{'type': 'Point', 'coordinates': [-73.914838, 40.698045]}",row-7t5e~g397-ymzd,rv-2zgy~qp68.rgya,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,37,53,13828,42
19,267857369,2023-05-07T00:00:00.000,01:59:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1001469,241128,40.82849931,-73.93778057,"{'type': 'Point', 'coordinates': [-73.93778057, 40.82849931]}",row-tzc3~3vgf.nfqk,rv-awwv~e9sh-k974,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,36,20,13097,18
20,267859151,2023-05-06T00:00:00.000,04:30:00,BRONX,OUTSIDE,48,0,STREET,BAR/NIGHT CLUB,True,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1013434,248939,40.849909,-73.894509,"{'type': 'Point', 'coordinates': [-73.894509, 40.849909]}",row-24mq~pqc2_r2tj,rv-mfjf.qj6n~25ep,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,22,31,10935,35
21,267855691,2023-05-06T00:00:00.000,19:40:00,QUEENS,OUTSIDE,103,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1041717,197008,,,,row-bv3m.m8ut.nuef,rv-byur~2yrb.qbza,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,,,,,
22,267859150,2023-05-06T00:00:00.000,04:28:00,BRONX,OUTSIDE,40,0,STREET,(null),True,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1004868,234793,40.811106,-73.925518,"{'type': 'Point', 'coordinates': [-73.925518, 40.811106]}",row-zdbw.xznh-khfn,rv-tnj3~vrse-e8pw,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,35,23,10932,49
23,267820025,2023-05-06T00:00:00.000,04:26:00,BROOKLYN,OUTSIDE,75,0,OTHER,(null),False,(null),(null),(null),18-24,M,BLACK,1012067,183393,40.670006,-73.899723,"{'type': 'Point', 'coordinates': [-73.899723, 40.670006]}",row-a35z~3j9x~xspz,rv-438n~uqmq_xgrq,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,25,47,17214,45
24,267820025,2023-05-06T00:00:00.000,04:26:00,BROOKLYN,OUTSIDE,75,0,OTHER,(null),False,(null),(null),(null),25-44,M,BLACK,1012067,183393,40.670006,-73.899723,"{'type': 'Point', 'coordinates': [-73.899723, 40.670006]}",row-ywfu~wdc5-y498,rv-xhhr_mdiq~ahnr,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,25,47,17214,45
25,267855692,2023-05-06T00:00:00.000,20:45:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),False,(null),(null),(null),<18,M,BLACK,1000869,189183,40.685927,-73.940077,"{'type': 'Point', 'coordinates': [-73.940077, 40.685927]}",row-ibwb-e9cy.4aff,rv-r78n.5ppf_pjja,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,49,51,18181,69
26,267855693,2023-05-06T00:00:00.000,19:15:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1000946,175917,40.64951241,-73.93983223,"{'type': 'Point', 'coordinates': [-73.93983223, 40.64951241]}",row-ysng-zfna_k5tv,rv-g45x.37g7-pjns,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,26,40,16866,61
27,267821468,2023-05-06T00:00:00.000,03:56:00,QUEENS,OUTSIDE,114,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,1005591,213772,40.753407,-73.922972,"{'type': 'Point', 'coordinates': [-73.922972, 40.753407]}",row-86hd~x4z7~y9m3,rv-mggz_87dx-mpyv,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,3,33,72,16858,39
28,267855690,2023-05-06T00:00:00.000,11:37:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),45-64,M,BLACK,1020880,236792,40.816541,-73.867664,"{'type': 'Point', 'coordinates': [-73.867664, 40.816541]}",row-y6qz-dejd.vm6r,rv-nsmu_pusr~r88y,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,31,26,11611,58
29,267811916,2023-05-05T00:00:00.000,20:31:00,MANHATTAN,OUTSIDE,25,0,PARKING LOT,(null),False,(null),(null),(null),18-24,M,WHITE HISPANIC,1005162,227657,40.791518,-73.924476,"{'type': 'Point', 'coordinates': [-73.924476, 40.791518]}",row-sj53~pr37_u766,rv-qy2t~cj25-j67s,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,35,16,13093,7
30,267801633,2023-05-05T00:00:00.000,12:19:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,18-24,M,BLACK,65+,M,BLACK,999979,176497,40.651108,-73.943313,"{'type': 'Point', 'coordinates': [-73.943313, 40.651108]}",row-rt8b_iq9t_kg2y,rv-gt4y_ch5q_b56u,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,26,40,16866,61
31,267811918,2023-05-05T00:00:00.000,22:40:00,QUEENS,OUTSIDE,105,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1055337,199717,40.71457,-73.743571,"{'type': 'Point', 'coordinates': [-73.743571, 40.71457]}",row-kdei-kah9.b8kd,rv-6kv2_ke9i~if39,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,3,6,63,24338,63
32,267811917,2023-05-05T00:00:00.000,22:10:00,BRONX,OUTSIDE,48,0,STREET,(null),False,(null),(null),(null),25-44,F,BLACK,1016100,247338,40.845504,-73.88488,"{'type': 'Point', 'coordinates': [-73.88488, 40.845504]}",row-4p5f_67qu_iy4k,rv-kdyt.cvug~brkt,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,43,31,11269,35
33,267811917,2023-05-05T00:00:00.000,22:10:00,BRONX,OUTSIDE,48,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK HISPANIC,1016100,247338,40.845504,-73.88488,"{'type': 'Point', 'coordinates': [-73.88488, 40.845504]}",row-v9dr_s9mj-99tx,rv-2gri~ucdh-jn38,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,43,31,11269,35
34,267820024,2023-05-05T00:00:00.000,23:20:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE HISPANIC,999790,241169,,,,row-7m7v_haj2~3xms,rv-bj9v~x597_seqk,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,,,,,
35,267811915,2023-05-05T00:00:00.000,19:07:00,BROOKLYN,INSIDE,79,0,OTHER,(null),False,25-44,M,BLACK,18-24,M,BLACK,1000459,194494,40.700503,-73.94154,"{'type': 'Point', 'coordinates': [-73.94154, 40.700503]}",row-bawb.ib5f-93vw,rv-zwm8.5znt_jh3y,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,49,52,17213,69
36,267683271,2023-05-03T00:00:00.000,13:54:00,BRONX,OUTSIDE,46,0,STREET,(null),False,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,1012618,253306,40.861898,-73.897441,"{'type': 'Point', 'coordinates': [-73.897441, 40.861898]}",row-4mc4.iv7j_nrhq,rv-tf2y~64p2.3v9e,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,22,29,11606,6
37,267683271,2023-05-03T00:00:00.000,13:54:00,BRONX,OUTSIDE,46,0,STREET,(null),False,45-64,M,WHITE HISPANIC,45-64,F,BLACK,1012618,253306,40.861898,-73.897441,"{'type': 'Point', 'coordinates': [-73.897441, 40.861898]}",row-87ce~sap7_rqfh,rv-qzem.ykg2-bqht,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,22,29,11606,6
38,267632709,2023-05-02T00:00:00.000,09:25:00,MANHATTAN,OUTSIDE,5,0,PLAYGROUND,(null),False,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,985786,199049,40.71302009,-73.9944594,"{'type': 'Point', 'coordinates': [-73.9944594, 40.71302009]}",row-36pd~snmf-jbub,rv-urgd~kehj.25zw,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,32,2,11723,70
39,267560796,2023-05-01T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,75,0,PARKING LOT,(null),True,25-44,M,BLACK,25-44,M,BLACK,1014850,178248,40.655874,-73.889713,"{'type': 'Point', 'coordinates': [-73.889713, 40.655874]}",row-b28u.zw7y-8g2i,rv-w46k-fw72_5tsd,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,25,47,17214,45
40,267560797,2023-05-01T00:00:00.000,18:24:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,45-64,M,BLACK,25-44,M,BLACK,1017036,183890,,,,row-2kma.u2ja.hnsk,rv-uysb-fkv5-hd6v,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,,,,,
41,267492349,2023-04-29T00:00:00.000,21:49:00,BROOKLYN,OUTSIDE,66,0,STREET,(null),False,45-64,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,982070,170773,40.63541,-74.007852,"{'type': 'Point', 'coordinates': [-74.007852, 40.63541]}",row-3g6i~vqvp~mf9r,rv-6qxj~4nvr-gwdn,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,7,39,18180,2
42,267492350,2023-04-29T00:00:00.000,14:25:00,BROOKLYN,OUTSIDE,78,0,STREET,(null),False,25-44,M,WHITE,25-44,M,BLACK,994465,178990,40.657958,-73.963183,"{'type': 'Point', 'coordinates': [-73.963183, 40.657958]}",row-arhk~y6jn_9b97,rv-sfs9_6wja_kwqs,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,27,50,13509,13
43,267492348,2023-04-29T00:00:00.000,17:41:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,986744,216410,40.760674,-73.990996,"{'type': 'Point', 'coordinates': [-73.990996, 40.760674]}",row-k6ru_uvxd.nvcs,rv-h3vd_mbs3-3fdt,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,10,10,13094,12
44,267392714,2023-04-27T00:00:00.000,10:11:00,BRONX,OUTSIDE,44,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1006659,245559,40.84064947,-73.91901214,"{'type': 'Point', 'coordinates': [-73.91901214, 40.84064947]}",row-6y9v.h8gp~3jb4,rv-mpe2-mprj-indy,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,42,27,10930,50
45,267282250,2023-04-26T00:00:00.000,00:31:00,BROOKLYN,OUTSIDE,75,0,DWELLING,(null),True,25-44,M,BLACK,25-44,M,BLACK,1012193,182071,40.666377,-73.899274,"{'type': 'Point', 'coordinates': [-73.899274, 40.666377]}",row-wmjg.6vuf~7agr,rv-2u46_7cb7~93pi,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,25,47,17214,45
46,267333554,2023-04-26T00:00:00.000,21:02:00,MANHATTAN,INSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,996071,236561,40.815975,-73.957291,"{'type': 'Point', 'coordinates': [-73.957291, 40.815975]}",row-5r5k_tehs.9jbd,rv-3m44-cp5v.h7hm,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,23,17,12424,37
47,267267401,2023-04-25T00:00:00.000,01:26:00,MANHATTAN,INSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,45-64,M,BLACK,25-44,M,BLACK,996569,237212,40.817762,-73.955493,"{'type': 'Point', 'coordinates': [-73.955493, 40.817762]}",row-cdvz~rzu5~wbi5,rv-xpn3-h5hw.a3ez,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,23,17,12424,37
48,267267402,2023-04-25T00:00:00.000,12:00:00,BROOKLYN,OUTSIDE,77,0,STREET,PVT HOUSE,False,25-44,M,BLACK,45-64,M,BLACK,1003857,184542,40.673181,-73.929313,"{'type': 'Point', 'coordinates': [-73.929313, 40.673181]}",row-3si7.wi89.4eqd,rv-asxk.a7ta~6y9h,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,49,49,17615,16
49,267267403,2023-04-25T00:00:00.000,18:15:00,BRONX,OUTSIDE,40,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008067,236070,40.814603,-73.913955,"{'type': 'Point', 'coordinates': [-73.913955, 40.814603]}",row-28pp_ixda.9dat,rv-jsid~5ipb-mznn,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,43,23,10933,49
50,267171825,2023-04-24T00:00:00.000,02:16:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),True,(null),(null),(null),25-44,M,WHITE HISPANIC,1018908,187585,40.68148636,-73.87504224,"{'type': 'Point', 'coordinates': [-73.87504224, 40.68148636]}",row-vy8j.jxp8.sz8i,rv-q4nq_eqwb-44kn,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,37,47,17215,45
51,267195703,2023-04-24T00:00:00.000,17:58:00,BROOKLYN,OUTSIDE,67,0,STREET,MULTI DWELL - APT BUILD,True,(null),(null),(null),25-44,M,BLACK,1004905,179376,40.658999,-73.925554,"{'type': 'Point', 'coordinates': [-73.925554, 40.658999]}",row-cudi-7xzw~76fk,rv-t9rt.zafz_9bd4,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,17,40,17614,61
52,267201244,2023-04-24T00:00:00.000,16:55:00,QUEENS,OUTSIDE,108,0,STREET,(null),False,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1005382,209504,40.74169141,-73.92374075,"{'type': 'Point', 'coordinates': [-73.92374075, 40.74169141]}",row-ampz-5mmt_szpi,rv-ax5c-g5by.88nf,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,3,33,66,16861,53
53,267135166,2023-04-23T00:00:00.000,05:45:00,BRONX,INSIDE,50,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,65+,M,BLACK,18-24,M,WHITE HISPANIC,1009789,258514,40.876201,-73.907648,"{'type': 'Point', 'coordinates': [-73.907648, 40.876201]}",row-bwh3-9mbv.hgpv,rv-vdvw~2paq.4mq8,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,4,39,33,11272,48
54,267115002,2023-04-22T00:00:00.000,20:48:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,996148,181563,40.665018,-73.957111,"{'type': 'Point', 'coordinates': [-73.957111, 40.665018]}",row-99i2~i4ti~9c5x,rv-m6ig.tv5b~7x2d,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,48,44,13509,17
55,267135167,2023-04-21T00:00:00.000,23:00:00,BRONX,OUTSIDE,44,0,STREET,(null),False,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1009320,245782,40.84125439,-73.90939425,"{'type': 'Point', 'coordinates': [-73.90939425, 40.84125439]}",row-rxe8~zacn.cjmz,rv-eqar.7anh-genz,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,42,27,10935,50
56,267148531,2023-04-21T00:00:00.000,23:04:00,BROOKLYN,OUTSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,True,18-24,M,WHITE HISPANIC,18-24,M,BLACK,990324,192487,40.695007,-73.978093,"{'type': 'Point', 'coordinates': [-73.978093, 40.695007]}",row-xbzq.f4qn~ue7i,rv-5gtb_r6ps_t375,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,48,55,17212,68
57,266896911,2023-04-18T00:00:00.000,06:21:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),False,45-64,M,BLACK,45-64,M,BLACK,1014772,176527,40.65114986,-73.89000444,"{'type': 'Point', 'coordinates': [-73.89000444, 40.65114986]}",row-5ypd_chm7-sak6,rv-k6bt.t7fk~ai94,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,25,47,13827,45
58,266896910,2023-04-18T00:00:00.000,22:51:00,BRONX,OUTSIDE,47,0,STREET,PVT HOUSE,True,25-44,M,BLACK,25-44,M,BLACK,1027396,268265,40.902896,-73.843921,"{'type': 'Point', 'coordinates': [-73.843921, 40.902896]}",row-7hb4~7hdj.tr32,rv-npbf.anba.5xfg,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,40,30,11275,29
59,266896910,2023-04-18T00:00:00.000,22:51:00,BRONX,OUTSIDE,47,0,STREET,PVT HOUSE,True,45-64,M,BLACK,25-44,M,BLACK,1027396,268265,40.902896,-73.843921,"{'type': 'Point', 'coordinates': [-73.843921, 40.902896]}",row-2iua_vcz7_p2ne,rv-phar.b4wp.i6tz,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,40,30,11275,29
60,266828893,2023-04-17T00:00:00.000,14:58:00,BRONX,OUTSIDE,49,0,STREET,(null),True,18-24,M,BLACK,18-24,M,BLACK,1027279,256106,40.8695214,-73.84442228,"{'type': 'Point', 'coordinates': [-73.84442228, 40.8695214]}",row-b5tb~zgtw_6yck,rv-mgn6_yfer.wyxx,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,2,32,11607,59
61,266828893,2023-04-17T00:00:00.000,14:58:00,BRONX,OUTSIDE,49,0,STREET,(null),True,<18,M,BLACK,18-24,M,BLACK,1027279,256106,40.8695214,-73.84442228,"{'type': 'Point', 'coordinates': [-73.84442228, 40.8695214]}",row-nthd~pbma_zjjq,rv-e66u.436n_99b3,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,5,2,32,11607,59
62,266828892,2023-04-17T00:00:00.000,17:52:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK,1005524,181440,40.664665,-73.923314,"{'type': 'Point', 'coordinates': [-73.923314, 40.664665]}",row-d3nu.775m-e4h8,rv-p6aq~qmqx.warf,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,17,40,17614,61
63,266828892,2023-04-17T00:00:00.000,17:52:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,GROCERY/BODEGA,False,25-44,M,BLACK,45-64,M,BLACK,1005524,181440,40.664665,-73.923314,"{'type': 'Point', 'coordinates': [-73.923314, 40.664665]}",row-xc52_w4v9-5kee,rv-fi8r_dsqs~949s,2024-04-23T13:39:04.707Z,2024-04-23T13:39:06.793Z,2,17,40,17614,61
