,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
15,83121695,2012-02-11T00:00:00.000,04:00:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1007465.000000000000000,177970.000000000000000,40.655141005000075,-73.916333926999982,"{'type': 'Point', 'coordinates': [-73.91633392699998, 40.655141005000075]}",row-bker_8ptq_9xph,rv-j8pr-esm7.84di,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,40,17614,61
16,83110579,2012-02-11T00:00:00.000,04:09:00,BROOKLYN,67,0,BAR/NIGHT CLUB,False,,,,25-44,F,BLACK,1001561.312500000000000,176604.625000000000000,40.651406857000040,-73.937614479999979,"{'type': 'Point', 'coordinates': [-73.93761447999998, 40.65140685700004]}",row-4fjy.bdcw~wvg5,rv-j23z.uckb_muqe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,40,16866,61
17,83121955,2012-02-10T00:00:00.000,21:15:00,MANHATTAN,30,0,,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,997233.625000000000000,239119.625000000000000,40.823002417000055,-73.953090068999984,"{'type': 'Point', 'coordinates': [-73.95309006899998, 40.823002417000055]}",row-92jr-tsy5_9g4a,rv-5pmh_fi9e~sjz2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37
18,83121955,2012-02-10T00:00:00.000,21:15:00,MANHATTAN,30,0,,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,997233.625000000000000,239119.625000000000000,40.823002417000055,-73.953090068999984,"{'type': 'Point', 'coordinates': [-73.95309006899998, 40.823002417000055]}",row-8quw~b93u-zuuk,rv-ei39-8249.asp9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,23,19,12428,37
19,83098530,2012-02-10T00:00:00.000,02:45:00,BROOKLYN,75,0,,False,25-44,M,BLACK,25-44,M,BLACK,1012463.250000000000000,186230.156250000000000,40.677798772000074,-73.898285541999940,"{'type': 'Point', 'coordinates': [-73.89828554199994, 40.677798772000074]}",row-cif8-45rp.pj3q,rv-bwa7~ha47.anzi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,47,17214,45
20,83072042,2012-02-08T00:00:00.000,04:50:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,990283.687500000000000,154581.578125000000000,40.590973041000041,-73.978276758999982,"{'type': 'Point', 'coordinates': [-73.97827675899998, 40.59097304100004]}",row-gqwf~bbj9.hmmg,rv-hmdx_7gcu.qv59,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,35,18183,21
21,83071965,2012-02-08T00:00:00.000,18:18:00,MANHATTAN,33,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK HISPANIC,1002585.375000000000000,247807.218750000000000,40.846837863000076,-73.933729817999961,"{'type': 'Point', 'coordinates': [-73.93372981799996, 40.846837863000076]}",row-9enr_wxvv~f2e9,rv-ne7r-zqvb.zvk5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,21,13091,47
22,83071966,2012-02-08T00:00:00.000,22:25:00,BROOKLYN,67,0,,False,,,,25-44,F,BLACK,1004363.000000000000000,176942.000000000000000,40.652326958000060,-73.927516682999965,"{'type': 'Point', 'coordinates': [-73.92751668299996, 40.65232695800006]}",row-faky~a6u7-6cnj,rv-iyh7-7zkq_v7c7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
23,83064594,2012-02-08T00:00:00.000,17:23:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,65+,F,BLACK HISPANIC,1015560.812500000000000,183840.765625000000000,40.671230023000078,-73.887129156999947,"{'type': 'Point', 'coordinates': [-73.88712915699995, 40.67123002300008]}",row-wae4_gxg9_6mr4,rv-tejt_9rbm~k2a5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17214,45
24,83057397,2012-02-08T00:00:00.000,02:47:00,BRONX,40,0,COMMERCIAL BLDG,False,25-44,M,BLACK,18-24,M,BLACK,1003918.000000000000000,235242.000000000000000,40.812347073000069,-73.928949996999961,"{'type': 'Point', 'coordinates': [-73.92894999699996, 40.81234707300007]}",row-kpdm.cfdb-vtm8,rv-7eky.efe8~7b8n,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10929,49
25,83061467,2012-02-08T00:00:00.000,14:02:00,BROOKLYN,67,0,,True,,,,25-44,M,BLACK,1002364.312500000000000,178182.578125000000000,40.655736388000037,-73.934716370999979,"{'type': 'Point', 'coordinates': [-73.93471637099998, 40.65573638800004]}",row-uwsd~vj8s.vqjb,rv-6wav-8mbp.7bhq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,40,16866,61
26,83002139,2012-02-05T00:00:00.000,05:45:00,QUEENS,105,0,,False,,,,25-44,M,BLACK,1054366.375000000000000,196628.406250000000000,40.706106731000034,-73.747106538999958,"{'type': 'Point', 'coordinates': [-73.74710653899996, 40.706106731000034]}",row-84tm~z2df~gvnc,rv-xzqv~jbpx.wswm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,63,24338,63
27,83004733,2012-02-05T00:00:00.000,13:47:00,BRONX,52,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1013733.937500000000000,254080.765625000000000,40.864026680000052,-73.893406738999943,"{'type': 'Point', 'coordinates': [-73.89340673899994, 40.86402668000005]}",row-wdeh~2q4m~a3d6,rv-88fr.mp7h_235q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,34,10936,24
28,83005768,2012-02-05T00:00:00.000,01:15:00,QUEENS,113,0,,True,18-24,M,BLACK,18-24,M,BLACK,1042405.000000000000000,185645.000000000000000,40.676046592000034,-73.790343314999973,"{'type': 'Point', 'coordinates': [-73.79034331499997, 40.676046592000034]}",row-qgud.zixz_ew57,rv-ixms~69ii_5f7s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24669,41
29,83012404,2012-02-05T00:00:00.000,23:39:00,BROOKLYN,73,0,,True,18-24,M,BLACK,<18,M,BLACK,1008676.500000000000000,178766.093750000000000,40.657322848000035,-73.911964766999972,"{'type': 'Point', 'coordinates': [-73.91196476699997, 40.657322848000035]}",row-wfq6.nmuy-wumi,rv-6cig_k74b_dcrg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55
30,83002139,2012-02-05T00:00:00.000,05:45:00,QUEENS,105,0,,True,,,,25-44,M,BLACK,1054366.375000000000000,196628.406250000000000,40.706106731000034,-73.747106538999958,"{'type': 'Point', 'coordinates': [-73.74710653899996, 40.706106731000034]}",row-x8hz.4f98_5zvx,rv-t6mk.26dc_8ftc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,63,24338,63
31,83005768,2012-02-05T00:00:00.000,01:15:00,QUEENS,113,0,,False,18-24,M,BLACK,25-44,M,BLACK,1042405.000000000000000,185645.000000000000000,40.676046592000034,-73.790343314999973,"{'type': 'Point', 'coordinates': [-73.79034331499997, 40.676046592000034]}",row-xnqv_8imp~ktqb,rv-yzxj-qyaz_7ssn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24669,41
32,83003464,2012-02-05T00:00:00.000,02:54:00,MANHATTAN,32,0,SUPERMARKET,False,,,,<18,M,BLACK,1000186.250000000000000,239141.390625000000000,40.823057323000057,-73.942421833999958,"{'type': 'Point', 'coordinates': [-73.94242183399996, 40.82305732300006]}",row-9ywh_jymt-4v5s,rv-ftn7.tq52_ft3u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,13097,18
33,83000605,2012-02-05T00:00:00.000,00:33:00,BROOKLYN,70,0,,False,18-24,M,BLACK,18-24,M,BLACK,995770.937500000000000,175895.046875000000000,40.649468645000070,-73.958483193999939,"{'type': 'Point', 'coordinates': [-73.95848319399994, 40.64946864500007]}",row-6apy~ckea_9kmb,rv-tytx_yvqr~mtst,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60
34,83004733,2012-02-05T00:00:00.000,13:47:00,BRONX,52,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1013733.937500000000000,254080.765625000000000,40.864026680000052,-73.893406738999943,"{'type': 'Point', 'coordinates': [-73.89340673899994, 40.86402668000005]}",row-qky2_9j5k-i7br,rv-p3vs~5rjk-9f65,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,34,10936,24
35,83005768,2012-02-05T00:00:00.000,01:15:00,QUEENS,113,0,,False,18-24,M,BLACK,18-24,M,BLACK,1042405.000000000000000,185645.000000000000000,40.676046592000034,-73.790343314999973,"{'type': 'Point', 'coordinates': [-73.79034331499997, 40.676046592000034]}",row-af7p-mx3z~w3nr,rv-ejsd~n6ra~hfbw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24669,41
36,83005768,2012-02-05T00:00:00.000,01:15:00,QUEENS,113,0,,True,18-24,M,BLACK,25-44,M,BLACK,1042405.000000000000000,185645.000000000000000,40.676046592000034,-73.790343314999973,"{'type': 'Point', 'coordinates': [-73.79034331499997, 40.676046592000034]}",row-mhu3_eb5m_krvj,rv-aus3_r8k4.spre,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24669,41
37,82994774,2012-02-04T00:00:00.000,13:10:00,BROOKLYN,79,0,GROCERY/BODEGA,False,,,,18-24,M,BLACK,998741.000000000000000,189954.000000000000000,40.688052973000026,-73.947749699999974,"{'type': 'Point', 'coordinates': [-73.94774969999997, 40.688052973000026]}",row-8ehb~iutv.g8a9,rv-f2fi~sas5~mvr5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69
38,83003463,2012-02-04T00:00:00.000,04:33:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,18-24,M,BLACK,1010674.437500000000000,239150.078125000000000,40.823056021000070,-73.904526719999978,"{'type': 'Point', 'coordinates': [-73.90452671999998, 40.82305602100007]}",row-wqza-prya.yndv,rv-25y3-p5mt.wpkg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34
39,83002392,2012-02-04T00:00:00.000,21:13:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,True,,,,25-44,M,BLACK,1008507.250000000000000,191419.984375000000000,40.692055385000060,-73.912529228999972,"{'type': 'Point', 'coordinates': [-73.91252922899997, 40.69205538500006]}",row-gxv8.x5j2~2xpm,rv-bmf5.d6af-wxru,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,18181,42
40,82994774,2012-02-04T00:00:00.000,13:10:00,BROOKLYN,79,0,GROCERY/BODEGA,False,,,,25-44,M,BLACK,998741.000000000000000,189954.000000000000000,40.688052973000026,-73.947749699999974,"{'type': 'Point', 'coordinates': [-73.94774969999997, 40.688052973000026]}",row-tmzm_u8v8.j9ma,rv-bir7~n2ye~erfv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69
41,82991389,2012-02-04T00:00:00.000,00:05:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,996279.375000000000000,235478.093750000000000,40.813008786000069,-73.956544413999950,"{'type': 'Point', 'coordinates': [-73.95654441399995, 40.81300878600007]}",row-765f-xxdy_bu83,rv-9nvc-pqru~mrxr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,17,12424,37
42,82994774,2012-02-04T00:00:00.000,13:10:00,BROOKLYN,79,0,GROCERY/BODEGA,False,,,,<18,F,BLACK,998741.000000000000000,189954.000000000000000,40.688052973000026,-73.947749699999974,"{'type': 'Point', 'coordinates': [-73.94774969999997, 40.688052973000026]}",row-dzsp.fbtt_mm9q,rv-7c5q_7euq_vhe9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69
43,83002393,2012-02-04T00:00:00.000,17:44:00,QUEENS,115,0,,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1019069.812500000000000,216360.031250000000000,40.760474435000049,-73.874311383999952,"{'type': 'Point', 'coordinates': [-73.87431138399995, 40.76047443500005]}",row-vgd5_pm7p.e2qy,rv-98mw.ndsd~t2pe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,21,73,14511,65
44,82979686,2012-02-02T00:00:00.000,20:25:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1006114.312500000000000,179560.093750000000000,40.659508900000048,-73.921196685999973,"{'type': 'Point', 'coordinates': [-73.92119668599997, 40.65950890000005]}",row-8h77.r8wm.t5p8,rv-via6.jfd8_gv4h,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,17614,61
45,82964923,2012-02-02T00:00:00.000,00:01:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK,936721.687500000000000,172119.437500000000000,40.638985375000061,-74.171253432999947,"{'type': 'Point', 'coordinates': [-74.17125343299995, 40.63898537500006]}",row-3wsm~m2kr_nczf,rv-ybwb.xdjw_mdmm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,75,10371,4
46,85236847,2012-02-02T00:00:00.000,15:01:00,BRONX,47,0,PVT HOUSE,True,25-44,M,WHITE,18-24,M,BLACK,1023658.375000000000000,263623.781250000000000,40.890180554000040,-73.857470354999975,"{'type': 'Point', 'coordinates': [-73.85747035499998, 40.89018055400004]}",row-bqsx-z9ky.8gfm,rv-vn2v_itqu~szfs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,2,30,11275,29
47,82956280,2012-02-01T00:00:00.000,20:50:00,QUEENS,105,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK,1056609.500000000000000,185186.078125000000000,40.674682250000046,-73.739139007999938,"{'type': 'Point', 'coordinates': [-73.73913900799994, 40.674682250000046]}",row-qdyz-i6u2_4wyy,rv-66pc-ud5g-jm7z,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,63,15313,63
48,82944114,2012-02-01T00:00:00.000,14:18:00,BRONX,42,0,MULTI DWELL - APT BUILD,False,UNKNOWN,M,BLACK,<18,F,BLACK HISPANIC,1013627.125000000000000,240908.875000000000000,40.827874088000044,-73.893850607999980,"{'type': 'Point', 'coordinates': [-73.89385060799998, 40.827874088000044]}",row-5yiq_uf2y.bdwz,rv-uekf_we3u_qd63,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10937,34
49,82944115,2012-02-01T00:00:00.000,13:51:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK,1014219.687500000000000,184055.093750000000000,40.671822947000067,-73.891962817999968,"{'type': 'Point', 'coordinates': [-73.89196281799997, 40.67182294700007]}",row-kdbh~3cpw-tms9,rv-rfgs_u2dt_pghq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,47,17214,45
50,82934286,2012-01-31T00:00:00.000,17:00:00,BRONX,48,0,,False,,,,<18,M,BLACK,1016992.000000000000000,247008.000000000000000,40.844602578000035,-73.881662261999963,"{'type': 'Point', 'coordinates': [-73.88166226199996, 40.844602578000035]}",row-wedg.u32v~32z2,rv-dxmn~hmx9-xi2d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,31,11269,35
51,82934286,2012-01-31T00:00:00.000,17:00:00,BRONX,48,0,,False,,,,18-24,M,WHITE HISPANIC,1016992.000000000000000,247008.000000000000000,40.844602578000035,-73.881662261999963,"{'type': 'Point', 'coordinates': [-73.88166226199996, 40.844602578000035]}",row-mpzs~wtcf_h28e,rv-zy2m_v2ap_fjtp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,31,11269,35
52,82934285,2012-01-31T00:00:00.000,18:05:00,BRONX,42,0,,False,18-24,M,BLACK,25-44,M,BLACK,1011032.500000000000000,243675.875000000000000,40.835476954000058,-73.903214930999980,"{'type': 'Point', 'coordinates': [-73.90321493099998, 40.83547695400006]}",row-i9c5-ewm6.ye88,rv-6fjx.y3n8~ura2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34
53,82934286,2012-01-31T00:00:00.000,17:00:00,BRONX,48,0,,False,,,,18-24,M,BLACK,1016992.000000000000000,247008.000000000000000,40.844602578000035,-73.881662261999963,"{'type': 'Point', 'coordinates': [-73.88166226199996, 40.844602578000035]}",row-jw3t~t2zw.kxxa,rv-nuj2_vbiv.3xbb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,31,11269,35
54,82934288,2012-01-31T00:00:00.000,20:59:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE,1001413.500000000000000,195663.671875000000000,40.703719917000058,-73.938098634999960,"{'type': 'Point', 'coordinates': [-73.93809863499996, 40.70371991700006]}",row-uq4u-pb4k.99gr,rv-5mcy.eh9j~f6y2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17213,36
55,82913533,2012-01-31T00:00:00.000,03:33:00,BROOKLYN,94,0,GAS STATION,False,,,,25-44,M,ASIAN / PACIFIC ISLANDER,998029.625000000000000,204696.562500000000000,40.728518955000027,-73.950284610999972,"{'type': 'Point', 'coordinates': [-73.95028461099997, 40.72851895500003]}",row-czb2.a8ny-azjv,rv-je8n_gyhk.ywzr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,57,18182,36
56,82893759,2012-01-30T00:00:00.000,03:56:00,BRONX,46,0,,False,,,,25-44,M,BLACK,1009827.000000000000000,248175.000000000000000,40.847829308000030,-73.907554200999982,"{'type': 'Point', 'coordinates': [-73.90755420099998, 40.84782930800003]}",row-uhv6.s6tq.p466,rv-cms4.gzkt-fzpx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10931,6
57,82913532,2012-01-30T00:00:00.000,14:09:00,MANHATTAN,7,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,F,WHITE HISPANIC,989137.812500000000000,201443.359375000000000,40.719599081000069,-73.982368598999983,"{'type': 'Point', 'coordinates': [-73.98236859899998, 40.71959908100007]}",row-jaui.xrh5.smbw,rv-t5fq_i7gu~pdy7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,50,4,11723,70
58,82881931,2012-01-29T00:00:00.000,00:20:00,BROOKLYN,73,0,,False,18-24,M,BLACK,25-44,M,BLACK,1009014.000000000000000,179122.843750000000000,40.658301111000071,-73.910747058999959,"{'type': 'Point', 'coordinates': [-73.91074705899996, 40.65830111100007]}",row-g4t9-4m6e_2vgk,rv-7igu.aix5~e2bj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55
59,82881932,2012-01-29T00:00:00.000,00:53:00,BROOKLYN,73,0,,False,,,,<18,M,BLACK,1008957.000000000000000,185700.000000000000000,40.676354094000033,-73.910928393999939,"{'type': 'Point', 'coordinates': [-73.91092839399994, 40.67635409400003]}",row-i6te.9fmn-zzcv,rv-ahpm_56x2-fuv8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55
60,82880588,2012-01-29T00:00:00.000,06:20:00,BROOKLYN,63,0,RESTAURANT/DINER,False,,,,25-44,M,BLACK,1006877.750000000000000,169152.375000000000000,40.630940046000035,-73.918479965999950,"{'type': 'Point', 'coordinates': [-73.91847996599995, 40.630940046000035]}",row-feak_jbd5.7r4c,rv-zrkm.wt5k.fsc7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,38,13825,5
