,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,perp_age_group,perp_sex,perp_race
19,231753458,2021-08-03T00:00:00.000,20:03:00,BRONX,46,0,,True,25-44,M,BLACK,1012810,251690,40.85746778900005,-73.89675727899998,"{'type': 'Point', 'coordinates': [-73.89675727899998, 40.85746778900005]}",row-xgnp~vmxp~qic7,rv-zg9r_jfgu_ysdy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10936,6,18-24,M,BLACK
20,231810236,2021-08-03T00:00:00.000,01:00:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,1044074,156299,40.59548717900003,-73.78458649099997,"{'type': 'Point', 'coordinates': [-73.78458649099997, 40.59548717900003]}",row-5nnm~sbnb~amny,rv-umkn_4n2d~rvy3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20530,51,,,
21,231753869,2021-08-03T00:00:00.000,15:00:00,BROOKLYN,73,0,,False,18-24,M,BLACK,1007588,179461,40.65923314900005,-73.91588547299993,"{'type': 'Point', 'coordinates': [-73.91588547299993, 40.65923314900005]}",row-nc6s.zw4n_ik84,rv-vefy.ziyp_92tt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55,,,
22,231753459,2021-08-03T00:00:00.000,04:45:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1001477,193239,40.69706463700004,-73.93787581499998,"{'type': 'Point', 'coordinates': [-73.93787581499998, 40.69706463700004]}",row-eti2-frnb.jnd7,rv-yj65.idiy~ykbm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69,,,
23,231698074,2021-08-02T00:00:00.000,18:00:00,BRONX,42,0,,False,18-24,M,BLACK,1014629,242866,40.83324244300008,-73.89022158999995,"{'type': 'Point', 'coordinates': [-73.89022158999995, 40.83324244300008]}",row-gf4g~5ymi.dw8a,rv-yk2k~4myu~3m7z,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,11269,34,18-24,M,WHITE HISPANIC
24,231698073,2021-08-02T00:00:00.000,18:34:00,BRONX,48,0,,False,18-24,M,BLACK,1017831,246383,40.84288398600006,-73.87863300399994,"{'type': 'Point', 'coordinates': [-73.87863300399994, 40.84288398600006]}",row-h4pz~zfva.r53c,rv-nruv~8twq.4df4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,11269,35,18-24,M,WHITE HISPANIC
25,231671194,2021-08-02T00:00:00.000,03:20:00,BRONX,47,0,,False,18-24,M,BLACK,1026624,264377,40.89223415600002,-73.84673962099998,"{'type': 'Point', 'coordinates': [-73.84673962099998, 40.89223415600002]}",row-656q_7dt6~pe8n,rv-uf3p.wmh4.dp7f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,2,30,11275,29,25-44,M,BLACK
26,231669711,2021-08-02T00:00:00.000,10:39:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,False,45-64,M,BLACK,1052923,160645,40.60735187500006,-73.75267888499997,"{'type': 'Point', 'coordinates': [-73.75267888499997, 40.60735187500006]}",row-cmj5_4c4c_q4s8,rv-8728~2yg3-82k2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,47,59,20529,51,,,
27,231698072,2021-08-02T00:00:00.000,23:09:00,BRONX,40,0,,False,<18,M,BLACK,1009097,235098,40.811938785000045,-73.91024119199994,"{'type': 'Point', 'coordinates': [-73.91024119199994, 40.811938785000045]}",row-f9j9_98t7_cg3t,rv-dm9h~hqyz_3r6v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,35,23,10933,49,,,
28,231658948,2021-08-01T00:00:00.000,04:49:00,BROOKLYN,77,0,,True,25-44,M,BLACK,1003427,183920,40.67148210100004,-73.93087006499997,"{'type': 'Point', 'coordinates': [-73.93087006499997, 40.67148210100004]}",row-5e9h~zfma-vxyg,rv-tpyq.qbih_qyrg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,25-44,M,BLACK
29,231641623,2021-08-01T00:00:00.000,04:13:00,BRONX,48,2,,False,25-44,M,BLACK,1017239,246250,40.84252117200003,-73.88077326199993,"{'type': 'Point', 'coordinates': [-73.88077326199993, 40.84252117200003]}",row-y52k_xmbx~84mj,rv-hvec.9edf.wuay,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,11269,35,18-24,M,BLACK
30,231637054,2021-08-01T00:00:00.000,02:15:00,MANHATTAN,17,0,,False,25-44,M,ASIAN / PACIFIC ISLANDER,990119,209875,40.74274127600006,-73.97882159799997,"{'type': 'Point', 'coordinates': [-73.97882159799997, 40.74274127600006]}",row-yp46~ymkg~i67s,rv-a3g5-dkhk~83ui,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,50,9,12078,71,,,
31,231638077,2021-08-01T00:00:00.000,04:50:00,QUEENS,113,0,,False,45-64,M,BLACK,1045755,191431,40.69190515300004,-73.77821326299994,"{'type': 'Point', 'coordinates': [-73.77821326299994, 40.69190515300004]}",row-r879.jq9u-jg9s,rv-qsau.xufb-a5ha,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,71,24669,41,25-44,M,BLACK
32,231641623,2021-08-01T00:00:00.000,04:13:00,BRONX,48,2,,False,25-44,M,BLACK,1017239,246250,40.84252117200003,-73.88077326199993,"{'type': 'Point', 'coordinates': [-73.88077326199993, 40.84252117200003]}",row-78q5-87jr~dune,rv-5hrh_auz5~r9cw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,31,11269,35,25-44,M,WHITE HISPANIC
33,231659256,2021-08-01T00:00:00.000,04:26:00,BROOKLYN,69,0,,True,25-44,M,BLACK,1006632,172168,40.639217917000046,-73.91935533299994,"{'type': 'Point', 'coordinates': [-73.91935533299994, 40.639217917000046]}",row-tdfd.chu7.9s3e,rv-hbcw_bn7p-ddk7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,8,42,13827,5,,,
34,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,25-44,M,BLACK HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-s3cy~idh6.skyn,rv-xk75-64km~up33,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14510,65,,,
35,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,65+,F,WHITE HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-a2yv-tscf.zx77,rv-jr47-ra6k~rvys,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14510,65,,,
36,231659254,2021-07-31T00:00:00.000,03:10:00,BRONX,42,0,,True,25-44,M,BLACK,1009461,239394,40.82372906300003,-73.90891009899997,"{'type': 'Point', 'coordinates': [-73.90891009899997, 40.82372906300003]}",row-9s7s_ut2f_gb8s,rv-ujbh.7qqm-nszx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10929,34,,,
37,231631685,2021-07-31T00:00:00.000,23:10:00,MANHATTAN,34,0,GROCERY/BODEGA,False,65+,M,BLACK HISPANIC,1003268,249041,40.85022278400004,-73.93125903099997,"{'type': 'Point', 'coordinates': [-73.93125903099997, 40.85022278400004]}",row-f4am.h66u.bea4,rv-get9-hfz6-f8m7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13091,47,25-44,M,BLACK HISPANIC
38,233502667,2021-07-31T00:00:00.000,18:50:00,BRONX,47,0,,False,25-44,F,BLACK,1026784,267827,40.90170252300004,-73.84613900299998,"{'type': 'Point', 'coordinates': [-73.84613900299998, 40.90170252300004]}",row-asjj~7ben_88gk,rv-22ma~xcrw~55gz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,30,11275,29,25-44,M,BLACK
39,231631685,2021-07-31T00:00:00.000,23:10:00,MANHATTAN,34,0,GROCERY/BODEGA,False,45-64,F,BLACK HISPANIC,1003268,249041,40.85022278400004,-73.93125903099997,"{'type': 'Point', 'coordinates': [-73.93125903099997, 40.85022278400004]}",row-3wfu_m97c-842u,rv-9pjc_9grz.by52,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13091,47,25-44,M,BLACK HISPANIC
40,231631686,2021-07-31T00:00:00.000,22:40:00,BROOKLYN,75,0,,False,25-44,M,WHITE HISPANIC,1019860,189120,40.68570406600002,-73.871603151,"{'type': 'Point', 'coordinates': [-73.871603151, 40.68570406600002]}",row-jp28.24m9.bxnv,rv-76vq.3ktd-kdvt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,47,17215,45,25-44,M,BLACK
41,231633888,2021-07-31T00:00:00.000,01:45:00,BROOKLYN,77,0,,False,18-24,M,BLACK,997358,186088,40.67744383900003,-73.952744049,"{'type': 'Point', 'coordinates': [-73.952744049, 40.67744383900003]}",row-qpnd_ixp3-a634,rv-yaba_3uay.anzk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17618,16,,,
42,231631685,2021-07-31T00:00:00.000,23:10:00,MANHATTAN,34,0,GROCERY/BODEGA,False,25-44,F,BLACK HISPANIC,1003268,249041,40.85022278400004,-73.93125903099997,"{'type': 'Point', 'coordinates': [-73.93125903099997, 40.85022278400004]}",row-bewd-4r6b_pyxd,rv-cqkp~edzd-qjbm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13091,47,25-44,M,BLACK HISPANIC
43,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,18-24,F,WHITE HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-is9m~3uxf.jny5,rv-uy3k.3xim_f4rd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14510,65,,,
44,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,45-64,M,BLACK HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-uscp_5rqg-gn3t,rv-28wq.j6f6.5tmq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14510,65,,,
45,231631686,2021-07-31T00:00:00.000,22:40:00,BROOKLYN,75,0,,False,25-44,M,WHITE HISPANIC,1019860,189120,40.68570406600002,-73.871603151,"{'type': 'Point', 'coordinates': [-73.871603151, 40.68570406600002]}",row-xgfg.whws.tt7w,rv-5aar.ajsf-4kbs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,47,17215,45,18-24,M,BLACK
46,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,25-44,M,WHITE HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-7mpt.sqgg~cbrz,rv-bu78-yq9b.g8xw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,73,14510,65,,,
47,231633082,2021-07-31T00:00:00.000,03:38:00,MANHATTAN,32,0,,False,18-24,M,BLACK,1000711,235993,40.814414915000036,-73.94053357099993,"{'type': 'Point', 'coordinates': [-73.94053357099993, 40.814414915000036]}",row-gmyu_jtzs-v2w4,rv-k9aj-68nc_c4v5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,13095,18,,,
48,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,25-44,F,WHITE HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-98sq-6ncy~4puc,rv-vs46-nyw5~d83f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,21,73,14510,65,,,
49,231637053,2021-07-31T00:00:00.000,22:36:00,QUEENS,115,0,,False,18-24,M,WHITE HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,"{'type': 'Point', 'coordinates': [-73.86820844899995, 40.75226896500004]}",row-udxh-cip2_mg3v,rv-zmig_w42g-vt8v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,21,73,14510,65,,,
50,231633889,2021-07-30T00:00:00.000,23:56:00,BRONX,42,0,,False,UNKNOWN,M,WHITE,1012880,241536,40.82959782000006,-73.89654757799997,"{'type': 'Point', 'coordinates': [-73.89654757799997, 40.82959782000006]}",row-c5bc~9j6i~ata2,rv-v5tk~ntct.7f2j,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10937,34,25-44,M,WHITE HISPANIC
51,231633080,2021-07-30T00:00:00.000,09:50:00,QUEENS,103,0,,False,25-44,M,BLACK,1041907,194067,40.69916624700004,-73.79206660599993,"{'type': 'Point', 'coordinates': [-73.79206660599993, 40.69916624700004]}",row-28i2_hnvq.dnn6,rv-7xvw_4i4q.zf9y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,,,
52,231635822,2021-07-30T00:00:00.000,21:15:00,BROOKLYN,90,0,,False,25-44,M,BLACK HISPANIC,995261,198569,40.71170415000006,-73.96028382199995,"{'type': 'Point', 'coordinates': [-73.96028382199995, 40.71170415000006]}",row-tpga_8mbx.y72t,rv-efnp-wa8p-z86q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17613,36,25-44,M,WHITE HISPANIC
53,231635824,2021-07-30T00:00:00.000,04:56:00,BRONX,49,0,COMMERCIAL BLDG,True,45-64,M,BLACK,1026402,256703,40.87117250800003,-73.84759085799993,"{'type': 'Point', 'coordinates': [-73.84759085799993, 40.87117250800003]}",row-s83w-23nc~nwp4,rv-ygsz~m4f5-7wqi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11607,29,25-44,M,BLACK
54,231633083,2021-07-30T00:00:00.000,22:45:00,BRONX,42,0,,False,45-64,M,BLACK,1011489,239285,40.823423869000074,-73.90158306099994,"{'type': 'Point', 'coordinates': [-73.90158306099994, 40.823423869000074]}",row-nx4e.kje4.ra9f,rv-3dck.nqtr.67nn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10934,34,,,
55,231635821,2021-07-30T00:00:00.000,17:55:00,BRONX,40,0,,False,18-24,M,BLACK HISPANIC,1009107,234424,40.81008881500002,-73.91020756299997,"{'type': 'Point', 'coordinates': [-73.91020756299997, 40.81008881500002]}",row-b682.3agy_dhfn,rv-xyww~snwx~8y37,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10933,49,18-24,M,BLACK
56,231633081,2021-07-30T00:00:00.000,23:02:00,STATEN ISLAND,121,0,PVT HOUSE,False,<18,M,BLACK,939707,167850,40.62728220800005,-74.16046872499999,"{'type': 'Point', 'coordinates': [-74.16046872499999, 40.62728220800005]}",row-ke9k~8ugs_37d6,rv-ya2h~h4cr.vtjt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,75,10371,4,25-44,M,BLACK
57,231635823,2021-07-30T00:00:00.000,16:30:00,QUEENS,113,0,,False,18-24,M,BLACK,1049191,195275,40.70243145800004,-73.76578597799994,"{'type': 'Point', 'coordinates': [-73.76578597799994, 40.70243145800004]}",row-rc3i-azkc-8ap7,rv-mzde_jr3n_sf9y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,71,15312,41,,,
58,231562494,2021-07-29T00:00:00.000,23:47:00,MANHATTAN,34,0,,False,25-44,M,BLACK HISPANIC,1003674,251082,40.85582383700005,-73.92978559199997,"{'type': 'Point', 'coordinates': [-73.92978559199997, 40.85582383700005]}",row-b85y_2nu9_4kyw,rv-k3gs_km4h_59ah,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13098,47,25-44,M,BLACK HISPANIC
59,231562493,2021-07-29T00:00:00.000,18:55:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,1047410,156429,40.595820856000046,-73.77257302099997,"{'type': 'Point', 'coordinates': [-73.77257302099997, 40.595820856000046]}",row-tf2u.vx9v~vxer,rv-9urq-ab7n_np3c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51,,,
60,231562494,2021-07-29T00:00:00.000,23:47:00,MANHATTAN,34,0,,False,25-44,M,BLACK HISPANIC,1003674,251082,40.85582383700005,-73.92978559199997,"{'type': 'Point', 'coordinates': [-73.92978559199997, 40.85582383700005]}",row-i89f-98s4~jgfn,rv-fqyn-gzcb.wu26,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13098,47,25-44,M,WHITE HISPANIC
61,231562492,2021-07-29T00:00:00.000,03:56:00,MANHATTAN,33,0,,False,25-44,M,BLACK HISPANIC,1001602,246487,40.84321623700004,-73.93728755699995,"{'type': 'Point', 'coordinates': [-73.93728755699995, 40.84321623700004]}",row-irbz.uqri.4pgs,rv-ygfv~tb4q.9y88,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,21,13090,47,,,
62,231512061,2021-07-28T00:00:00.000,19:15:00,MANHATTAN,30,0,,False,18-24,M,BLACK,998281,239432,40.82385819500007,-73.94930512499997,"{'type': 'Point', 'coordinates': [-73.94930512499997, 40.82385819500007]}",row-6she_au6e_yvyt,rv-igei-7qtc-k8hq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,,,
63,231512062,2021-07-28T00:00:00.000,13:10:00,QUEENS,101,0,,False,25-44,M,WHITE,1053356,155686,40.59373711200004,-73.75117019699996,"{'type': 'Point', 'coordinates': [-73.75117019699996, 40.59373711200004]}",row-w9pz_nqys~a4cx,rv-8vvy.gwd7-umje,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51,,,
64,231433039,2021-07-27T00:00:00.000,16:13:00,MANHATTAN,28,0,,False,18-24,M,BLACK,1000302,233204,40.806760637000025,-73.94201781399995,"{'type': 'Point', 'coordinates': [-73.94201781399995, 40.806760637000025]}",row-pkvx_x9fg.s2rq,rv-5v2s-btm7.ryu3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,13093,18,,,
65,231403776,2021-07-27T00:00:00.000,00:44:00,BRONX,42,0,,False,25-44,M,BLACK,1015667,243850,40.83593960600007,-73.88646598899999,"{'type': 'Point', 'coordinates': [-73.88646598899999, 40.83593960600007]}",row-b4y4_a9c4_iwrt,rv-4nsv.5b6v.c4zn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,11269,34,,,
