,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
0,90905822,2013-05-30T00:00:00.000,18:14:00,BRONX,42,0,True,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014997.750000000000000,240731.859375000000000,40.827383567000027,-73.888898828999970,"{'type': 'Point', 'coordinates': [-73.88889882899997, 40.82738356700003]}",row-wc2g~4fqs~v8kn,rv-zckk~utcn~vhed,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,25,10937,34,
1,90884567,2013-05-29T00:00:00.000,18:15:00,BROOKLYN,79,0,False,45-64,M,BLACK,18-24,M,BLACK,1001420.062500000000000,187356.437500000000000,40.680918466000037,-73.938096139999971,"{'type': 'Point', 'coordinates': [-73.93809613999997, 40.68091846600004]}",row-gzqf~dbgr.akhc,rv-hbxj~8z5x~fibf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,
2,90884669,2013-05-29T00:00:00.000,17:52:00,MANHATTAN,23,0,False,45-64,M,BLACK,45-64,M,WHITE,1001491.000000000000000,228127.000000000000000,40.792823419000058,-73.937735899999950,"{'type': 'Point', 'coordinates': [-73.93773589999995, 40.79282341900006]}",row-abmj_8tvs.7i9z,rv-ies6_b2iu_2852,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,14,12426,7,
3,90864498,2013-05-29T00:00:00.000,02:10:00,BROOKLYN,69,0,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1016434.937500000000000,169703.703125000000000,40.632423756000037,-73.884045487999970,"{'type': 'Point', 'coordinates': [-73.88404548799997, 40.63242375600004]}",row-3hn3-96cn.7fz3,rv-b7w4_nzfm_ysy7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13827,5,MULTI DWELL - PUBLIC HOUS
4,90864497,2013-05-28T00:00:00.000,03:55:00,QUEENS,103,0,False,25-44,M,BLACK,18-24,F,BLACK,1045613.625000000000000,195143.984375000000000,40.702097382000034,-73.778689235999934,"{'type': 'Point', 'coordinates': [-73.77868923599993, 40.702097382000034]}",row-9hda-8p4u~tvd5,rv-93qd.v7d8~zht9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,
5,90843766,2013-05-27T00:00:00.000,21:16:00,QUEENS,100,0,False,,,,18-24,M,BLACK,1041267.375000000000000,157133.515625000000000,40.597796249000055,-73.794685537999953,"{'type': 'Point', 'coordinates': [-73.79468553799995, 40.597796249000055]}",row-q3ii.tgdw_2ssv,rv-chhm_i8jt_rcm7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20530,51,
6,90843733,2013-05-27T00:00:00.000,02:10:00,BROOKLYN,63,0,False,,,,25-44,F,BLACK,1006631.812500000000000,172167.531250000000000,40.639216632000057,-73.919356008999955,"{'type': 'Point', 'coordinates': [-73.91935600899996, 40.63921663200006]}",row-ppx8-xepv.mxzd,rv-kmcg.uazw-7jwz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,38,13827,5,
7,90843733,2013-05-27T00:00:00.000,02:10:00,BROOKLYN,63,0,True,,,,25-44,F,BLACK,1006631.812500000000000,172167.531250000000000,40.639216632000057,-73.919356008999955,"{'type': 'Point', 'coordinates': [-73.91935600899996, 40.63921663200006]}",row-dn9v.vx5c_k349,rv-w9sr_w85c.6fde,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,38,13827,5,
8,90843733,2013-05-27T00:00:00.000,02:10:00,BROOKLYN,63,0,True,,,,25-44,M,BLACK,1006631.812500000000000,172167.531250000000000,40.639216632000057,-73.919356008999955,"{'type': 'Point', 'coordinates': [-73.91935600899996, 40.63921663200006]}",row-n5iy~tbei-92sc,rv-wxse_7huq_deq7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,38,13827,5,
9,90843765,2013-05-27T00:00:00.000,15:33:00,BROOKLYN,75,0,False,,,,25-44,M,BLACK,1011884.000000000000000,182302.000000000000000,40.667018697000060,-73.900389986999983,"{'type': 'Point', 'coordinates': [-73.90038998699998, 40.66701869700006]}",row-mejp.sdkv~vdgs,rv-je5n-csw9-xm9w,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17214,45,
10,90843733,2013-05-27T00:00:00.000,02:10:00,BROOKLYN,63,0,False,,,,25-44,M,BLACK,1006631.812500000000000,172167.531250000000000,40.639216632000057,-73.919356008999955,"{'type': 'Point', 'coordinates': [-73.91935600899996, 40.63921663200006]}",row-kg23-dw8f.xmn2,rv-94eh-dxn7_u2nz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,38,13827,5,
11,90833570,2013-05-26T00:00:00.000,20:02:00,QUEENS,102,0,False,,,,18-24,M,BLACK,1035309.625000000000000,194572.281250000000000,40.700593647000062,-73.815855546999956,"{'type': 'Point', 'coordinates': [-73.81585554699996, 40.70059364700006]}",row-6yxr.2vf3-zdvd,rv-ukz5_kqi4.24c6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,28,60,24014,46,HOSPITAL
12,90820226,2013-05-26T00:00:00.000,15:41:00,BROOKLYN,67,0,True,,,,25-44,M,BLACK,1004203.750000000000000,178880.468750000000000,40.657647991000033,-73.928084864999960,"{'type': 'Point', 'coordinates': [-73.92808486499996, 40.65764799100003]}",row-qtr4-3a4d.m6zm,rv-vuen-v7n7.f2i8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,40,16866,61,
13,90833571,2013-05-26T00:00:00.000,18:20:00,BROOKLYN,66,0,False,,,,18-24,M,WHITE HISPANIC,987345.875000000000000,173568.265625000000000,40.643089084000053,-73.988845837999975,"{'type': 'Point', 'coordinates': [-73.98884583799997, 40.64308908400005]}",row-fd3p_vy46.y2zr,rv-k4fw-nffi~887g,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,27,39,17620,2,MULTI DWELL - APT BUILD
14,90820225,2013-05-25T00:00:00.000,21:57:00,BRONX,46,0,False,,,,25-44,M,BLACK,1012362.000000000000000,252170.953125000000000,40.858789298000033,-73.898374776999958,"{'type': 'Point', 'coordinates': [-73.89837477699996, 40.85878929800003]}",row-b8yv-qsaz_hpac,rv-p8pj~rrqu_s63g,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10936,6,
15,90812652,2013-05-25T00:00:00.000,15:52:00,BROOKLYN,79,0,False,,,,18-24,M,BLACK,997731.250000000000000,186925.750000000000000,40.679742713000053,-73.951396719999934,"{'type': 'Point', 'coordinates': [-73.95139671999993, 40.67974271300005]}",row-qw9n-7sdn.p4p7,rv-vd5p_pchq_mm8r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,17618,69,
