,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
10,47447803,2008-06-22T00:00:00.000,01:47:00,BRONX,42,0,,False,18-24,M,BLACK,25-44,M,BLACK,1012302.937500000000000,241206.546875000000000,40.828695417000063,-73.898634155999957,"{'type': 'Point', 'coordinates': [-73.89863415599996, 40.82869541700006]}",row-ymq3_mvsz.u9iq,rv-kjnf~vve6_v5kw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,25,10937,34
11,47447806,2008-06-22T00:00:00.000,04:45:00,BROOKLYN,69,0,,False,<18,M,BLACK,18-24,M,BLACK,1012579.312500000000000,175844.984375000000000,40.649293418000070,-73.897910741999965,"{'type': 'Point', 'coordinates': [-73.89791074199997, 40.64929341800007]}",row-y5dw.ksga-acw9,rv-kabd-zzpb.3b8r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,42,13827,5
12,47447803,2008-06-22T00:00:00.000,01:47:00,BRONX,42,0,,False,18-24,M,BLACK,25-44,F,BLACK,1012302.937500000000000,241206.546875000000000,40.828695417000063,-73.898634155999957,"{'type': 'Point', 'coordinates': [-73.89863415599996, 40.82869541700006]}",row-zfvc_p6gw-hyai,rv-vqnv.k3tb-yjnq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,25,10937,34
13,47405919,2008-06-21T00:00:00.000,16:00:00,BRONX,41,0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1011965.625000000000000,238048.343750000000000,40.820028116000060,-73.899866055999951,"{'type': 'Point', 'coordinates': [-73.89986605599995, 40.82002811600006]}",row-z339~9vda-bx9s,rv-ihim.mcw3.b5jx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8
14,47447801,2008-06-21T00:00:00.000,23:45:00,BROOKLYN,67,0,,False,25-44,M,BLACK,25-44,M,BLACK,1004399.875000000000000,179970.328125000000000,40.660638970000036,-73.927374742999973,"{'type': 'Point', 'coordinates': [-73.92737474299997, 40.660638970000036]}",row-t3hr~yjit-mkfv,rv-av74-sw75_g7mk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,17614,61
15,47447799,2008-06-21T00:00:00.000,01:15:00,BRONX,43,0,,False,18-24,M,BLACK,18-24,M,BLACK,1020316.000000000000000,239179.000000000000000,40.823101299000029,-73.869690460999948,"{'type': 'Point', 'coordinates': [-73.86969046099995, 40.82310129900003]}",row-24xa-3d6y-6iik,rv-6vkq_3z95-zyhv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58
16,47447802,2008-06-21T00:00:00.000,22:35:00,BROOKLYN,77,0,,False,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1004277.000000000000000,185001.953125000000000,40.674449937000077,-73.927802676999988,"{'type': 'Point', 'coordinates': [-73.92780267699999, 40.67444993700008]}",row-iin7~8ju5_xeub,rv-8k7f.vhwv~dg6n,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16
17,47405918,2008-06-21T00:00:00.000,05:05:00,BRONX,49,0,,True,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1027294.886449999990873,251236.163968000008026,40.856163408000043,-73.844397532999949,"{'type': 'Point', 'coordinates': [-73.84439753299995, 40.85616340800004]}",row-djjx_gkdg.5sid,rv-2658-vrc9-dp92,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11270,59
18,47405920,2008-06-21T00:00:00.000,21:00:00,MANHATTAN,33,0,BEAUTY/NAIL SALON,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC,1002656.375000000000000,246986.984375000000000,40.844586413000059,-73.933475446999978,"{'type': 'Point', 'coordinates': [-73.93347544699998, 40.84458641300006]}",row-cthk.z8nf~ywby,rv-c5g8-ciji~546y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,21,13097,47
19,47405920,2008-06-21T00:00:00.000,21:00:00,MANHATTAN,33,0,BEAUTY/NAIL SALON,False,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1002656.375000000000000,246986.984375000000000,40.844586413000059,-73.933475446999978,"{'type': 'Point', 'coordinates': [-73.93347544699998, 40.84458641300006]}",row-asew-as3q.aay5,rv-xawn.gzn2.iasq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,21,13097,47
20,47447794,2008-06-21T00:00:00.000,23:53:00,QUEENS,113,0,,True,65+,M,BLACK,25-44,M,BLACK,1050444.125000000000000,189582.953125000000000,40.686798879000037,-73.761322427999971,"{'type': 'Point', 'coordinates': [-73.76132242799997, 40.68679887900004]}",row-mpp6~in4b.pdsn,rv-xqmz_9vi7.z3je,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,71,15312,41
21,47447791,2008-06-21T00:00:00.000,22:16:00,BROOKLYN,75,0,,True,18-24,M,BLACK,18-24,M,BLACK,1016503.687500000000000,184026.062500000000000,40.671735236000075,-73.883729305999964,"{'type': 'Point', 'coordinates': [-73.88372930599996, 40.671735236000075]}",row-52gx-tcn9.er6q,rv-jnvi.yieh~7366,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17215,45
22,47447800,2008-06-21T00:00:00.000,03:55:00,BRONX,52,0,,False,18-24,M,BLACK HISPANIC,45-64,M,BLACK,1017541.562500000000000,255918.875000000000000,40.869058190000032,-73.879631730999961,"{'type': 'Point', 'coordinates': [-73.87963173099996, 40.86905819000003]}",row-vdx7_i7ur-5yfi,rv-zurt-4484_7662,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,40,34,11605,24
23,47405920,2008-06-21T00:00:00.000,21:00:00,MANHATTAN,33,0,BEAUTY/NAIL SALON,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1002656.375000000000000,246986.984375000000000,40.844586413000059,-73.933475446999978,"{'type': 'Point', 'coordinates': [-73.93347544699998, 40.84458641300006]}",row-8n92-s39h.4bn4,rv-4esd.qh9t_hpy9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,21,13097,47
24,47385362,2008-06-20T00:00:00.000,21:05:00,BROOKLYN,75,0,,False,18-24,M,BLACK,18-24,M,BLACK,1012777.125000000000000,182476.500000000000000,40.667494827000041,-73.897169829999939,"{'type': 'Point', 'coordinates': [-73.89716982999994, 40.66749482700004]}",row-qr5d.94tx.8sjf,rv-6fig_gjur~7dd2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17214,45
25,47385361,2008-06-20T00:00:00.000,16:05:00,MANHATTAN,26,0,,False,18-24,M,BLACK,<18,M,BLACK,996241.000000000000000,236149.000000000000000,40.814850289000049,-73.956681847999960,"{'type': 'Point', 'coordinates': [-73.95668184799996, 40.81485028900005]}",row-tnf3~v4iz-xq3f,rv-b55e~mkwg-gerq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,17,12424,37
26,47405917,2008-06-20T00:00:00.000,23:38:00,BROOKLYN,79,0,,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,999634.000000000000000,190253.000000000000000,40.688872153000034,-73.944529031999934,"{'type': 'Point', 'coordinates': [-73.94452903199993, 40.688872153000034]}",row-wneh~krv5~q52j,rv-csfz-qc9m~q6jj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,18181,69
27,47360934,2008-06-19T00:00:00.000,22:30:00,QUEENS,113,0,,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1046367.000000000000000,186986.000000000000000,40.679700408000031,-73.776047367999979,"{'type': 'Point', 'coordinates': [-73.77604736799998, 40.67970040800003]}",row-u8zz_3vjv.rc37,rv-a6cu~ew25~7akv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24669,41
28,47360925,2008-06-19T00:00:00.000,01:30:00,QUEENS,113,0,,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1046367.000000000000000,186986.000000000000000,40.679700408000031,-73.776047367999979,"{'type': 'Point', 'coordinates': [-73.77604736799998, 40.67970040800003]}",row-nxs3_5r4i_i82y,rv-ktav~yuub.e5j5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24669,41
29,47360931,2008-06-19T00:00:00.000,18:09:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,18-24,M,BLACK,1007423.562500000000000,239936.796875000000000,40.825224466000066,-73.916269804999956,"{'type': 'Point', 'coordinates': [-73.91626980499996, 40.825224466000066]}",row-vgab.6eyi_yx3k,rv-pqvt-nha4_rq8v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,27,10929,50
30,47360934,2008-06-19T00:00:00.000,22:30:00,QUEENS,113,0,,False,18-24,M,BLACK,18-24,M,BLACK,1046367.000000000000000,186986.000000000000000,40.679700408000031,-73.776047367999979,"{'type': 'Point', 'coordinates': [-73.77604736799998, 40.67970040800003]}",row-4hrm~drbs-8v3g,rv-zjy3_kh63-iamt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24669,41
31,47360930,2008-06-19T00:00:00.000,15:29:00,BROOKLYN,75,0,,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1017141.000000000000000,183798.000000000000000,40.671106911000038,-73.881432956999959,"{'type': 'Point', 'coordinates': [-73.88143295699996, 40.67110691100004]}",row-h3xd~8wic~yem7,rv-gh8v.wh6z.7vqk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17215,45
32,47360928,2008-06-18T00:00:00.000,00:05:00,MANHATTAN,30,0,,False,18-24,F,BLACK,<18,M,BLACK HISPANIC,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,"{'type': 'Point', 'coordinates': [-73.95636148199998, 40.820653535000076]}",row-t45p_yvek.7rrj,rv-gykd~7kyy.m44e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37
33,47360926,2008-06-18T00:00:00.000,05:10:00,BRONX,52,0,,False,,,,25-44,M,WHITE HISPANIC,1017541.562500000000000,255918.875000000000000,40.869058190000032,-73.879631730999961,"{'type': 'Point', 'coordinates': [-73.87963173099996, 40.86905819000003]}",row-24vf~9frz~hykv,rv-ztju~iy9u.8df8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,34,11605,24
34,47360928,2008-06-18T00:00:00.000,00:05:00,MANHATTAN,30,0,,False,18-24,M,BLACK,<18,M,BLACK HISPANIC,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,"{'type': 'Point', 'coordinates': [-73.95636148199998, 40.820653535000076]}",row-znhp~gmv7~g6az,rv-uph9~b7ik-q5u8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37
35,47334459,2008-06-18T00:00:00.000,19:50:00,MANHATTAN,9,0,,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,989807.875000000000000,202534.218750000000000,40.722592832000032,-73.979950437999946,"{'type': 'Point', 'coordinates': [-73.97995043799995, 40.72259283200003]}",row-5nz5_4hg7~phmq,rv-i2ae-xk47.5pp3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,50,5,11729,70
36,47360927,2008-06-18T00:00:00.000,01:50:00,BRONX,40,0,GROCERY/BODEGA,False,25-44,M,BLACK,18-24,M,BLACK,1004926.000000000000000,234532.000000000000000,40.810396019000052,-73.925310744999933,"{'type': 'Point', 'coordinates': [-73.92531074499993, 40.81039601900005]}",row-ddmu.3qf2~3ytt,rv-624b~4hs7-qemc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,35,23,10932,49
37,47334457,2008-06-17T00:00:00.000,19:10:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1006288.250000000000000,232919.375000000000000,40.805966517000059,-73.920395001999964,"{'type': 'Point', 'coordinates': [-73.92039500199996, 40.80596651700006]}",row-8vbc.iirt-8ntc,rv-ba23_4a95_vvfs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,35,23,10932,49
38,47334458,2008-06-17T00:00:00.000,16:15:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,UNKNOWN,M,WHITE HISPANIC,<18,M,BLACK,998700.312500000000000,228774.328125000000000,40.794605164000075,-73.947813019999955,"{'type': 'Point', 'coordinates': [-73.94781301999996, 40.794605164000075]}",row-r5vn-7f82-kgpq,rv-v9zh.39v3.jd23,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,35,14,12426,7
39,47308764,2008-06-16T00:00:00.000,23:18:00,BRONX,48,0,,False,25-44,M,BLACK,25-44,M,BLACK,1016057.875000000000000,247615.328125000000000,40.846272928000076,-73.885035579999965,"{'type': 'Point', 'coordinates': [-73.88503557999996, 40.846272928000076]}",row-tmhw-h4dz.pz3s,rv-yt8m.szgi_gq8k,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,11269,35
40,47248381,2008-06-15T00:00:00.000,07:35:00,QUEENS,113,0,,True,,,,25-44,M,BLACK,1043055.937500000000000,190627.437500000000000,40.689717910000070,-73.787953108999943,"{'type': 'Point', 'coordinates': [-73.78795310899994, 40.68971791000007]}",row-g2jy-hpfg-r76c,rv-tbp4-pnde-mr8n,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24668,41
41,47266777,2008-06-15T00:00:00.000,22:46:00,BRONX,49,0,,True,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1021917.375000000000000,251014.531250000000000,40.855579673000079,-73.863838030999943,"{'type': 'Point', 'coordinates': [-73.86383803099994, 40.85557967300008]}",row-9egc~722x-386x,rv-a54m-jzxp~9dpp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59
42,47248382,2008-06-15T00:00:00.000,20:41:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1002864.500000000000000,230116.000000000000000,40.798279898000033,-73.932770018999975,"{'type': 'Point', 'coordinates': [-73.93277001899997, 40.79827989800003]}",row-izwj.492c~4kuc,rv-57b8.8ykx-wm58,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7
43,47266778,2008-06-15T00:00:00.000,23:55:00,BROOKLYN,60,0,MULTI DWELL - PUBLIC HOUS,False,UNKNOWN,M,BLACK,18-24,M,BLACK,990922.000000000000000,149184.000000000000000,40.576157300000034,-73.975983799999938,"{'type': 'Point', 'coordinates': [-73.97598379999994, 40.576157300000034]}",row-9nbd_muxb~w27i,rv-4ut4.74sz~fqpm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,15,35,18184,21
44,47266779,2008-06-14T00:00:00.000,13:05:00,BRONX,47,0,,False,25-44,M,BLACK,25-44,M,BLACK,1026387.000000000000000,262634.000000000000000,40.887451313000042,-73.847607786999959,"{'type': 'Point', 'coordinates': [-73.84760778699996, 40.88745131300004]}",row-wjzd~4zfs_354c,rv-6mjv.sm8y_qw23,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11275,29
45,47229780,2008-06-14T00:00:00.000,17:26:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,UNKNOWN,M,BLACK,25-44,M,BLACK,1005750.312500000000000,177950.796875000000000,40.655092626000055,-73.922513767999988,"{'type': 'Point', 'coordinates': [-73.92251376799999, 40.655092626000055]}",row-my56~2czz.2yuf,rv-fqfb_3yrt_ydt3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,16866,61
46,47229778,2008-06-14T00:00:00.000,14:20:00,BROOKLYN,67,0,,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,998032.000000000000000,175598.000000000000000,40.648650085000043,-73.950335562999953,"{'type': 'Point', 'coordinates': [-73.95033556299995, 40.64865008500004]}",row-4v9b-3jmk_9mw7,rv-czps_ntf6-hprf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,13510,61
47,47229776,2008-06-14T00:00:00.000,01:45:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC,1026242.062500000000000,262090.906250000000000,40.885961384000041,-73.848135374999970,"{'type': 'Point', 'coordinates': [-73.84813537499997, 40.88596138400004]}",row-ytkt~cs92-ykuy,rv-zwu7.tw2c~xfwq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11275,29
48,47229779,2008-06-14T00:00:00.000,16:50:00,BROOKLYN,67,0,PVT HOUSE,False,25-44,M,BLACK,18-24,M,BLACK,1007691.000000000000000,175668.265625000000000,40.648822651000046,-73.915527416999964,"{'type': 'Point', 'coordinates': [-73.91552741699996, 40.648822651000046]}",row-juz5_vkzr_ibar,rv-j7s9_cxyg~8dww,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,40,13827,61
49,47229776,2008-06-14T00:00:00.000,01:45:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,False,UNKNOWN,U,UNKNOWN,18-24,F,BLACK HISPANIC,1026242.062500000000000,262090.906250000000000,40.885961384000041,-73.848135374999970,"{'type': 'Point', 'coordinates': [-73.84813537499997, 40.88596138400004]}",row-b8qg_72nj_q5xw,rv-9z6d-rbtc-6885,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11275,29
50,47229777,2008-06-14T00:00:00.000,04:03:00,QUEENS,103,0,COMMERCIAL BLDG,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1043643.312500000000000,193642.796875000000000,40.697990428000026,-73.785808514999985,"{'type': 'Point', 'coordinates': [-73.78580851499999, 40.697990428000026]}",row-jpwv-v4th.asab,rv-mswb.qz39_7c8b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41
51,47229779,2008-06-14T00:00:00.000,16:50:00,BROOKLYN,67,0,PVT HOUSE,False,UNKNOWN,M,BLACK,18-24,M,BLACK,1007691.000000000000000,175668.265625000000000,40.648822651000046,-73.915527416999964,"{'type': 'Point', 'coordinates': [-73.91552741699996, 40.648822651000046]}",row-tt9v.6pnn_pe65,rv-czms.d3n6-t98u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,40,13827,61
52,47207550,2008-06-13T00:00:00.000,01:40:00,BRONX,46,0,,False,UNKNOWN,M,BLACK,25-44,M,BLACK,1011881.000000000000000,250411.000000000000000,40.853960274000030,-73.900120874999971,"{'type': 'Point', 'coordinates': [-73.90012087499997, 40.85396027400003]}",row-argr~33di_3xu9,rv-w4w2_hps6-fwpj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10935,6
53,47207551,2008-06-13T00:00:00.000,22:53:00,QUEENS,101,0,,False,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1053678.000000000000000,159044.000000000000000,40.602951591000078,-73.749976260999972,"{'type': 'Point', 'coordinates': [-73.74997626099997, 40.60295159100008]}",row-ft65-ea9a.tynv,rv-7fns.z2bq.rzwr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51
54,47182988,2008-06-12T00:00:00.000,14:00:00,BRONX,41,0,,False,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1013232.000000000000000,236725.000000000000000,40.816391847000034,-73.895296413999972,"{'type': 'Point', 'coordinates': [-73.89529641399997, 40.816391847000034]}",row-se3p-a6u3~9d74,rv-mh3b~kgdi_rqph,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8
55,47182989,2008-06-12T00:00:00.000,20:45:00,BRONX,43,0,,False,UNKNOWN,M,BLACK,18-24,M,BLACK,1020316.000000000000000,239179.000000000000000,40.823101299000029,-73.869690460999948,"{'type': 'Point', 'coordinates': [-73.86969046099995, 40.82310129900003]}",row-npgy-xev6~zufz,rv-56xj-jji2.rfep,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11611,58
56,47156721,2008-06-11T00:00:00.000,14:00:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK,998139.500000000000000,172761.984375000000000,40.640865665000035,-73.949954005999984,"{'type': 'Point', 'coordinates': [-73.94995400599998, 40.640865665000035]}",row-mxz9_ctnp~9gsa,rv-ucde-8g5j_zxvd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,13510,61
57,47182987,2008-06-11T00:00:00.000,22:59:00,BRONX,44,0,,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1006333.687500000000000,244426.140625000000000,40.837549214000035,-73.920193005999977,"{'type': 'Point', 'coordinates': [-73.92019300599998, 40.837549214000035]}",row-m455_u2na.9bjv,rv-35hv_aggb_kkvb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10930,50
58,47182986,2008-06-11T00:00:00.000,23:50:00,BROOKLYN,63,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,BLACK,1000520.625000000000000,168264.390625000000000,40.628516673000036,-73.941385047999972,"{'type': 'Point', 'coordinates': [-73.94138504799997, 40.628516673000036]}",row-562h~v3i9-zrf3,rv-v4n9.2d2y.9d98,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,38,17217,5
59,47182986,2008-06-11T00:00:00.000,23:50:00,BROOKLYN,63,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1000520.625000000000000,168264.390625000000000,40.628516673000036,-73.941385047999972,"{'type': 'Point', 'coordinates': [-73.94138504799997, 40.628516673000036]}",row-d7vf.ts9n~rpn5,rv-ipcd-gesz~g69z,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,38,17217,5
