,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,perp_age_group,perp_sex,perp_race
0,73702376,2010-07-16T00:00:00.000,01:03:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,1009904.750000000000000,180751.468750000000000,40.662768790000030,-73.907530424999948,"{'type': 'Point', 'coordinates': [-73.90753042499995, 40.66276879000003]}",row-dz7z~druc-z3f8,rv-5mwn_8n85-ecn9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,46,17614,55,,,
1,73711070,2010-07-16T00:00:00.000,21:09:00,BRONX,46,0,,False,18-24,F,BLACK HISPANIC,1009580.625000000000000,248398.390625000000000,40.848443159000055,-73.908443871999964,"{'type': 'Point', 'coordinates': [-73.90844387199996, 40.848443159000055]}",row-6b3s~wdwk~g2kr,rv-gpnt-vasc.5ey5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,29,29,10931,6,<18,M,BLACK HISPANIC
2,73719656,2010-07-16T00:00:00.000,20:30:00,BROOKLYN,67,0,SMALL MERCHANT,False,<18,M,BLACK,1002230.000000000000000,176647.000000000000000,40.651521835000040,-73.935204533999979,"{'type': 'Point', 'coordinates': [-73.93520453399998, 40.65152183500004]}",row-8hx6~fhua_9p6n,rv-3c52_wvs8~tkau,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,40,16866,61,18-24,M,BLACK
3,73693319,2010-07-15T00:00:00.000,22:21:00,BROOKLYN,83,0,,False,45-64,M,BLACK,1006932.875000000000000,191267.906250000000000,40.691642140000056,-73.918206971999950,"{'type': 'Point', 'coordinates': [-73.91820697199995, 40.691642140000056]}",row-7hv9-hmxv~im8w,rv-fxkz.cj4p.pkbx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,18181,42,,,
4,73702377,2010-07-15T00:00:00.000,23:39:00,BRONX,41,0,,False,18-24,M,BLACK HISPANIC,1013350.500000000000000,239897.968750000000000,40.825100356000064,-73.894854543999941,"{'type': 'Point', 'coordinates': [-73.89485454399994, 40.825100356000064]}",row-4u56-qu6t.rfst,rv-yr8n_qx8p-4vap,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8,,,
5,73702374,2010-07-15T00:00:00.000,22:31:00,BRONX,52,0,,True,25-44,M,WHITE HISPANIC,1018224.000000000000000,259605.000000000000000,40.879172861000029,-73.877145605999942,"{'type': 'Point', 'coordinates': [-73.87714560599994, 40.87917286100003]}",row-qz6c.yzt3~fn38,rv-39ya.gv3x_ruqa,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,34,11605,24,,,
6,73702377,2010-07-15T00:00:00.000,23:39:00,BRONX,41,0,,False,18-24,M,BLACK,1013350.500000000000000,239897.968750000000000,40.825100356000064,-73.894854543999941,"{'type': 'Point', 'coordinates': [-73.89485454399994, 40.825100356000064]}",row-cndh_7esi~5wru,rv-v4e7-m2yv_ijzv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8,,,
7,73702375,2010-07-15T00:00:00.000,23:34:00,BROOKLYN,75,0,,False,<18,F,WHITE HISPANIC,1014351.500000000000000,186040.609375000000000,40.677272290000076,-73.891478775999985,"{'type': 'Point', 'coordinates': [-73.89147877599999, 40.677272290000076]}",row-rmhq.63ax-q4yc,rv-rhyx_feeu~kfjm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,47,17214,45,,,
8,73702375,2010-07-15T00:00:00.000,23:34:00,BROOKLYN,75,0,,False,25-44,M,BLACK,1014351.500000000000000,186040.609375000000000,40.677272290000076,-73.891478775999985,"{'type': 'Point', 'coordinates': [-73.89147877599999, 40.677272290000076]}",row-9g4m~sthw_d4zd,rv-xxpj_w37b_txm2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,47,17214,45,,,
9,73708063,2010-07-15T00:00:00.000,21:00:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,BLACK,982795.062500000000000,185469.171875000000000,40.675754878000077,-74.005246699999987,"{'type': 'Point', 'coordinates': [-74.00524669999999, 40.67575487800008]}",row-24ue_45q8_6trp,rv-8tns-xnpg~pj6d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,7,48,13514,14,,,
10,73702377,2010-07-15T00:00:00.000,23:39:00,BRONX,41,0,,True,18-24,M,BLACK HISPANIC,1013350.500000000000000,239897.968750000000000,40.825100356000064,-73.894854543999941,"{'type': 'Point', 'coordinates': [-73.89485454399994, 40.825100356000064]}",row-aywa.xbf2_tugx,rv-khpa_ufkj-dsfg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,24,10937,8,,,
11,73702377,2010-07-15T00:00:00.000,23:39:00,BRONX,41,0,,True,18-24,M,BLACK,1013350.500000000000000,239897.968750000000000,40.825100356000064,-73.894854543999941,"{'type': 'Point', 'coordinates': [-73.89485454399994, 40.825100356000064]}",row-p3n4_y3kz-qnxv,rv-nqq7_8v5p.mqaa,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,24,10937,8,,,
12,73684491,2010-07-15T00:00:00.000,03:42:00,MANHATTAN,10,0,BAR/NIGHT CLUB,False,25-44,M,BLACK,983256.312500000000000,213085.000000000000000,40.751553812000054,-74.003587909999965,"{'type': 'Point', 'coordinates': [-74.00358790999996, 40.751553812000054]}",row-z6xb-33rf~mbbs,rv-7qnw_23ab_c6kz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,10,6,11722,12,25-44,M,BLACK
13,73708063,2010-07-15T00:00:00.000,21:00:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,982795.062500000000000,185469.171875000000000,40.675754878000077,-74.005246699999987,"{'type': 'Point', 'coordinates': [-74.00524669999999, 40.67575487800008]}",row-gsdv.xr6c_nyye,rv-ipmu.rh46_evkc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,7,48,13514,14,,,
14,73684500,2010-07-14T00:00:00.000,03:00:00,BRONX,43,0,,False,25-44,M,BLACK,1017855.000000000000000,240246.000000000000000,40.826039613000034,-73.878577007999979,"{'type': 'Point', 'coordinates': [-73.87857700799998, 40.826039613000034]}",row-vqk3-h42v-p2v8,rv-dnrt_au8r-4jqc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,25-44,M,BLACK
15,73666177,2010-07-14T00:00:00.000,03:05:00,BRONX,46,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK HISPANIC,1010491.250000000000000,249156.562500000000000,40.850521457000070,-73.905149450999943,"{'type': 'Point', 'coordinates': [-73.90514945099994, 40.85052145700007]}",row-m3ux~96iv.38xw,rv-czc9.zh42.g7at,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10935,6,<18,M,WHITE HISPANIC
16,73683835,2010-07-14T00:00:00.000,23:04:00,BROOKLYN,81,0,,False,45-64,M,ASIAN / PACIFIC ISLANDER,1004426.062500000000000,187538.546875000000000,40.681411974000071,-73.927257701999963,"{'type': 'Point', 'coordinates': [-73.92725770199996, 40.68141197400007]}",row-uiaq_abit.3itf,rv-huvi.wg4h~mdhr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,13516,69,25-44,M,BLACK
17,73683835,2010-07-14T00:00:00.000,23:04:00,BROOKLYN,81,0,,False,45-64,M,ASIAN / PACIFIC ISLANDER,1004426.062500000000000,187538.546875000000000,40.681411974000071,-73.927257701999963,"{'type': 'Point', 'coordinates': [-73.92725770199996, 40.68141197400007]}",row-dgbq_nwuu_5yes,rv-wb3g.77f7.hejc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,13516,69,18-24,M,BLACK
18,73683835,2010-07-14T00:00:00.000,23:04:00,BROOKLYN,81,0,,False,45-64,M,ASIAN / PACIFIC ISLANDER,1004426.062500000000000,187538.546875000000000,40.681411974000071,-73.927257701999963,"{'type': 'Point', 'coordinates': [-73.92725770199996, 40.68141197400007]}",row-dm87.dmec_aehi,rv-vgeq-ke65_jtqu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,13516,69,18-24,F,BLACK
19,73684492,2010-07-14T00:00:00.000,22:55:00,BRONX,44,0,,True,25-44,M,BLACK,1005598.062500000000000,245781.234375000000000,40.841270362000046,-73.922847172999980,"{'type': 'Point', 'coordinates': [-73.92284717299998, 40.841270362000046]}",row-upu9-2wui~yfnq,rv-qwhh~88zv-zdhv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,27,10930,50,,,
20,73666177,2010-07-14T00:00:00.000,03:05:00,BRONX,46,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK HISPANIC,1010491.250000000000000,249156.562500000000000,40.850521457000070,-73.905149450999943,"{'type': 'Point', 'coordinates': [-73.90514945099994, 40.85052145700007]}",row-yvct.w87v.q3pv,rv-q7uk.zcrf-g7tp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,29,29,10935,6,18-24,M,WHITE HISPANIC
21,73683836,2010-07-14T00:00:00.000,23:49:00,BROOKLYN,69,0,,False,18-24,M,BLACK,1010768.625000000000000,168369.921875000000000,40.628781585000070,-73.904465311999957,"{'type': 'Point', 'coordinates': [-73.90446531199996, 40.62878158500007]}",row-q6xg-4pd2_7pvu,rv-is3n-7374-bq3b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,8,42,13827,5,,,
22,73666186,2010-07-13T00:00:00.000,18:07:00,BRONX,45,0,,False,18-24,M,WHITE HISPANIC,1026796.062500000000000,244312.343750000000000,40.837162003000060,-73.846244669999976,"{'type': 'Point', 'coordinates': [-73.84624466999998, 40.83716200300006]}",row-8zcj-ppfn_mq84,rv-m3ef~7xra~m3rc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,28,11270,43,<18,M,WHITE HISPANIC
23,73666187,2010-07-13T00:00:00.000,19:38:00,MANHATTAN,32,0,,False,18-24,M,BLACK,1001539.562500000000000,239456.281250000000000,40.823919064000052,-73.937531340999953,"{'type': 'Point', 'coordinates': [-73.93753134099995, 40.82391906400005]}",row-xzup~j2sh-25c6,rv-yach_9mcy~ka73,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,13097,18,,,
24,73647519,2010-07-12T00:00:00.000,22:30:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,990377.812500000000000,204681.312500000000000,40.728485707000061,-73.977892333999989,"{'type': 'Point', 'coordinates': [-73.97789233399999, 40.72848570700006]}",row-m6tw~c2ua-rfet,rv-7qa3_u3hz_be6j,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,50,5,11729,70,,,
25,73647553,2010-07-12T00:00:00.000,23:10:00,BRONX,44,0,,False,45-64,M,BLACK,1007643.250000000000000,240317.062500000000000,40.826267607000034,-73.915474695999933,"{'type': 'Point', 'coordinates': [-73.91547469599993, 40.826267607000034]}",row-vew6-2vbu~2uk7,rv-9bae.j3a2_3aec,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,27,10929,50,18-24,M,BLACK HISPANIC
26,73618616,2010-07-11T00:00:00.000,01:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK HISPANIC,999757.875000000000000,191199.734375000000000,40.691470504000051,-73.944080177999979,"{'type': 'Point', 'coordinates': [-73.94408017799998, 40.69147050400005]}",row-jjc7.uay8_5gn8,rv-cvft.d6nd-f6rx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
27,73618616,2010-07-11T00:00:00.000,01:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,999757.875000000000000,191199.734375000000000,40.691470504000051,-73.944080177999979,"{'type': 'Point', 'coordinates': [-73.94408017799998, 40.69147050400005]}",row-j9et_6gsp-3q9a,rv-wzxt.rukj.4vp5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
28,73618616,2010-07-11T00:00:00.000,01:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,999757.875000000000000,191199.734375000000000,40.691470504000051,-73.944080177999979,"{'type': 'Point', 'coordinates': [-73.94408017799998, 40.69147050400005]}",row-rm45~h246-b4t7,rv-9s5y_asjq.szfe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
29,73618606,2010-07-11T00:00:00.000,02:25:00,BRONX,43,0,,False,<18,F,BLACK HISPANIC,1017650.000000000000000,242129.656250000000000,40.831210485000042,-73.879308352999942,"{'type': 'Point', 'coordinates': [-73.87930835299994, 40.83121048500004]}",row-kgjd_g7im_xkp9,rv-i9t2.7wnh.s2jf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,,,
30,73617989,2010-07-11T00:00:00.000,01:21:00,BROOKLYN,69,0,,False,25-44,M,BLACK,1013655.250000000000000,177160.609375000000000,40.652901014000065,-73.894027640999980,"{'type': 'Point', 'coordinates': [-73.89402764099998, 40.652901014000065]}",row-kygy~xt9d.jaa3,rv-iaex-p3v3.ekpb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,42,17214,5,UNKNOWN,M,UNKNOWN
31,73618616,2010-07-11T00:00:00.000,01:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,999757.875000000000000,191199.734375000000000,40.691470504000051,-73.944080177999979,"{'type': 'Point', 'coordinates': [-73.94408017799998, 40.69147050400005]}",row-7wfe.9wze.22wq,rv-7why~xcug.t2sd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
32,73618616,2010-07-11T00:00:00.000,01:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,999757.875000000000000,191199.734375000000000,40.691470504000051,-73.944080177999979,"{'type': 'Point', 'coordinates': [-73.94408017799998, 40.69147050400005]}",row-8pj8-nhg4_cnt7,rv-pv74_ak5f_y6ei,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
33,73618616,2010-07-11T00:00:00.000,01:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK HISPANIC,999757.875000000000000,191199.734375000000000,40.691470504000051,-73.944080177999979,"{'type': 'Point', 'coordinates': [-73.94408017799998, 40.69147050400005]}",row-hbrp_wk7n~nxqq,rv-2z2d-jwms-e6c9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
34,73617988,2010-07-11T00:00:00.000,00:43:00,BRONX,49,0,MULTI DWELL - PUBLIC HOUS,True,18-24,M,WHITE HISPANIC,1022930.062500000000000,253752.125000000000000,40.863089159000026,-73.860161485999981,"{'type': 'Point', 'coordinates': [-73.86016148599998, 40.863089159000026]}",row-j6jc_cdbm.5wck,rv-zk7y-e5uz.tu2f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11607,59,,,
35,73618606,2010-07-11T00:00:00.000,02:25:00,BRONX,43,0,,False,25-44,M,BLACK HISPANIC,1017650.000000000000000,242129.656250000000000,40.831210485000042,-73.879308352999942,"{'type': 'Point', 'coordinates': [-73.87930835299994, 40.83121048500004]}",row-y5a8_8szv_34bq,rv-rk86-4vqy.rg42,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,,,
36,73618605,2010-07-11T00:00:00.000,03:07:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,BLACK,1001916.187500000000000,184481.203125000000000,40.673025622000068,-73.936314936999963,"{'type': 'Point', 'coordinates': [-73.93631493699996, 40.67302562200007]}",row-9arf_k2jk~bzht,rv-d3k5.vnn9_twxc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,25-44,M,UNKNOWN
37,73618606,2010-07-11T00:00:00.000,02:25:00,BRONX,43,0,,True,25-44,M,BLACK HISPANIC,1017650.000000000000000,242129.656250000000000,40.831210485000042,-73.879308352999942,"{'type': 'Point', 'coordinates': [-73.87930835299994, 40.83121048500004]}",row-6jds~d7ug~r8pb,rv-bkat-5wf2_wjdf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,,,
38,73617988,2010-07-11T00:00:00.000,00:43:00,BRONX,49,0,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK HISPANIC,1022930.062500000000000,253752.125000000000000,40.863089159000026,-73.860161485999981,"{'type': 'Point', 'coordinates': [-73.86016148599998, 40.863089159000026]}",row-jhnw.jmca~awjn,rv-6nxx_kj6u_zykz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11607,59,,,
39,73620301,2010-07-11T00:00:00.000,06:27:00,QUEENS,106,0,,True,25-44,M,ASIAN / PACIFIC ISLANDER,1036423.000000000000000,191312.000000000000000,40.691638458000057,-73.811865438999973,"{'type': 'Point', 'coordinates': [-73.81186543899997, 40.69163845800006]}",row-3fdy-8wzj_v75r,rv-zukm.7bg6-y9dn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,60,24015,46,,,
40,73617988,2010-07-11T00:00:00.000,00:43:00,BRONX,49,0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,1022930.062500000000000,253752.125000000000000,40.863089159000026,-73.860161485999981,"{'type': 'Point', 'coordinates': [-73.86016148599998, 40.863089159000026]}",row-ipx6.44fd_2yer,rv-jf3j~4vty.twek,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11607,59,,,
41,73618606,2010-07-11T00:00:00.000,02:25:00,BRONX,43,0,,True,<18,F,BLACK HISPANIC,1017650.000000000000000,242129.656250000000000,40.831210485000042,-73.879308352999942,"{'type': 'Point', 'coordinates': [-73.87930835299994, 40.83121048500004]}",row-suxv_w97d.w5ke,rv-ufrv_w476.7j33,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,,,
42,73618605,2010-07-11T00:00:00.000,03:07:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1001916.187500000000000,184481.203125000000000,40.673025622000068,-73.936314936999963,"{'type': 'Point', 'coordinates': [-73.93631493699996, 40.67302562200007]}",row-v424_7f6i.kryg,rv-k7we-j3pd~zvfb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,25-44,M,UNKNOWN
43,73617988,2010-07-11T00:00:00.000,00:43:00,BRONX,49,0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,1022930.062500000000000,253752.125000000000000,40.863089159000026,-73.860161485999981,"{'type': 'Point', 'coordinates': [-73.86016148599998, 40.863089159000026]}",row-zd5e~9t7b~y8w5,rv-f5f7~fb8k~7h7q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11607,59,,,
44,73618607,2010-07-11T00:00:00.000,03:00:00,BROOKLYN,73,0,,False,18-24,M,BLACK,1009465.125000000000000,180957.062500000000000,40.663334362000057,-73.909114255999953,"{'type': 'Point', 'coordinates': [-73.90911425599995, 40.66333436200006]}",row-nz9j-hjr9~y7tv,rv-q66u-hvqn~ru4w,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55,,,
45,73620301,2010-07-11T00:00:00.000,06:27:00,QUEENS,106,0,,True,25-44,M,BLACK,1036423.000000000000000,191312.000000000000000,40.691638458000057,-73.811865438999973,"{'type': 'Point', 'coordinates': [-73.81186543899997, 40.69163845800006]}",row-vkjv-vgyk.wcct,rv-z8zz-its2.2qe7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,60,24015,46,,,
46,73620301,2010-07-11T00:00:00.000,06:27:00,QUEENS,106,0,,False,25-44,M,ASIAN / PACIFIC ISLANDER,1036423.000000000000000,191312.000000000000000,40.691638458000057,-73.811865438999973,"{'type': 'Point', 'coordinates': [-73.81186543899997, 40.69163845800006]}",row-k2dz_k3jj.cip4,rv-2jpm-rgu4_yq6h,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,60,24015,46,,,
47,73620301,2010-07-11T00:00:00.000,06:27:00,QUEENS,106,0,,False,25-44,M,BLACK,1036423.000000000000000,191312.000000000000000,40.691638458000057,-73.811865438999973,"{'type': 'Point', 'coordinates': [-73.81186543899997, 40.69163845800006]}",row-ivqk.cnck~zabt,rv-e39h-ie85~9zpj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,60,24015,46,,,
48,73620302,2010-07-11T00:00:00.000,16:33:00,BRONX,41,0,,False,18-24,M,BLACK HISPANIC,1013037.000000000000000,236657.000000000000000,40.816205844000081,-73.896001192999961,"{'type': 'Point', 'coordinates': [-73.89600119299996, 40.81620584400008]}",row-cued_73hd-nrnw,rv-t6mx_4n8s_7izb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,24,10937,8,UNKNOWN,U,UNKNOWN
49,73610411,2010-07-10T00:00:00.000,01:13:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,984166.000000000000000,188346.000000000000000,40.683651241000064,-74.000304311999969,"{'type': 'Point', 'coordinates': [-74.00030431199997, 40.683651241000064]}",row-w5i5_s29z~vs7t,rv-jr5a~s6c5.m763,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,27,48,13514,14,<18,M,BLACK
50,73610411,2010-07-10T00:00:00.000,01:13:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK HISPANIC,984166.000000000000000,188346.000000000000000,40.683651241000064,-74.000304311999969,"{'type': 'Point', 'coordinates': [-74.00030431199997, 40.683651241000064]}",row-2667_pgbs.8qeg,rv-2hk6-y6za.rakk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,27,48,13514,14,<18,M,BLACK
51,73617987,2010-07-10T00:00:00.000,23:38:00,BROOKLYN,75,0,,False,25-44,M,BLACK,1020781.000000000000000,182918.000000000000000,40.668677239000033,-73.868315939999945,"{'type': 'Point', 'coordinates': [-73.86831593999995, 40.66867723900003]}",row-rjnf.qjt6-ri2g,rv-2r9f.ub9w-y4eh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17215,45,,,
52,73610411,2010-07-10T00:00:00.000,01:13:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,984166.000000000000000,188346.000000000000000,40.683651241000064,-74.000304311999969,"{'type': 'Point', 'coordinates': [-74.00030431199997, 40.683651241000064]}",row-txpj~9ixy.q6hu,rv-x6h9_qd58.gg9r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,27,48,13514,14,<18,M,BLACK
53,73600363,2010-07-09T00:00:00.000,11:49:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,991147.812500000000000,192533.312500000000000,40.695141766000063,-73.975126622999937,"{'type': 'Point', 'coordinates': [-73.97512662299994, 40.69514176600006]}",row-pqkn~fqsb_qaip,rv-5jz2-nsqd_bav9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,55,17212,68,,,
54,73602002,2010-07-09T00:00:00.000,20:29:00,BRONX,47,0,PVT HOUSE,True,25-44,M,BLACK,1023681.125000000000000,262556.843750000000000,40.887252048000050,-73.857394355999986,"{'type': 'Point', 'coordinates': [-73.85739435599999, 40.88725204800005]}",row-cqeq.br2x-hv7y,rv-pii6.3zfa~wmiy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11275,29,,,
55,73600076,2010-07-09T00:00:00.000,12:54:00,QUEENS,113,0,PVT HOUSE,True,45-64,F,BLACK,1050658.125000000000000,192747.125000000000000,40.695482167000080,-73.760519612999985,"{'type': 'Point', 'coordinates': [-73.76051961299999, 40.69548216700008]}",row-2dzf.smcu_izrk,rv-dsit.qcju-v3d3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,71,15312,41,65+,M,BLACK
56,73581301,2010-07-08T00:00:00.000,03:55:00,BROOKLYN,79,0,,True,25-44,M,BLACK,1001031.125000000000000,188116.546875000000000,40.683005539000078,-73.939496529999985,"{'type': 'Point', 'coordinates': [-73.93949652999999, 40.68300553900008]}",row-42ce.9ieg.w64q,rv-smfw_9w7u.3p7m,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,,,
57,73582328,2010-07-08T00:00:00.000,11:39:00,BROOKLYN,67,0,,True,18-24,M,BLACK,1004666.500000000000000,181265.296875000000000,40.664192762000027,-73.926409819999947,"{'type': 'Point', 'coordinates': [-73.92640981999995, 40.66419276200003]}",row-634v_ukvx~qxe8,rv-25zf.rw4d-h5xe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,40,17614,61,25-44,M,BLACK
58,73574806,2010-07-08T00:00:00.000,00:15:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,1008878.125000000000000,184163.859375000000000,40.672137955000039,-73.911218364999968,"{'type': 'Point', 'coordinates': [-73.91121836499997, 40.67213795500004]}",row-7kn5_sjak_z8bn,rv-3hq3~gig6_pjwq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,,,
59,73583032,2010-07-08T00:00:00.000,11:49:00,QUEENS,101,0,,False,<18,M,BLACK HISPANIC,1050384.375000000000000,155966.890625000000000,40.594530768000027,-73.761867377999977,"{'type': 'Point', 'coordinates': [-73.76186737799998, 40.59453076800003]}",row-yn2d~r97t.ch7r,rv-vyrf~qg7z.rkf2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51,18-24,M,BLACK
60,73574758,2010-07-08T00:00:00.000,03:58:00,BRONX,43,0,,False,18-24,M,BLACK,1018703.000000000000000,241414.000000000000000,40.829242171000033,-73.875506948999941,"{'type': 'Point', 'coordinates': [-73.87550694899994, 40.82924217100003]}",row-e6kc~kyz2-br6h,rv-t6i3.gjyb.se32,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,<18,M,BLACK
61,73598742,2010-07-08T00:00:00.000,05:00:00,BRONX,42,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,1015430.312500000000000,243957.718750000000000,40.836236102000044,-73.887320833999979,"{'type': 'Point', 'coordinates': [-73.88732083399998, 40.83623610200004]}",row-yzzy_j3p9_bpn4,rv-zgga~a5r9.fv6d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,11269,34,,,
