,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc
10,138997051,2014-10-02T00:00:00.000,18:40:00,MANHATTAN,34,0,False,<18,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,1004098.187500000000000,251509.578125000000000,40.856996468000034,-73.928250928999944,"{'type': 'Point', 'coordinates': [-73.92825092899994, 40.856996468000034]}",row-xfzu.9uhn~by55,rv-56z5.2vvc.i36r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13098,47,MULTI DWELL - APT BUILD
11,138997051,2014-10-02T00:00:00.000,18:40:00,MANHATTAN,34,0,True,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1004098.187500000000000,251509.578125000000000,40.856996468000034,-73.928250928999944,"{'type': 'Point', 'coordinates': [-73.92825092899994, 40.856996468000034]}",row-uem4.dtsi~26ec,rv-egvw~merd_3he7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,22,13098,47,MULTI DWELL - APT BUILD
12,138997051,2014-10-02T00:00:00.000,18:40:00,MANHATTAN,34,0,True,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1004098.187500000000000,251509.578125000000000,40.856996468000034,-73.928250928999944,"{'type': 'Point', 'coordinates': [-73.92825092899994, 40.856996468000034]}",row-fdn7~65vk~q58m,rv-yej6~c6hz.hkcj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,22,13098,47,MULTI DWELL - APT BUILD
13,138996870,2014-10-02T00:00:00.000,04:45:00,STATEN ISLAND,121,0,False,,,,25-44,M,BLACK HISPANIC,945636.312500000000000,171325.812500000000000,40.636850398000036,-74.139128154999980,"{'type': 'Point', 'coordinates': [-74.13912815499998, 40.636850398000036]}",row-2dht-m3fz_f8k2,rv-c9x5-8dkc.e492,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,1,13,75,10370,4,
14,138997051,2014-10-02T00:00:00.000,18:40:00,MANHATTAN,34,0,False,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1004098.187500000000000,251509.578125000000000,40.856996468000034,-73.928250928999944,"{'type': 'Point', 'coordinates': [-73.92825092899994, 40.856996468000034]}",row-nxk4~3sts_cbqh,rv-mqxj.jksk-2cca,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,22,13098,47,MULTI DWELL - APT BUILD
15,138997051,2014-10-02T00:00:00.000,18:40:00,MANHATTAN,34,0,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1004098.187500000000000,251509.578125000000000,40.856996468000034,-73.928250928999944,"{'type': 'Point', 'coordinates': [-73.92825092899994, 40.856996468000034]}",row-hxbr-bprs-h6tq,rv-tp3f.ca3f.gwtv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,39,22,13098,47,MULTI DWELL - APT BUILD
16,138962775,2014-10-01T00:00:00.000,01:00:00,BROOKLYN,70,0,False,,,,18-24,M,BLACK,996546.000000000000000,171584.000000000000000,40.637634706000028,-73.955697941999972,"{'type': 'Point', 'coordinates': [-73.95569794199997, 40.63763470600003]}",row-i2zk~p5xb.mpwg,rv-di8c-uj8g_gxgq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60,
17,138977066,2014-10-01T00:00:00.000,17:45:00,BROOKLYN,81,0,False,25-44,M,BLACK,<18,M,BLACK,1002484.437500000000000,192109.656250000000000,40.693962832000068,-73.934245756999985,"{'type': 'Point', 'coordinates': [-73.93424575699999, 40.69396283200007]}",row-qhdi-nk55~mca8,rv-66wu.wkja.yicd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,18181,69,
18,138977065,2014-10-01T00:00:00.000,19:00:00,STATEN ISLAND,120,0,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE,962550.062500000000000,163142.015625000000000,40.614445184000033,-74.078160947999947,"{'type': 'Point', 'coordinates': [-74.07816094799995, 40.61444518400003]}",row-eifk.4wn6_i89t,rv-dsjf_ni9k.mjmx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,PVT HOUSE
19,138977066,2014-10-01T00:00:00.000,17:45:00,BROOKLYN,81,0,False,25-44,M,BLACK,45-64,M,BLACK,1002484.437500000000000,192109.656250000000000,40.693962832000068,-73.934245756999985,"{'type': 'Point', 'coordinates': [-73.93424575699999, 40.69396283200007]}",row-yfih~qnzb.k5ze,rv-ycnj.uxd9~vuun,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,18181,69,
20,138977066,2014-10-01T00:00:00.000,17:45:00,BROOKLYN,81,0,False,25-44,M,BLACK,45-64,F,BLACK,1002484.437500000000000,192109.656250000000000,40.693962832000068,-73.934245756999985,"{'type': 'Point', 'coordinates': [-73.93424575699999, 40.69396283200007]}",row-5pre-c8en-bhau,rv-6mca_jx2v_stfe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,52,18181,69,
21,138935806,2014-09-30T00:00:00.000,11:18:00,BROOKLYN,73,2,False,25-44,M,BLACK,25-44,M,BLACK,1006995.312500000000000,185257.578125000000000,40.675145003000068,-73.918002108999985,"{'type': 'Point', 'coordinates': [-73.91800210899999, 40.67514500300007]}",row-52kj-x9fy.s9mq,rv-qpi8~z5wb~rtjs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,MULTI DWELL - PUBLIC HOUS
22,138924200,2014-09-29T00:00:00.000,16:53:00,STATEN ISLAND,120,0,False,,,,45-64,M,BLACK,960345.312500000000000,172217.593750000000000,40.639350057000058,-74.086134222999988,"{'type': 'Point', 'coordinates': [-74.08613422299999, 40.63935005700006]}",row-575g.wje6_gg4h,rv-mthn~yc9q_2ve6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,1,13,74,10369,4,
23,138898670,2014-09-28T00:00:00.000,03:10:00,MANHATTAN,30,1,False,,,,18-24,M,WHITE HISPANIC,999539.000000000000000,239499.000000000000000,40.824040004000040,-73.944759611999984,"{'type': 'Point', 'coordinates': [-73.94475961199998, 40.82404000400004]}",row-66kt-9xw7.snde,rv-e6i7.km9k-7afw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,19,12428,37,
24,138898671,2014-09-28T00:00:00.000,03:30:00,QUEENS,110,0,False,,,,25-44,M,BLACK,1022487.562500000000000,207100.031250000000000,40.735043970000049,-73.862026901999968,"{'type': 'Point', 'coordinates': [-73.86202690199997, 40.73504397000005]}",row-nwme_yu7u-q8ch,rv-25xr.bnsu_34fh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,21,68,14510,66,
25,138898674,2014-09-27T00:00:00.000,17:48:00,BROOKLYN,73,0,False,,,,45-64,F,BLACK,1007962.500000000000000,183991.734375000000000,40.671668010000076,-73.914519746999986,"{'type': 'Point', 'coordinates': [-73.91451974699999, 40.671668010000076]}",row-nggt.2pyd.ubth,rv-n4z4~ve23-xvj3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,
26,138899429,2014-09-27T00:00:00.000,00:39:00,BRONX,44,0,False,,,,25-44,M,BLACK,1008560.312500000000000,244078.187500000000000,40.836588336000034,-73.912147449999964,"{'type': 'Point', 'coordinates': [-73.91214744999996, 40.836588336000034]}",row-2zun-cvt5_ngu9,rv-56xe.4rtq.kyjz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10934,50,
27,138700098,2014-09-27T00:00:00.000,23:18:00,BROOKLYN,71,0,False,,,,25-44,M,BLACK,997278.000000000000000,178308.000000000000000,40.656089587000054,-73.953047500999958,"{'type': 'Point', 'coordinates': [-73.95304750099996, 40.656089587000054]}",row-z4uu~h7q5-up3m,rv-x4rx.h3dv-q2ff,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,44,13509,17,
28,138898656,2014-09-27T00:00:00.000,07:00:00,BROOKLYN,83,0,False,18-24,M,BLACK,18-24,M,BLACK,1006697.000000000000000,189865.000000000000000,40.687792088000037,-73.919062209999936,"{'type': 'Point', 'coordinates': [-73.91906220999994, 40.68779208800004]}",row-ficp~xgze_2976,rv-5r7v~hnb8_im79,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,18181,42,
29,138909015,2014-09-27T00:00:00.000,07:47:00,MANHATTAN,23,2,True,25-44,M,BLACK,25-44,M,BLACK,999218.000000000000000,230194.156250000000000,40.798501344000044,-73.945940187999952,"{'type': 'Point', 'coordinates': [-73.94594018799995, 40.798501344000044]}",row-tppx-vnhm.u8te,rv-7gzz_c8vj-umd3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,14,12426,7,MULTI DWELL - PUBLIC HOUS
30,138898672,2014-09-27T00:00:00.000,19:30:00,BROOKLYN,67,0,False,18-24,M,BLACK,18-24,M,BLACK,998836.000000000000000,172467.000000000000000,40.640054877000068,-73.947444975999986,"{'type': 'Point', 'coordinates': [-73.94744497599999, 40.64005487700007]}",row-63zm_2ax8.y9ir,rv-zxiq_uzyr-n8e3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,17217,61,
31,138898674,2014-09-27T00:00:00.000,17:48:00,BROOKLYN,73,0,False,,,,<18,M,BLACK,1007962.500000000000000,183991.734375000000000,40.671668010000076,-73.914519746999986,"{'type': 'Point', 'coordinates': [-73.91451974699999, 40.671668010000076]}",row-m32q_u8ij.gdg7,rv-ixz8-n9au-d9ek,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,
32,138898674,2014-09-27T00:00:00.000,17:48:00,BROOKLYN,73,0,False,,,,18-24,M,BLACK,1007962.500000000000000,183991.734375000000000,40.671668010000076,-73.914519746999986,"{'type': 'Point', 'coordinates': [-73.91451974699999, 40.671668010000076]}",row-a5k4_v97m-c28y,rv-6q3d~3vhs~kupp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,
33,138898673,2014-09-27T00:00:00.000,15:22:00,BROOKLYN,73,2,False,,,,<18,M,BLACK,1010838.000000000000000,181519.234375000000000,40.664873383000042,-73.904163555999958,"{'type': 'Point', 'coordinates': [-73.90416355599996, 40.66487338300004]}",row-xxrc_kgmq-yjxg,rv-4m9t.yhf2_fkeu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,46,17614,55,MULTI DWELL - PUBLIC HOUS
34,138899572,2014-09-26T00:00:00.000,19:30:00,QUEENS,103,0,False,25-44,M,BLACK,25-44,M,BLACK,1041717.000000000000000,197008.000000000000000,40.707239816000026,-73.792726725999955,"{'type': 'Point', 'coordinates': [-73.79272672599996, 40.707239816000026]}",row-g4xz~5wnu-jp9h,rv-h6wh_eqpw-fwcf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24340,41,
35,138899573,2014-09-26T00:00:00.000,18:33:00,BROOKLYN,79,0,False,,,,18-24,M,BLACK,997730.250000000000000,190482.750000000000000,40.689505867000037,-73.951393209999935,"{'type': 'Point', 'coordinates': [-73.95139320999994, 40.68950586700004]}",row-e63x_32a7-xvmd,rv-cppe-5mhm~98hb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,
36,138899430,2014-09-26T00:00:00.000,23:50:00,QUEENS,104,0,False,,,,25-44,M,BLACK,1010589.750000000000000,195028.828125000000000,40.701954865000062,-73.905005577999987,"{'type': 'Point', 'coordinates': [-73.90500557799999, 40.70195486500006]}",row-u4tv-jfxh-iwkc,rv-jq53~ac7h-hipv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,30,62,15310,54,
37,138882700,2014-09-26T00:00:00.000,11:58:00,BROOKLYN,81,0,False,,,,45-64,M,BLACK,1005870.000000000000000,186813.890625000000000,40.679419548000055,-73.922053988999949,"{'type': 'Point', 'coordinates': [-73.92205398899995, 40.679419548000055]}",row-9ucy~wgxt_7nt3,rv-dr3c-62u7.2k9f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,52,13516,69,CLOTHING BOUTIQUE
38,138882700,2014-09-26T00:00:00.000,11:58:00,BROOKLYN,81,0,False,,,,25-44,M,BLACK,1005870.000000000000000,186813.890625000000000,40.679419548000055,-73.922053988999949,"{'type': 'Point', 'coordinates': [-73.92205398899995, 40.679419548000055]}",row-umca.gksr~3nja,rv-qu5d.nm4u-y3zi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,52,13516,69,CLOTHING BOUTIQUE
39,138899428,2014-09-26T00:00:00.000,21:30:00,BROOKLYN,83,0,False,18-24,M,BLACK,18-24,M,BLACK,1006892.500000000000000,190126.453125000000000,40.688509219000025,-73.918356399999936,"{'type': 'Point', 'coordinates': [-73.91835639999994, 40.688509219000025]}",row-5q6v-xkwi~pxsz,rv-8cg3~2m6v-y6wp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,30,53,18181,42,
40,138909014,2014-09-26T00:00:00.000,17:28:00,BROOKLYN,67,0,True,,,,25-44,M,BLACK,1001330.875000000000000,169617.156250000000000,40.632228203000068,-73.938462625999989,"{'type': 'Point', 'coordinates': [-73.93846262599999, 40.63222820300007]}",row-8mj3.3x5s.ky4c,rv-ux3m-vvzh-vet9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,40,17217,61,MULTI DWELL - APT BUILD
41,138877650,2014-09-26T00:00:00.000,01:36:00,BROOKLYN,60,2,False,,,,25-44,M,BLACK,986947.687500000000000,149565.953125000000000,40.577207787000077,-73.990290241999958,"{'type': 'Point', 'coordinates': [-73.99029024199996, 40.57720778700008]}",row-ntpr-y7n4_6y2t,rv-bf4i.r4wh~e7f5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,45,35,18184,21,MULTI DWELL - PUBLIC HOUS
42,138899804,2014-09-26T00:00:00.000,18:16:00,BROOKLYN,67,0,False,,,,18-24,M,BLACK,1003934.625000000000000,178858.437500000000000,40.657588122000050,-73.929054899999983,"{'type': 'Point', 'coordinates': [-73.92905489999998, 40.65758812200005]}",row-mk2d-6x3t.2ub6,rv-d4qe.tkwt-pxkj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,40,16866,61,
43,138899803,2014-09-26T00:00:00.000,16:48:00,BRONX,52,0,False,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1011292.625000000000000,254135.171875000000000,40.864183825000055,-73.902232706999939,"{'type': 'Point', 'coordinates': [-73.90223270699994, 40.864183825000055]}",row-p9ab.dx62~4pcg,rv-3zuu~dnd8.ufs7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,29,34,11606,24,
44,138877534,2014-09-25T00:00:00.000,22:55:00,QUEENS,109,0,False,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1038760.125000000000000,226528.953125000000000,40.788285924000036,-73.803152414999943,"{'type': 'Point', 'coordinates': [-73.80315241499994, 40.788285924000036]}",row-tqd2.sv3b_v3c9,rv-7bzr_wcs8-cu3b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,20,67,14192,22,
45,138877535,2014-09-25T00:00:00.000,20:42:00,BROOKLYN,75,0,True,,,,18-24,M,BLACK,1018945.000000000000000,183291.000000000000000,40.669708425000067,-73.874932350999984,"{'type': 'Point', 'coordinates': [-73.87493235099998, 40.66970842500007]}",row-hxx4~qvdp-czef,rv-idv8-3mdg_24p2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,
46,138877536,2014-09-25T00:00:00.000,12:53:00,BROOKLYN,90,0,True,,,,18-24,M,BLACK,1001079.312500000000000,195775.734375000000000,40.704028144000063,-73.939303653999957,"{'type': 'Point', 'coordinates': [-73.93930365399996, 40.70402814400006]}",row-u3hu~uvdt-rgng,rv-w2vw~g55s_t2yi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,30,56,17213,36,MULTI DWELL - PUBLIC HOUS
47,138857113,2014-09-24T00:00:00.000,12:47:00,BRONX,41,0,False,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1012059.625000000000000,235814.984375000000000,40.813897878000034,-73.899535690999983,"{'type': 'Point', 'coordinates': [-73.89953569099998, 40.813897878000034]}",row-urvv~t9en~ah2f,rv-33mq-rfzc_xuja,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,24,10933,8,
48,138849338,2014-09-23T00:00:00.000,20:45:00,BRONX,46,0,False,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1011296.250000000000000,248954.343750000000000,40.849963997000032,-73.902240503999963,"{'type': 'Point', 'coordinates': [-73.90224050399996, 40.84996399700003]}",row-4j2v.93gw~c8u3,rv-c6k3-wzdp-3yf5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10935,6,
49,138849337,2014-09-23T00:00:00.000,20:45:00,BRONX,44,0,False,,,,18-24,M,BLACK,1008091.000000000000000,243026.000000000000000,40.833701665000035,-73.913847217999944,"{'type': 'Point', 'coordinates': [-73.91384721799994, 40.833701665000035]}",row-ykqc.ierc_7z2x,rv-p8ir~tmp4~rubr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10934,50,
50,138849339,2014-09-23T00:00:00.000,21:04:00,BROOKLYN,71,0,False,18-24,M,BLACK,18-24,M,BLACK,995813.687500000000000,181281.015625000000000,40.664251894000074,-73.958319899999935,"{'type': 'Point', 'coordinates': [-73.95831989999994, 40.664251894000074]}",row-u5n8-psd8_ai4z,rv-ibwn~udnt~r25a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,48,44,13509,17,
51,138833196,2014-09-22T00:00:00.000,20:29:00,QUEENS,100,0,False,,,,<18,F,WHITE,1041002.937500000000000,155343.843750000000000,40.592885671000033,-73.795652789999963,"{'type': 'Point', 'coordinates': [-73.79565278999996, 40.59288567100003]}",row-icw6.64wd.fpxn,rv-vrey-p93c~ghaf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20530,51,
52,138824300,2014-09-22T00:00:00.000,05:47:00,BROOKLYN,79,2,False,,,,18-24,M,BLACK,999024.812500000000000,193414.093750000000000,40.697549662000029,-73.946718737999959,"{'type': 'Point', 'coordinates': [-73.94671873799996, 40.69754966200003]}",row-jfim-h29x~piqg,rv-7jnv_nqvb.f5su,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17213,69,MULTI DWELL - PUBLIC HOUS
53,138826417,2014-09-22T00:00:00.000,16:12:00,BROOKLYN,73,0,False,18-24,M,BLACK,<18,M,BLACK,1010492.000000000000000,179121.765625000000000,40.658293895000043,-73.905420060999973,"{'type': 'Point', 'coordinates': [-73.90542006099997, 40.65829389500004]}",row-sd6h.4efv.xbme,rv-uxkv~jma6~yzbm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,46,17614,55,
54,138833195,2014-09-22T00:00:00.000,20:38:00,STATEN ISLAND,122,2,True,25-44,M,BLACK,18-24,M,BLACK HISPANIC,956123.312500000000000,152764.578125000000000,40.585943164000071,-74.101265785999942,"{'type': 'Point', 'coordinates': [-74.10126578599994, 40.58594316400007]}",row-qftr_eacn~prmd,rv-49ac_kgbv_3drn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,1,14,76,10693,30,MULTI DWELL - PUBLIC HOUS
55,138817077,2014-09-21T00:00:00.000,01:14:00,MANHATTAN,30,0,True,25-44,M,BLACK,25-44,M,BLACK,1000202.375000000000000,241085.390625000000000,40.828393021000068,-73.942358950999960,"{'type': 'Point', 'coordinates': [-73.94235895099996, 40.82839302100007]}",row-uqvx.2xjm.msga,rv-v6j2~ik47_seuf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,19,12428,37,
56,138817042,2014-09-21T00:00:00.000,23:15:00,BROOKLYN,67,0,False,,,,25-44,M,BLACK,996949.062500000000000,176623.203125000000000,40.651465665000046,-73.954236188999971,"{'type': 'Point', 'coordinates': [-73.95423618899997, 40.651465665000046]}",row-gs7z.py69~cqnu,rv-ngrt-u6n5.yes8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,13510,61,
57,138811933,2014-09-21T00:00:00.000,21:36:00,MANHATTAN,33,0,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1000556.062500000000000,244353.031250000000000,40.837361108000039,-73.941072989999952,"{'type': 'Point', 'coordinates': [-73.94107298999995, 40.83736110800004]}",row-ikrb-ndiz_nwyb,rv-6rta.miz5.ga9r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,21,13090,47,
58,138811932,2014-09-21T00:00:00.000,16:03:00,BRONX,47,0,False,18-24,M,BLACK,25-44,M,BLACK,1028183.875000000000000,256243.953125000000000,40.869903877000070,-73.841151087999947,"{'type': 'Point', 'coordinates': [-73.84115108799995, 40.86990387700007]}",row-zfn2-dyfg_8wtu,rv-jzab-36na-83dc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,2,30,11607,29,
59,138811934,2014-09-20T00:00:00.000,03:55:00,QUEENS,106,0,True,25-44,M,BLACK,25-44,M,BLACK,1033895.500000000000000,189791.265625000000000,40.687478938000027,-73.820990791999975,"{'type': 'Point', 'coordinates': [-73.82099079199998, 40.68747893800003]}",row-3jfv.jjfb_wf2k,rv-ji54.59z8~xdj3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,64,24015,62,
60,138803872,2014-09-20T00:00:00.000,12:35:00,BROOKLYN,75,0,False,18-24,M,BLACK,<18,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-ssem-3nhu~frf8,rv-zs7a_n7rf_e6gq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17215,45,MULTI DWELL - APT BUILD
